"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
338,1.7,1.7,98.3,"Rohrbach (BE)","Les habitants de Rohrbach s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 98,3 pour cent des voix. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Rohrbach avait rejeté l'initiative ""pour une immigration modérée» à 44,5 pour cent en 2020."
339,57.6,57.6,42.4,"Rohrbachgraben (BE)","L'initiative ""Pas de Suisse à 10 millions!» est approuvée à Rohrbachgraben par 57,6 pour cent des votants. Le soutien à l'initiative ""Pas de Suisse à 10 millions!» est toutefois moins marqué que celui obtenu par l'initiative ""pour une immigration modérée» en 2020. Les habitants de Rohrbachgraben avaient alors dit oui à 68,8 pour cent."
340,41.6,41.6,58.4,"Rütschelen (BE)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Rütschelen. Les habitants ont refusé le texte à 58,4 pour cent. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Rütschelen avait rejeté l'initiative ""pour une immigration modérée» à 44,8 pour cent en 2020."
341,67.4,67.4,32.6,"Schwarzhäusern (BE)","La population de Schwarzhäusern approuve à 67,4 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Schwarzhäusern par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 57,9 pour cent des habitants de la commune avaient accepté ce texte."
342,62.4,62.4,37.6,"Thunstetten (BE)","Thunstetten dit oui à 62,4 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Thunstetten par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 52,3 pour cent des habitants de la commune avaient accepté ce texte."
344,99.6,99.6,0.4,"Ursenbach (BE)","A Ursenbach, les habitants disent oui à 99,6 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Ursenbach par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 62,6 pour cent des habitants de la commune avaient accepté ce texte."
345,51.3,51.3,48.7,"Wynau (BE)","Les habitants de Wynau acceptent à 51,3 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Wynau par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 50,2 pour cent des habitants de la commune avaient accepté ce texte."
351,58.9,58.9,41.1,"Berne (BE)","A Berne, les habitants disent oui à 58,9 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Berne bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 84 pour cent des voix."
352,34.7,34.7,65.3,"Bolligen (BE)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 65,3 pour cent à Bolligen. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Bolligen avaient alors dit non à 71,7 pour cent."
353,31.1,31.1,68.9,"Bremgarten bei Bern (BE)","Les habitants de Bremgarten bei Bern s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 68,9 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Bremgarten bei Bern avaient alors dit non à 76 pour cent."
354,54.5,54.5,45.5,"Kirchlindach (BE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 54,5 pour cent de oui à Kirchlindach. Avec ce résultat, Kirchlindach bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 68,9 pour cent des voix."
355,69.5,69.5,30.5,"Köniz (BE)","Les habitants de Köniz acceptent à 69,5 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Köniz bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 74,9 pour cent des voix."
356,49,49,51,"Muri bei Bern (BE)","Les habitants de Muri bei Bern s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 51 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Muri bei Bern avaient alors dit non à 73,8 pour cent."
357,47.9,47.9,52.1,"Oberbalm (BE)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Oberbalm. Les habitants ont refusé le texte à 52,1 pour cent. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Oberbalm avait rejeté l'initiative ""pour une immigration modérée» à 35,1 pour cent en 2020."
358,88.7,88.7,11.3,"Stettlen (BE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 88,7 pour cent de oui à Stettlen. Avec ce résultat, Stettlen bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 68,9 pour cent des voix."
359,56.3,56.3,43.7,"Vechigen (BE)","La population de Vechigen approuve à 56,3 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Vechigen bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 60,4 pour cent des voix."
360,42,42,58,"Wohlen bei Bern (BE)","Les habitants de Wohlen bei Bern s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 58 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Wohlen bei Bern avaient alors dit non à 69,7 pour cent."
361,48.5,48.5,51.5,"Zollikofen (BE)","La population de Zollikofen rejette à 51,5 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Zollikofen avaient alors dit non à 67 pour cent."
362,2.5,2.5,97.5,"Ittigen (BE)","La population d'Ittigen rejette à 97,5 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Ittigen était alors de 68,9 pour cent."
363,42.8,42.8,57.2,"Ostermundigen (BE)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 57,2 pour cent à Ostermundigen. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Ostermundigen avaient alors dit non à 70 pour cent."
371,54.6,54.6,45.4,"Bienne (BE)","Bienne dit oui à 54,6 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Bienne bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 74,3 pour cent des voix."
372,42.4,42.4,57.6,"Evilard (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Evilard. Les citoyens de la commune ont refusé le texte à 57,6 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Evilard avaient alors dit non à 78,8 pour cent."
381,31.9,31.9,68.1,"Arch (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens d'Arch. Ils ont refusé le texte à 68,1 pour cent. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Arch avait rejeté l'initiative ""pour une immigration modérée» à 48 pour cent en 2020."
382,69.7,69.7,30.3,"Büetigen (BE)","A Büetigen, les habitants disent oui à 69,7 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Büetigen bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 50,9 pour cent des voix."
383,23.2,23.2,76.8,"Büren an der Aare (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Büren an der Aare. Les citoyens de la commune ont refusé le texte à 76,8 pour cent. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Büren an der Aare était alors de 56,7 pour cent."
385,84.6,84.6,15.4,"Diessbach bei Büren (BE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 84,6 pour cent de oui à Diessbach bei Büren. Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Diessbach bei Büren par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 53,4 pour cent des habitants de la commune avaient accepté ce texte."
386,22.6,22.6,77.4,"Dotzigen (BE)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Dotzigen. Les habitants ont refusé le texte à 77,4 pour cent. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Dotzigen était alors de 56,9 pour cent."
387,74.7,74.7,25.3,"Longeau (BE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 74,7 pour cent de oui à Longeau. Avec ce résultat, Longeau bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 50,5 pour cent des voix."
388,23.6,23.6,76.4,"Leuzigen (BE)","La population de Leuzigen rejette à 76,4 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Leuzigen était alors de 50,4 pour cent."
390,27.2,27.2,72.8,"Meinisberg (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Meinisberg. Les citoyens de la commune ont refusé le texte à 72,8 pour cent."
391,27.3,27.3,72.7,"Oberwil bei Büren (BE)","La population d'Oberwil bei Büren rejette à 72,7 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Oberwil bei Büren était alors de 50,2 pour cent."
392,13.7,13.7,86.3,"Perles (BE)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 86,3 pour cent à Perles. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Perles était alors de 53,4 pour cent."
393,20.9,20.9,79.1,"Rüti bei Büren (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Rüti bei Büren. Ils ont refusé le texte à 79,1 pour cent. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Rüti bei Büren avait rejeté l'initiative ""pour une immigration modérée» à 49,3 pour cent en 2020."
394,46.7,46.7,53.3,"Wengi (BE)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 53,3 pour cent à Wengi. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Wengi avait rejeté l'initiative ""pour une immigration modérée» à 46,4 pour cent en 2020."
401,39.3,39.3,60.7,"Aefligen (BE)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Aefligen. Les habitants ont refusé le texte à 60,7 pour cent. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Aefligen avait rejeté l'initiative ""pour une immigration modérée» à 46,1 pour cent en 2020."
402,52.3,52.3,47.7,"Alchenstorf (BE)","La population d'Alchenstorf approuve à 52,3 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le soutien à l'initiative ""Pas de Suisse à 10 millions!» est toutefois moins marqué que celui obtenu par l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Alchenstorf avaient alors dit oui à 55,3 pour cent."
403,46.4,46.4,53.6,"Bäriswil (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Bäriswil. Ils ont refusé le texte à 53,6 pour cent. Le résultat a peu changé par rapport au vote sur l'initiative ""pour une immigration modérée» en 2020. Bäriswil avait alors dit non à 54,6 pour cent."
404,97.1,97.1,2.9,"Berthoud (BE)","A Berthoud, les habitants disent oui à 97,1 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Berthoud bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 70,7 pour cent des voix."
405,37,37,63,"Ersigen (BE)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 63 pour cent à Ersigen. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Ersigen était alors de 50,1 pour cent."
406,52,52,48,"Hasle bei Burgdorf (BE)","L'initiative ""Pas de Suisse à 10 millions!» est approuvée à Hasle bei Burgdorf par 52 pour cent des votants. Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Hasle bei Burgdorf par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 50,2 pour cent des habitants de la commune avaient accepté ce texte."
407,16.5,16.5,83.5,"Heimiswil (BE)","A Heimiswil, les citoyens rejettent à 83,5 pour cent l'initiative ""Pas de Suisse à 10 millions!». En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Heimiswil avait rejeté l'initiative ""pour une immigration modérée» à 43,4 pour cent en 2020."
409,14.2,14.2,85.8,"Hindelbank (BE)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Hindelbank. Les habitants ont refusé le texte à 85,8 pour cent. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Hindelbank était alors de 54,6 pour cent."
410,50.7,50.7,49.3,"Höchstetten (BE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 50,7 pour cent de oui à Höchstetten. Le soutien à l'initiative ""Pas de Suisse à 10 millions!» est toutefois moins marqué que celui obtenu par l'initiative ""pour une immigration modérée» en 2020. Les habitants de Höchstetten avaient alors dit oui à 58,6 pour cent."
411,35.7,35.7,64.3,"Kernenried (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Kernenried. Ils ont refusé le texte à 64,3 pour cent. En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Kernenried avait rejeté l'initiative ""pour une immigration modérée» à 46,5 pour cent en 2020."
412,42.6,42.6,57.4,"Kirchberg (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Kirchberg (BE). Les citoyens de la commune ont refusé le texte à 57,4 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Kirchberg (BE) avaient alors dit non à 60,8 pour cent."
413,49.2,49.2,50.8,"Koppigen (BE)","La population de Koppigen rejette à 50,8 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Koppigen avaient alors dit non à 55,3 pour cent."
414,20.6,20.6,79.4,"Krauchthal (BE)","A Krauchthal, les citoyens rejettent à 79,4 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Krauchthal était alors de 52,1 pour cent."
415,49.6,49.6,50.4,"Lyssach (BE)","Les habitants de Lyssach s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 50,4 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Lyssach avaient alors dit non à 56,7 pour cent."
418,36.4,36.4,63.6,"Oberburg (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens d'Oberburg. Ils ont refusé le texte à 63,6 pour cent. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Oberburg était alors de 51,3 pour cent."
420,58.2,58.2,41.8,"Rüdtligen-Alchenflüh (BE)","Les habitants de Rüdtligen-Alchenflüh acceptent à 58,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Rüdtligen-Alchenflüh bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 51,2 pour cent des voix."
421,97.5,97.5,2.5,"Rumendingen (BE)","La population de Rumendingen approuve à 97,5 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Rumendingen par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 56 pour cent des habitants de la commune avaient accepté ce texte."
422,4.9,4.9,95.1,"Rüti bei Lyssach (BE)","A Rüti bei Lyssach, les citoyens rejettent à 95,1 pour cent l'initiative ""Pas de Suisse à 10 millions!». Il n'est pas possible de comparer les résultats de cette votation à ceux de 2020 en raison de changements dans la structure de la commune de Rüti bei Lyssach."
423,17.4,17.4,82.6,"Willadingen (BE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Willadingen. Ils ont refusé le texte à 82,6 pour cent."
424,39.7,39.7,60.3,"Wynigen (BE)","A Wynigen, les citoyens rejettent à 60,3 pour cent l'initiative ""Pas de Suisse à 10 millions!». En cinq ans, la commune a ainsi changé de camp sur la question de la limitation de l'immigration. Wynigen avait rejeté l'initiative ""pour une immigration modérée» à 47,1 pour cent en 2020."
431,76.4,76.4,23.6,"Corgémont (BE)","A Corgémont, les habitants disent oui à 76,4 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Corgémont bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 56,1 pour cent des voix."
432,23,23,77,"Cormoret (BE)","A Cormoret, les citoyens rejettent à 77 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Cormoret était alors de 65,5 pour cent."
433,58,58,42,"Cortébert (BE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 58 pour cent de oui à Cortébert. Avec ce résultat, Cortébert bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 54,2 pour cent des voix."
434,13.3,13.3,86.7,"Courtelary (BE)","A Courtelary, les citoyens rejettent à 86,7 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Courtelary était alors de 61,3 pour cent."
435,0.6,0.6,99.4,"La Ferrière (BE)","La population de La Ferrière rejette à 99,4 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à La Ferrière était alors de 55,8 pour cent."
437,35.9,35.9,64.1,"Mont-Tramelan (BE)","Les habitants de Mont-Tramelan s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 64,1 pour cent des voix. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Mont-Tramelan était alors de 59,6 pour cent."
