"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6619,91.3,91.3,8.7,"Corsier (GE)","Corsier (GE) dit oui à 91,3 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Corsier (GE) bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 69,3 pour cent des voix."
6620,46.8,46.8,53.2,"Dardagny (GE)","Les habitants de Dardagny s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 53,2 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Dardagny avaient alors dit non à 66,9 pour cent."
6621,61.8,61.8,38.2,"Genève (GE)","Les habitants de Genève acceptent à 61,8 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Genève bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 69,7 pour cent des voix."
6622,27.6,27.6,72.4,"Genthod (GE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Genthod. Ils ont refusé le texte à 72,4 pour cent. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Genthod était alors de 65,2 pour cent."
6623,87.5,87.5,12.5,"Le Grand-Saconnex (GE)","L'initiative ""Pas de Suisse à 10 millions!» est approuvée au Grand-Saconnex par 87,5 pour cent des votants. Avec ce résultat, Le Grand-Saconnex bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 66,6 pour cent des voix."
6624,67.6,67.6,32.4,"Gy (GE)","La population de Gy approuve à 67,6 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Gy bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 67,3 pour cent des voix."
6625,66.2,66.2,33.8,"Hermance (GE)","Les habitants d'Hermance soutiennent à 66,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Hermance bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 73,7 pour cent des voix."
6626,47.6,47.6,52.4,"Jussy (GE)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Jussy. Les habitants ont refusé le texte à 52,4 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Jussy avaient alors dit non à 64,3 pour cent."
6627,51.8,51.8,48.2,"Laconnex (GE)","L'initiative ""Pas de Suisse à 10 millions!» est approuvée à Laconnex par 51,8 pour cent des votants. Avec ce résultat, Laconnex bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 72,8 pour cent des voix."
6628,99,99,1,"Lancy (GE)","La population de Lancy approuve à 99 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Lancy bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 66,8 pour cent des voix."
6629,73,73,27,"Meinier (GE)","La population de Meinier approuve à 73 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Meinier bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 71,3 pour cent des voix."
6630,18.4,18.4,81.6,"Meyrin (GE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Meyrin. Ils ont refusé le texte à 81,6 pour cent. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Meyrin était alors de 61,2 pour cent."
6631,55.2,55.2,44.8,"Onex (GE)","La population d'Onex approuve à 55,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Onex bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 61,1 pour cent des voix."
6632,71.7,71.7,28.3,"Perly-Certoux (GE)","Les habitants de Perly-Certoux acceptent à 71,7 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Perly-Certoux bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 62,3 pour cent des voix."
6633,0.7,0.7,99.3,"Plan-les-Ouates (GE)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 99,3 pour cent à Plan-les-Ouates. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Plan-les-Ouates était alors de 69,9 pour cent."
6634,60.9,60.9,39.1,"Pregny-Chambésy (GE)","La population de Pregny-Chambésy approuve à 60,9 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Pregny-Chambésy bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 66,2 pour cent des voix."
6635,68.6,68.6,31.4,"Presinge (GE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 68,6 pour cent de oui à Presinge. Avec ce résultat, Presinge bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 65 pour cent des voix."
6636,60.6,60.6,39.4,"Puplinge (GE)","L'initiative ""Pas de Suisse à 10 millions!» est approuvée à Puplinge par 60,6 pour cent des votants. Avec ce résultat, Puplinge bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 69,2 pour cent des voix."
6637,21.8,21.8,78.2,"Russin (GE)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Russin. Les citoyens de la commune ont refusé le texte à 78,2 pour cent. Le refus de l'initiative ""Pas de Suisse à 10 millions!» est plus fort que celui observé pour l'initiative ""pour une immigration modérée» en 2020. La proportion de non à Russin était alors de 61,7 pour cent."
6638,42.5,42.5,57.5,"Satigny (GE)","Les habitants de Satigny s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 57,5 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Satigny avaient alors dit non à 66,2 pour cent."
6639,59.7,59.7,40.3,"Soral (GE)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 59,7 pour cent de oui à Soral. Avec ce résultat, Soral bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 66,8 pour cent des voix."
6640,37.3,37.3,62.7,"Thônex (GE)","Les habitants de Thônex s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 62,7 pour cent des voix. Le résultat a peu changé par rapport au vote sur l'initiative ""pour une immigration modérée» en 2020. Thônex avait alors dit non à 62,7 pour cent."
6641,75,75,25,"Troinex (GE)","Les habitants de Troinex soutiennent à 75 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Troinex bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 72,9 pour cent des voix."
6642,32.6,32.6,67.4,"Vandoeuvres (GE)","Les habitants de Vandoeuvres s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 67,4 pour cent des voix. Le résultat a peu changé par rapport au vote sur l'initiative ""pour une immigration modérée» en 2020. Vandoeuvres avait alors dit non à 67,9 pour cent."
6643,68.8,68.8,31.2,"Vernier (GE)","Vernier dit oui à 68,8 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Vernier bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 60,4 pour cent des voix."
6644,87.5,87.5,12.5,"Versoix (GE)","A Versoix, les habitants disent oui à 87,5 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Versoix bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 66,8 pour cent des voix."
6645,46.2,46.2,53.8,"Veyrier (GE)","Les habitants de Veyrier s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 53,8 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Veyrier avaient alors dit non à 75,2 pour cent."
