"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
546,80.3,80.3,19.7,"Münchenbuchsee BE","80,3 Prozent der Stimmbürgerinnen und Stimmbürger von Münchenbuchsee haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
551,54.7,54.7,45.3,"Urtenen-Schönbühl BE","Urtenen-Schönbühl hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 54,7 Prozent. NA"
552,96.2,96.2,3.8,"Utzenstorf BE","Utzenstorf hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 96,2 Prozent. NA"
553,31.3,31.3,68.7,"Wiggiswil BE","68,7 Prozent der Stimmbürgerinnen und Stimmbürger von Wiggiswil sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
554,20.2,20.2,79.8,"Wiler bei Utzenstorf BE","79,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wiler bei Utzenstorf sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
556,37.1,37.1,62.9,"Zielebach BE","In Zielebach wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 62,9 Prozent abgelehnt. NA"
557,48.2,48.2,51.8,"Zuzwil BE","51,8 Prozent der Stimmbürgerinnen und Stimmbürger von Zuzwil BE sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
561,97.1,97.1,2.9,"Adelboden BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Adelboden 97,1 Prozent Ja-Stimmen. NA"
562,74.4,74.4,25.6,"Aeschi bei Spiez BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Aeschi bei Spiez 74,4 Prozent Ja-Stimmen. NA"
563,31.5,31.5,68.5,"Frutigen BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Frutigen 68,5 Prozent Nein-Stimmen. NA"
564,62.2,62.2,37.8,"Kandergrund BE","62,2 Prozent der Stimmbürgerinnen und Stimmbürger von Kandergrund haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
565,96.1,96.1,3.9,"Kandersteg BE","96,1 Prozent der Stimmbürgerinnen und Stimmbürger von Kandersteg haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
566,45.6,45.6,54.4,"Krattigen BE","54,4 Prozent der Stimmbürgerinnen und Stimmbürger von Krattigen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
567,20.1,20.1,79.9,"Reichenbach im Kandertal BE","79,9 Prozent der Stimmbürgerinnen und Stimmbürger von Reichenbach im Kandertal sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
571,79.6,79.6,20.4,"Beatenberg BE","Mit 79,6 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Beatenberg der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
572,56.3,56.3,43.7,"Bönigen BE","Mit 56,3 Prozent befürworten die Stimmberechtigten von Bönigen die Initiative ""Keine 10-Millionen-Schweiz"". NA"
573,55.7,55.7,44.3,"Brienz BE","Brienz BE hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 55,7 Prozent. NA"
574,52.4,52.4,47.6,"Brienzwiler BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Brienzwiler 52,4 Prozent Ja-Stimmen. NA"
575,39.8,39.8,60.2,"Därligen BE","In Därligen findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 60,2 Prozent keine Mehrheit. NA"
576,76.8,76.8,23.2,"Grindelwald BE","Grindelwald hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 76,8 Prozent. NA"
577,85.3,85.3,14.7,"Gsteigwiler BE","85,3 Prozent der Stimmbürgerinnen und Stimmbürger von Gsteigwiler haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
578,71.2,71.2,28.8,"Gündlischwand BE","Mit 71,2 Prozent befürworten die Stimmberechtigten von Gündlischwand die Initiative ""Keine 10-Millionen-Schweiz"". NA"
579,52,52,48,"Habkern BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Habkern 52 Prozent Ja-Stimmen. NA"
580,65.2,65.2,34.8,"Hofstetten bei Brienz BE","Mit 65,2 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Hofstetten bei Brienz der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
581,32.1,32.1,67.9,"Interlaken BE","67,9 Prozent der Stimmbürgerinnen und Stimmbürger von Interlaken sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
582,31.3,31.3,68.7,"Iseltwald BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Iseltwald 68,7 Prozent Nein-Stimmen. NA"
584,61.4,61.4,38.6,"Lauterbrunnen BE","In Lauterbrunnen erhält die Initiative ""Keine 10-Millionen-Schweiz"" 61,4 Prozent Zustimmung."
585,60.6,60.6,39.4,"Leissigen BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Leissigen 60,6 Prozent Ja-Stimmen. NA"
586,47.8,47.8,52.2,"Lütschental BE","In Lütschental wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 52,2 Prozent abgelehnt. NA"
587,51.1,51.1,48.9,"Matten bei Interlaken BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Matten bei Interlaken 51,1 Prozent Ja-Stimmen. NA"
588,0.1,0.1,99.9,"Niederried bei Interlaken BE","Bei der Initiative ""Keine 10-Millionen-Schweiz"" liegt Niederried bei Interlaken landesweit vorn beim Nein-Anteil, mit 99,9 Prozent. NA"
589,49.3,49.3,50.7,"Oberried am Brienzersee BE","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Oberried am Brienzersee 50,7 Prozent Nein-Stimmen. NA"
590,49.7,49.7,50.3,"Ringgenberg BE","50,3 Prozent der Stimmbürgerinnen und Stimmbürger von Ringgenberg BE sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
591,12.1,12.1,87.9,"Saxeten BE","In Saxeten findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 87,9 Prozent keine Mehrheit. NA"
592,60.1,60.1,39.9,"Schwanden bei Brienz BE","Mit 60,1 Prozent befürworten die Stimmberechtigten von Schwanden bei Brienz die Initiative ""Keine 10-Millionen-Schweiz"". NA"
593,53.2,53.2,46.8,"Unterseen BE","Unterseen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 53,2 Prozent. NA"
594,37.2,37.2,62.8,"Wilderswil BE","In Wilderswil wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 62,8 Prozent abgelehnt. NA"
602,23.6,23.6,76.4,"Arni BE","76,4 Prozent der Stimmbürgerinnen und Stimmbürger von Arni BE sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
603,66.7,66.7,33.3,"Biglen BE","66,7 Prozent der Stimmbürgerinnen und Stimmbürger von Biglen haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
605,96.1,96.1,3.9,"Bowil BE","Bowil hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 96,1 Prozent. NA"
606,30.8,30.8,69.2,"Brenzikofen BE","In Brenzikofen findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 69,2 Prozent keine Mehrheit. NA"
