"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
57,27.3,27.3,72.7,"Freienstein-Teufen (ZH)",
58,50,0,0,"Glattfelden (ZH)","Les résultats ne sont pas encore connus dans cette commune."
59,29.2,29.2,70.8,"Hochfelden (ZH)",
60,31.4,31.4,68.6,"Höri (ZH)",
61,23.7,23.7,76.3,"Hüntwangen (ZH)",
62,50,0,0,"Kloten (ZH)","Les résultats ne sont pas encore connus dans cette commune."
63,23.3,23.3,76.7,"Lufingen (ZH)",
64,50,0,0,"Nürensdorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
65,25.7,25.7,74.3,"Oberembrach (ZH)",
66,50,0,0,"Opfikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
67,31.5,31.5,68.5,"Rafz (ZH)",
68,37.3,37.3,62.7,"Rorbas (ZH)",
69,37.5,37.5,62.5,"Wallisellen (ZH)",
70,25.5,25.5,74.5,"Wasterkingen (ZH)",
71,28.2,28.2,71.8,"Wil (ZH)",
72,50,0,0,"Winkel (ZH)","Les résultats ne sont pas encore connus dans cette commune."
81,25.6,25.6,74.4,"Bachs (ZH)",
82,22.3,22.3,77.7,"Boppelsen (ZH)",
83,50,0,0,"Buchs (ZH)","Les résultats ne sont pas encore connus dans cette commune."
84,33.4,33.4,66.6,"Dällikon (ZH)",
85,33.2,33.2,66.8,"Dänikon (ZH)",
86,50,0,0,"Dielsdorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
87,18.6,18.6,81.4,"Hüttikon (ZH)",
88,50,0,0,"Neerach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
89,50,0,0,"Niederglatt (ZH)","Les résultats ne sont pas encore connus dans cette commune."
90,50,0,0,"Niederhasli (ZH)","Les résultats ne sont pas encore connus dans cette commune."
91,29.4,29.4,70.6,"Niederweningen (ZH)",
92,50,0,0,"Oberglatt (ZH)","Les résultats ne sont pas encore connus dans cette commune."
93,28.4,28.4,71.6,"Oberweningen (ZH)",
94,50,0,0,"Otelfingen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
95,30.7,30.7,69.3,"Regensberg (ZH)",
96,41.4,41.4,58.6,"Regensdorf (ZH)",
97,36.7,36.7,63.3,"Rümlang (ZH)",
98,33,33,67,"Schleinikon (ZH)",
99,24.7,24.7,75.3,"Schöfflisdorf (ZH)",
100,27.5,27.5,72.5,"Stadel (ZH)",
101,28.2,28.2,71.8,"Steinmaur (ZH)",
102,26,26,74,"Weiach (ZH)",
111,50,0,0,"Bäretswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
112,29.4,29.4,70.6,"Bubikon (ZH)",
113,50,0,0,"Dürnten (ZH)","Les résultats ne sont pas encore connus dans cette commune."
114,24.9,24.9,75.1,"Fischenthal (ZH)",
115,50,0,0,"Gossau (ZH)","Les résultats ne sont pas encore connus dans cette commune."
116,50,0,0,"Grüningen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
117,50,0,0,"Hinwil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
118,50,0,0,"Rüti (ZH)","Les résultats ne sont pas encore connus dans cette commune."
119,29.7,29.7,70.3,"Seegräben (ZH)",
120,50,0,0,"Wald (ZH)","Les résultats ne sont pas encore connus dans cette commune."
121,50,0,0,"Wetzikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
131,50,0,0,"Adliswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
135,50,0,0,"Kilchberg (ZH)","Les résultats ne sont pas encore connus dans cette commune."
136,50,0,0,"Langnau am Albis (ZH)","Les résultats ne sont pas encore connus dans cette commune."
137,50,0,0,"Oberrieden (ZH)","Les résultats ne sont pas encore connus dans cette commune."
138,50,0,0,"Richterswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
139,26.5,26.5,73.5,"Rüschlikon (ZH)",
141,50,0,0,"Thalwil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
151,50,0,0,"Erlenbach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
152,50,0,0,"Herrliberg (ZH)","Les résultats ne sont pas encore connus dans cette commune."
153,32.2,32.2,67.8,"Hombrechtikon (ZH)",
154,25.5,25.5,74.5,"Küsnacht (ZH)",
155,50,0,0,"Männedorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
156,29.1,29.1,70.9,"Meilen (ZH)",
157,50,0,0,"Oetwil am See (ZH)","Les résultats ne sont pas encore connus dans cette commune."
158,50,0,0,"Stäfa (ZH)","Les résultats ne sont pas encore connus dans cette commune."
159,30.5,30.5,69.5,"Uetikon am See (ZH)",
160,50,0,0,"Zumikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
161,50,0,0,"Zollikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
172,50,0,0,"Fehraltorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
173,27.9,27.9,72.1,"Hittnau (ZH)",
176,50,0,0,"Lindau (ZH)","Les résultats ne sont pas encore connus dans cette commune."
177,35.1,35.1,64.9,"Pfäffikon (ZH)",
178,50,0,0,"Russikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
180,50,0,0,"Weisslingen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
181,50,0,0,"Wila (ZH)","Les résultats ne sont pas encore connus dans cette commune."
182,50,0,0,"Wildberg (ZH)","Les résultats ne sont pas encore connus dans cette commune."
191,50,0,0,"Dübendorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
192,50,0,0,"Egg (ZH)","Les résultats ne sont pas encore connus dans cette commune."
193,50,0,0,"Fällanden (ZH)","Les résultats ne sont pas encore connus dans cette commune."
194,50,0,0,"Greifensee (ZH)","Les résultats ne sont pas encore connus dans cette commune."
195,50,0,0,"Maur (ZH)","Les résultats ne sont pas encore connus dans cette commune."
196,32.4,32.4,67.6,"Mönchaltorf (ZH)",
197,50,0,0,"Schwerzenbach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
198,50,0,0,"Uster (ZH)","Les résultats ne sont pas encore connus dans cette commune."
199,32.6,32.6,67.4,"Volketswil (ZH)",
200,28.5,28.5,71.5,"Wangen-Brüttisellen (ZH)",
211,23.1,23.1,76.9,"Altikon (ZH)",
213,50,0,0,"Brütten (ZH)","Les résultats ne sont pas encore connus dans cette commune."
214,25.4,25.4,74.6,"Dägerlen (ZH)",
215,22.6,22.6,77.4,"Dättlikon (ZH)",
216,24.7,24.7,75.3,"Dinhard (ZH)",
218,23.9,23.9,76.1,"Ellikon an der Thur (ZH)",
219,50,0,0,"Elsau (ZH)","Les résultats ne sont pas encore connus dans cette commune."
220,25.2,25.2,74.8,"Hagenbuch (ZH)",
221,24.6,24.6,75.4,"Hettlingen (ZH)",
223,50,0,0,"Neftenbach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
224,33.5,33.5,66.5,"Pfungen (ZH)",
225,27.5,27.5,72.5,"Rickenbach (ZH)",
226,50,0,0,"Schlatt (ZH)","Les résultats ne sont pas encore connus dans cette commune."
227,28.2,28.2,71.8,"Seuzach (ZH)",
228,50,0,0,"Turbenthal (ZH)","Les résultats ne sont pas encore connus dans cette commune."
230,50,0,0,"Winterthour (ZH)","Les résultats ne sont pas encore connus dans cette commune."
231,50,0,0,"Zell (ZH)","Les résultats ne sont pas encore connus dans cette commune."
241,18.4,18.4,81.6,"Aesch (ZH)",
242,50,0,0,"Birmensdorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
243,50,0,0,"Dietikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
244,50,0,0,"Geroldswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
245,50,0,0,"Oberengstringen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
246,25.3,25.3,74.7,"Oetwil an der Limmat (ZH)",
247,50,0,0,"Schlieren (ZH)","Les résultats ne sont pas encore connus dans cette commune."
248,50,0,0,"Uitikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
249,29.6,29.6,70.4,"Unterengstringen (ZH)",
250,50,0,0,"Urdorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
251,50,0,0,"Weiningen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
261,50,0,0,"Zurich (ZH)","Les résultats ne sont pas encore connus dans cette commune."
291,25.6,25.6,74.4,"Andelfingen (ZH)",
292,50,0,0,"Stammheim (ZH)","Les résultats ne sont pas encore connus dans cette commune."
293,50,0,0,"Wädenswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
294,31.5,31.5,68.5,"Elgg (ZH)",
295,50,0,0,"Horgen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
296,50,0,0,"Illnau-Effretikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
297,50,0,0,"Bauma (ZH)","Les résultats ne sont pas encore connus dans cette commune."
298,50,0,0,"Wiesendangen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
