"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5537,"due no",40.5,59.5,"Villars-le-Terroir (VD)",
5539,"iniziative si",65.1,34.9,"Vuarrens (VD)",
5540,"controproposta si",61.7,38.3,"Montilliez (VD)",
5541,"controproposta si",72.4,27.6,"Goumoëns (VD)",
5551,"controproposta si",24,76,"Bonvillars (VD)",
5552,"iniziative si",51,49,"Bullet (VD)",
5553,"controproposta si",29.7,70.3,"Champagne (VD)",
5554,"iniziative si",65.6,34.4,"Concise (VD)",
5555,"iniziative si",57.4,42.6,"Corcelles-près-Concise (VD)",
5556,"controproposta si",15.1,84.9,"Fiez (VD)",
5557,"iniziative si",54.9,45.1,"Fontaines-sur-Grandson (VD)",
5559,"controproposta si",69.9,30.1,"Giez (VD)",
5560,"due no",11,89,"Grandevent (VD)",
5561,"iniziative si",58.7,41.3,"Grandson (VD)",
5562,"controproposta si",29.9,70.1,"Mauborget (VD)",
5563,"iniziative si",70.3,29.7,"Mutrux (VD)",
5564,"due no",3,97,"Novalles (VD)",
5565,"iniziative si",71.3,28.7,"Onnens (VD)",
5566,"iniziative si",57.4,42.6,"Provence (VD)",
5568,"due no",40.9,59.1,"Sainte-Croix (VD)",
5571,"controproposta si",70.4,29.6,"Tévenon (VD)",
5581,"due no",27,73,"Belmont-sur-Lausanne (VD)",
5582,"controproposta si",8.8,91.2,"Cheseaux-sur-Lausanne (VD)",
5583,"due no",12.9,87.1,"Crissier (VD)",
5584,"iniziative si",67.8,32.2,"Epalinges (VD)",
5585,"iniziative si",83.7,16.3,"Jouxtens-Mézery (VD)",
5586,"controproposta si",22.3,77.7,"Losanna (VD)",
5587,"due no",30.8,69.2,"Le Mont-sur-Lausanne (VD)",
5588,"controproposta si",27,73,"Paudex (VD)",
5589,"due no",42.6,57.4,"Prilly (VD)",
5590,"due no",10,90,"Pully (VD)",
5591,"iniziative si",59,41,"Renens (VD)",
5592,"controproposta si",44.4,55.6,"Romanel-sur-Lausanne (VD)",
5601,"due no",31.5,68.5,"Chexbres (VD)",
5604,"due no",16.9,83.1,"Forel (Lavaux) (VD)",
5606,"controproposta si",76.7,23.3,"Lutry (VD)",
5607,"iniziative si",81.5,18.5,"Puidoux (VD)",
5609,"due no",15.2,84.8,"Rivaz (VD)",
5610,"controproposta si",72.7,27.3,"Saint-Saphorin (Lavaux) (VD)",
5611,"due no",38.8,61.2,"Savigny (VD)",
5613,"due no",24.1,75.9,"Bourg-en-Lavaux (VD)",
5621,"controproposta si",11.4,88.6,"Aclens (VD)",
5622,"controproposta si",8,92,"Bremblens (VD)",
5623,"due no",49.7,50.3,"Buchillon (VD)",
5624,"controproposta si",30.4,69.6,"Bussigny (VD)",
5627,"iniziative si",55.3,44.7,"Chavannes-près-Renens (VD)",
5628,"due no",33.8,66.2,"Chigny (VD)",
5629,"due no",49.5,50.5,"Clarmont (VD)",
5631,"due no",44.2,55.8,"Denens (VD)",
5632,"due no",14.1,85.9,"Denges (VD)",
5633,"iniziative si",55.4,44.6,"Echandens (VD)",
5634,"iniziative si",57.9,42.1,"Echichens (VD)",
5635,"iniziative si",58.3,41.7,"Ecublens (VD)",
5636,"due no",5.6,94.4,"Etoy (VD)",
5637,"controproposta si",64.2,35.8,"Lavigny (VD)",
5638,"controproposta si",53.4,46.6,"Lonay (VD)",
5639,"due no",24.3,75.7,"Lully (VD)",
5640,"controproposta si",7.1,92.9,"Lussy-sur-Morges (VD)",
5642,"due no",29.2,70.8,"Morges (VD)",
5643,"iniziative si",50,50,"Préverenges (VD)",
5645,"due no",44.3,55.7,"Romanel-sur-Morges (VD)",
5646,"iniziative si",85.5,14.5,"Saint-Prex (VD)",
5648,"controproposta si",50,50,"Saint-Sulpice (VD)",
5649,"iniziative si",92.7,7.3,"Tolochenaz (VD)",
5650,"iniziative si",62.6,37.4,"Vaux-sur-Morges (VD)",
5651,"controproposta si",10.4,89.6,"Villars-Sainte-Croix (VD)",
5652,"iniziative si",66.9,33.1,"Villars-sous-Yens (VD)",
5653,"iniziative si",67.5,32.5,"Vufflens-le-Château (VD)",
5654,"controproposta si",44.4,55.6,"Vullierens (VD)",
5655,"due no",16.7,83.3,"Yens (VD)",
5656,"iniziative si",83.1,16.9,"Hautemorges (VD)",
5661,"controproposta si",64.5,35.5,"Boulens (VD)",
5663,"due no",39.6,60.4,"Bussy-sur-Moudon (VD)",
5665,"controproposta si",89.5,10.5,"Chavannes-sur-Moudon (VD)",
5669,"controproposta si",37.7,62.3,"Curtilles (VD)",
5671,"iniziative si",54.4,45.6,"Dompierre (VD)",
5673,"iniziative si",62.4,37.6,"Hermenches (VD)",
5674,"iniziative si",81.7,18.3,"Lovatens (VD)",
5675,"due no",44.9,55.1,"Lucens (VD)",
5678,"controproposta si",12.2,87.8,"Moudon (VD)",
5680,"due no",30,70,"Ogens (VD)",
5683,"due no",17.8,82.2,"Prévonloup (VD)",
5684,"controproposta si",91.9,8.1,"Rossenges (VD)",
5688,"controproposta si",21.1,78.9,"Syens (VD)",
5690,"iniziative si",60,40,"Villars-le-Comte (VD)",
5692,"due no",19.8,80.2,"Vucherens (VD)",
5693,"iniziative si",73,27,"Montanaire (VD)",
5701,"iniziative si",80.7,19.3,"Arnex-sur-Nyon (VD)",
5702,"due no",9.8,90.2,"Arzier-Le Muids (VD)",
5703,"iniziative si",53.8,46.2,"Bassins (VD)",
5704,"due no",48.3,51.7,"Begnins (VD)",
5705,"due no",45.2,54.8,"Bogis-Bossey (VD)",
5706,"iniziative si",60.1,39.9,"Borex (VD)",
5707,"due no",22.9,77.1,"Chavannes-de-Bogis (VD)",
5708,"iniziative si",63.8,36.2,"Chavannes-des-Bois (VD)",
5709,"due no",34.3,65.7,"Chéserex (VD)",
5710,"due no",49.1,50.9,"Coinsins (VD)",
5711,"controproposta si",44.2,55.8,"Commugny (VD)",
5712,"due no",16.3,83.7,"Coppet (VD)",
5713,"iniziative si",92.9,7.1,"Crans-près-Céligny (VD)",
5714,"iniziative si",59.5,40.5,"Crassier (VD)",
5715,"controproposta si",50.2,49.8,"Duillier (VD)",
5716,"iniziative si",90.5,9.5,"Eysins (VD)",
5717,"due no",26.7,73.3,"Founex (VD)",
5718,"iniziative si",59.1,40.9,"Genolier (VD)",
5719,"due no",33.3,66.7,"Gingins (VD)",
5720,"controproposta si",31.2,68.8,"Givrins (VD)",
5721,"due no",18.4,81.6,"Gland (VD)",
5722,"controproposta si",91.1,8.9,"Grens (VD)",
5723,"controproposta si",30.9,69.1,"Mies (VD)",
5724,"controproposta si",74.3,25.7,"Nyon (VD)",
5725,"controproposta si",62.7,37.3,"Prangins (VD)",
5726,"due no",2.4,97.6,"La Rippe (VD)",
5727,"iniziative si",97.8,2.2,"Saint-Cergue (VD)",
5728,"due no",34.6,65.4,"Signy-Avenex (VD)",
5729,"iniziative si",81.9,18.1,"Tannay (VD)",
5730,"controproposta si",43.8,56.2,"Trélex (VD)",
5731,"iniziative si",86.6,13.4,"Le Vaud (VD)",
5732,"controproposta si",28.4,71.6,"Vich (VD)",
5741,"controproposta si",39.7,60.3,"L'Abergement (VD)",
5742,"due no",12,88,"Agiez (VD)",
5743,"iniziative si",61.9,38.1,"Arnex-sur-Orbe (VD)",
5744,"iniziative si",83.7,16.3,"Ballaigues (VD)",
5745,"iniziative si",58.5,41.5,"Baulmes (VD)",
5746,"due no",44.2,55.8,"Bavois (VD)",
5747,"controproposta si",50.3,49.7,"Bofflens (VD)",
5748,"iniziative si",56.7,43.3,"Bretonnières (VD)",
5749,"iniziative si",71.1,28.9,"Chavornay (VD)",
5750,"due no",15.6,84.4,"Les Clées (VD)",
5752,"due no",11.1,88.9,"Croy (VD)",
5754,"due no",1.6,98.4,"Juriens (VD)",
5755,"iniziative si",85.2,14.8,"Lignerolle (VD)",
5756,"iniziative si",63.8,36.2,"Montcherand (VD)",
5757,"controproposta si",46.4,53.6,"Orbe (VD)",
5758,"controproposta si",38,62,"La Praz (VD)",
5759,"due no",2.5,97.5,"Premier (VD)",
5760,"due no",5.7,94.3,"Rances (VD)",
5761,"due no",30,70,"Romainmôtier-Envy (VD)",
5762,"iniziative si",70.2,29.8,"Sergey (VD)",
5763,"iniziative si",84.4,15.6,"Valeyres-sous-Rances (VD)",
5764,"iniziative si",60.9,39.1,"Vallorbe (VD)",
5765,"controproposta si",79.6,20.4,"Vaulion (VD)",
5766,"controproposta si",96,4,"Vuiteboeuf (VD)",
5785,"controproposta si",10,90,"Corcelles-le-Jorat (VD)",
5790,"iniziative si",81.4,18.6,"Maracon (VD)",
5792,"controproposta si",48.4,51.6,"Montpreveyres (VD)",
5798,"controproposta si",48.6,51.4,"Ropraz (VD)",
5799,"controproposta si",37,63,"Servion (VD)",
5803,"iniziative si",71.6,28.4,"Vulliens (VD)",
5804,"due no",25.9,74.1,"Jorat-Menthue (VD)",
5805,"controproposta si",32.6,67.4,"Oron (VD)",
5806,"due no",22.6,77.4,"Jorat-Mézières (VD)",
5812,"due no",28.7,71.3,"Champtauroz (VD)",
5813,"controproposta si",47.7,52.3,"Chevroux (VD)",
5816,"controproposta si",37.9,62.1,"Corcelles-près-Payerne (VD)",
5817,"iniziative si",54.4,45.6,"Grandcour (VD)",
5819,"due no",32.3,67.7,"Henniez (VD)",
5821,"due no",37,63,"Missy (VD)",
5822,"iniziative si",68.7,31.3,"Payerne (VD)",
5827,"iniziative si",57.6,42.4,"Trey (VD)",
5828,"controproposta si",29.3,70.7,"Treytorrens (Payerne) (VD)",
5830,"controproposta si",0.5,99.5,"Villarzel (VD)",
5831,"due no",39.5,60.5,"Valbroye (VD)",
5841,"due no",30.7,69.3,"Château-d'Oex (VD)",
5842,"iniziative si",80,20,"Rossinière (VD)",
5843,"controproposta si",48.9,51.1,"Rougemont (VD)",
5851,"controproposta si",6.2,93.8,"Allaman (VD)",
5852,"controproposta si",55,45,"Bursinel (VD)",
5853,"due no",13.6,86.4,"Bursins (VD)",
5854,"iniziative si",56.4,43.6,"Burtigny (VD)",
5855,"due no",49.9,50.1,"Dully (VD)",
5856,"iniziative si",74,26,"Essertines-sur-Rolle (VD)",
5857,"iniziative si",91.3,8.7,"Gilly (VD)",
5858,"iniziative si",59.6,40.4,"Luins (VD)",
5859,"iniziative si",89.9,10.1,"Mont-sur-Rolle (VD)",
5860,"controproposta si",75.3,24.7,"Perroy (VD)",
5861,"iniziative si",92.1,7.9,"Rolle (VD)",
5862,"controproposta si",75.9,24.1,"Tartegnin (VD)",
5863,"iniziative si",85.6,14.4,"Vinzel (VD)",
5871,"due no",19.2,80.8,"L'Abbaye (VD)",
5872,"iniziative si",97.9,2.1,"Le Chenit (VD)",
5873,"due no",47.6,52.4,"Le Lieu (VD)",
5882,"controproposta si",21,79,"Chardonne (VD)",
5883,"controproposta si",22.2,77.8,"Corseaux (VD)",
5884,"controproposta si",45.9,54.1,"Corsier-sur-Vevey (VD)",
5885,"iniziative si",52.4,47.6,"Jongny (VD)",
5886,"iniziative si",52.7,47.3,"Montreux (VD)",
5889,"iniziative si",61.2,38.8,"La Tour-de-Peilz (VD)",
5890,"iniziative si",66.9,33.1,"Vevey (VD)",
5891,"iniziative si",86.3,13.7,"Veytaux (VD)",
5892,"due no",35.4,64.6,"Blonay-Saint-Légier (((VD)))",
5902,"controproposta si",44.2,55.8,"Belmont-sur-Yverdon (VD)",
5903,"iniziative si",89.5,10.5,"Bioley-Magnoux (VD)",
5904,"iniziative si",77.1,22.9,"Chamblon (VD)",
5905,"due no",38.7,61.3,"Champvent (VD)",
5907,"due no",17.9,82.1,"Chavannes-le-Chêne (VD)",
5908,"due no",50,50,"Chêne-Pâquier (VD)",
5909,"iniziative si",77,23,"Cheseaux-Noréaz (VD)",
5910,"iniziative si",51.3,48.7,"Cronay (VD)",
5911,"iniziative si",55.2,44.8,"Cuarny (VD)",
5912,"iniziative si",70.7,29.3,"Démoret (VD)",
5913,"iniziative si",50.8,49.2,"Donneloye (VD)",
5914,"iniziative si",63,37,"Ependes (VD)",
5919,"due no",34.6,65.4,"Mathod (VD)",
5921,"due no",28.3,71.7,"Molondin (VD)",
5922,"iniziative si",73.9,26.1,"Montagny-près-Yverdon (VD)",
5923,"iniziative si",93.1,6.9,"Oppens (VD)",
5924,"controproposta si",35.4,64.6,"Orges (VD)",
5925,"due no",23.1,76.9,"Orzens (VD)",
5926,"iniziative si",65.8,34.2,"Pomy (VD)",
5928,"due no",48.5,51.5,"Rovray (VD)",
5929,"controproposta si",87.4,12.6,"Suchy (VD)",
5930,"iniziative si",75.9,24.1,"Suscévaz (VD)",
5931,"due no",33.3,66.7,"Treycovagnes (VD)",
5932,"controproposta si",41.9,58.1,"Ursins (VD)",
5933,"controproposta si",8.5,91.5,"Valeyres-sous-Montagny (VD)",
5934,"due no",15.9,84.1,"Valeyres-sous-Ursins (VD)",
5935,"due no",31.3,68.7,"Villars-Epeney (VD)",
5937,"controproposta si",35.9,64.1,"Vugelles-La Mothe (VD)",
5938,"iniziative si",76.3,23.7,"Yverdon-les-Bains (VD)",
5939,"controproposta si",37.2,62.8,"Yvonand (VD)",
