"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
3233,40.3,40.3,59.7,"Berneck SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Berneck 59,7 Prozent Nein-Stimmen. NA"
3234,80.6,80.6,19.4,"Diepoldsau SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Diepoldsau 80,6 Prozent Ja-Stimmen. NA"
3235,46,46,54,"Rheineck SG","54 Prozent der Stimmbürgerinnen und Stimmbürger von Rheineck sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3236,18.2,18.2,81.8,"St. Margrethen SG","In St. Margrethen wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 81,8 Prozent abgelehnt. NA"
3237,26,26,74,"Thal SG","74 Prozent der Stimmbürgerinnen und Stimmbürger von Thal sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3238,16.4,16.4,83.6,"Widnau SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Widnau 83,6 Prozent Nein-Stimmen. NA"
3251,32.3,32.3,67.7,"Altstätten SG","67,7 Prozent der Stimmbürgerinnen und Stimmbürger von Altstätten sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3252,7.2,7.2,92.8,"Eichberg SG","In Eichberg ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 92,8 Prozent der Stimmen gescheitert. NA"
3253,49.7,49.7,50.3,"Marbach SG","In Marbach SG findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 50,3 Prozent keine Mehrheit. NA"
3254,47.1,47.1,52.9,"Oberriet SG","52,9 Prozent der Stimmbürgerinnen und Stimmbürger von Oberriet SG sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3255,97.6,97.6,2.4,"Rebstein SG","Mit 97,6 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Rebstein der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3256,42.2,42.2,57.8,"Rüthi SG","In Rüthi SG wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 57,8 Prozent abgelehnt. NA"
3271,1.2,1.2,98.8,"Buchs SG","In Buchs SG findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 98,8 Prozent keine Mehrheit. NA"
3272,30.8,30.8,69.2,"Gams SG","In Gams wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 69,2 Prozent abgelehnt. NA"
3273,68.4,68.4,31.6,"Grabs SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Grabs 68,4 Prozent Ja-Stimmen. NA"
3274,73.1,73.1,26.9,"Sennwald SG","Mit 73,1 Prozent befürworten die Stimmberechtigten von Sennwald die Initiative ""Keine 10-Millionen-Schweiz"". NA"
3275,61.4,61.4,38.6,"Sevelen SG","Mit 61,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Sevelen der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3276,67.8,67.8,32.2,"Wartau SG","67,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wartau haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
3291,65.6,65.6,34.4,"Bad Ragaz SG","In Bad Ragaz erhält die Initiative ""Keine 10-Millionen-Schweiz"" 65,6 Prozent Zustimmung. NA"
3292,12.3,12.3,87.7,"Flums SG","In Flums ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 87,7 Prozent der Stimmen gescheitert. NA"
3293,67.4,67.4,32.6,"Mels SG","Mit 67,4 Prozent befürworten die Stimmberechtigten von Mels die Initiative ""Keine 10-Millionen-Schweiz"". NA"
3294,68.7,68.7,31.3,"Pfäfers SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Pfäfers 68,7 Prozent Ja-Stimmen. NA"
3295,64.5,64.5,35.5,"Quarten SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Quarten 64,5 Prozent Ja-Stimmen. NA"
3296,28.3,28.3,71.7,"Sargans SG","In Sargans ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 71,7 Prozent der Stimmen gescheitert. NA"
3297,41.9,41.9,58.1,"Vilters-Wangs SG","In Vilters-Wangs findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 58,1 Prozent keine Mehrheit. NA"
3298,75,75,25,"Walenstadt SG","In Walenstadt erhält die Initiative ""Keine 10-Millionen-Schweiz"" 75 Prozent Zustimmung. NA"
3311,65.3,65.3,34.7,"Amden SG","Mit 65,3 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Amden der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3312,41.3,41.3,58.7,"Benken SG","58,7 Prozent der Stimmbürgerinnen und Stimmbürger von Benken SG sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3313,35.7,35.7,64.3,"Kaltbrunn SG","In Kaltbrunn wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 64,3 Prozent abgelehnt. NA"
3315,93.8,93.8,6.2,"Schänis SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Schänis 93,8 Prozent Ja-Stimmen. NA"
3316,40.3,40.3,59.7,"Weesen SG","59,7 Prozent der Stimmbürgerinnen und Stimmbürger von Weesen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3338,58.1,58.1,41.9,"Schmerikon SG","Mit 58,1 Prozent befürworten die Stimmberechtigten von Schmerikon die Initiative ""Keine 10-Millionen-Schweiz"". NA"
3339,0.5,0.5,99.5,"Uznach SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Uznach 99,5 Prozent Nein-Stimmen. NA"
3340,35.2,35.2,64.8,"Rapperswil-Jona SG","In Rapperswil-Jona ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 64,8 Prozent der Stimmen gescheitert. NA"
3341,53.7,53.7,46.3,"Gommiswald SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Gommiswald 53,7 Prozent Ja-Stimmen. NA"
3342,61.5,61.5,38.5,"Eschenbach SG","In Eschenbach SG erhält die Initiative ""Keine 10-Millionen-Schweiz"" 61,5 Prozent Zustimmung. NA"
3352,22.2,22.2,77.8,"Ebnat-Kappel SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Ebnat-Kappel 77,8 Prozent Nein-Stimmen. NA"
3359,48.1,48.1,51.9,"Wildhaus-Alt St. Johann SG","51,9 Prozent der Stimmbürgerinnen und Stimmbürger von Wildhaus-Alt St. Johann sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3360,58.8,58.8,41.2,"Nesslau SG","Mit 58,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Nesslau der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3374,42.1,42.1,57.9,"Lichtensteig SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Lichtensteig 57,9 Prozent Nein-Stimmen. NA"
3379,81.3,81.3,18.7,"Wattwil SG","Wattwil hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 81,3 Prozent. NA"
3392,49.2,49.2,50.8,"Kirchberg SG","In Kirchberg SG findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 50,8 Prozent keine Mehrheit. NA"
3393,69.4,69.4,30.6,"Lütisburg SG","Lütisburg hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 69,4 Prozent. NA"
3394,19.2,19.2,80.8,"Mosnang SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Mosnang 80,8 Prozent Nein-Stimmen. NA"
3395,26.5,26.5,73.5,"Bütschwil-Ganterschwil SG","In Bütschwil-Ganterschwil findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 73,5 Prozent keine Mehrheit. NA"
3396,13.6,13.6,86.4,"Neckertal SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Neckertal 86,4 Prozent Nein-Stimmen. NA"
3401,8.6,8.6,91.4,"Degersheim SG","91,4 Prozent der Stimmbürgerinnen und Stimmbürger von Degersheim sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3402,63.1,63.1,36.9,"Flawil SG","Mit 63,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Flawil der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3405,99.2,99.2,0.8,"Jonschwil SG","Mit 99,2 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Jonschwil der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3407,64.4,64.4,35.6,"Oberuzwil SG","Mit 64,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Oberuzwil der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3408,36.5,36.5,63.5,"Uzwil SG","In Uzwil ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 63,5 Prozent der Stimmen gescheitert. NA"
3422,43.7,43.7,56.3,"Niederbüren SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Niederbüren 56,3 Prozent Nein-Stimmen. NA"
3423,47.6,47.6,52.4,"Niederhelfenschwil SG","52,4 Prozent der Stimmbürgerinnen und Stimmbürger von Niederhelfenschwil sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
3424,73.7,73.7,26.3,"Oberbüren SG","Mit 73,7 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Oberbüren der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3426,83.5,83.5,16.5,"Zuzwil SG","In Zuzwil SG erhält die Initiative ""Keine 10-Millionen-Schweiz"" 83,5 Prozent Zustimmung. NA"
3427,80.3,80.3,19.7,"Wil SG","Mit 80,3 Prozent befürworten die Stimmberechtigten von Wil SG die Initiative ""Keine 10-Millionen-Schweiz"". NA"
3441,89.5,89.5,10.5,"Andwil SG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Andwil SG 89,5 Prozent Ja-Stimmen. NA"
3442,58.1,58.1,41.9,"Gaiserwald SG","Mit 58,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Gaiserwald der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
3443,45.4,45.4,54.6,"Gossau SG","In Gossau SG findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 54,6 Prozent keine Mehrheit. NA"
3444,33.3,33.3,66.7,"Waldkirch SG","66,7 Prozent der Stimmbürgerinnen und Stimmbürger von Waldkirch sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
