"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6155,62.4,62.4,37.6,"Saint-Gingolph (VS)","A Saint-Gingolph, les habitants disent oui à 62,4 pour cent à la réforme du service civil. Saint-Gingolph a approuvé la réforme, contrairement à son canton."
6156,49.6,49.6,50.4,"Troistorrents (VS)","La réforme du service civil est refusée à 50,4 pour cent à Troistorrents. Troistorrents a rejeté la réforme, tout comme son canton."
6157,38.3,38.3,61.7,"Val-d'Illiez (VS)","La population de Val-d'Illiez rejette à 61,7 pour cent des voix la réforme du service civil. Val-d'Illiez a rejeté la réforme, tout comme son canton."
6158,24.2,24.2,75.8,"Vionnaz (VS)","La population de Vionnaz rejette à 75,8 pour cent des voix la réforme du service civil. Vionnaz a rejeté la réforme, tout comme son canton."
6159,33.1,33.1,66.9,"Vouvry (VS)","La population de Vouvry rejette à 66,9 pour cent des voix la réforme du service civil. Vouvry a rejeté la réforme, tout comme son canton."
6172,83.5,83.5,16.5,"Bister (VS)","Bister dit oui à 83,5 pour cent à la réforme du service civil. Bister a approuvé la réforme, contrairement à son canton."
6173,45.6,45.6,54.4,"Bitsch (VS)","La population de Bitsch rejette à 54,4 pour cent des voix la réforme du service civil. Bitsch a rejeté la réforme, tout comme son canton."
6177,37.7,37.7,62.3,"Grengiols (VS)","La population de Grengiols rejette à 62,3 pour cent des voix la réforme du service civil. Grengiols a rejeté la réforme, tout comme son canton."
6181,29.6,29.6,70.4,"Riederalp (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Riederalp. Ils ont refusé le texte à 70,4 pour cent. Riederalp a rejeté la réforme, tout comme son canton."
6191,37.8,37.8,62.2,"Ausserberg (VS)","A Ausserberg, les citoyens rejettent à 62,2 pour cent la réforme du service civil. Ausserberg a rejeté la réforme, tout comme son canton."
6192,13.2,13.2,86.8,"Blatten (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Blatten. Ils ont refusé le texte à 86,8 pour cent. Blatten a rejeté la réforme, tout comme son canton."
6193,4,4,96,"Bürchen (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Bürchen. Ils ont refusé le texte à 96 pour cent. Bürchen a rejeté la réforme, tout comme son canton."
6194,41,41,59,"Eischoll (VS)","A Eischoll, les citoyens rejettent à 59 pour cent la réforme du service civil. Eischoll a rejeté la réforme, tout comme son canton."
6195,54.8,54.8,45.2,"Ferden (VS)","La réforme du service civil est approuvée à Ferden par 54,8 pour cent des votants. Ferden a approuvé la réforme, contrairement à son canton."
6197,39.6,39.6,60.4,"Kippel (VS)","A Kippel, les citoyens rejettent à 60,4 pour cent la réforme du service civil. Kippel a rejeté la réforme, tout comme son canton."
6198,49,49,51,"Niedergesteln (VS)","Les habitants de Niedergesteln s'opposent à la réforme du service civil par 51 pour cent des voix. Niedergesteln a rejeté la réforme, tout comme son canton."
6199,0.2,0.2,99.8,"Rarogne (VS)","Rarogne se classe au troisième rang des plus forts refus de la réforme du service civil. Le rejet atteint 99,8 pour cent. Le plus fort pourcentage de non en Valais a été obtenu à Rarogne."
6201,48.4,48.4,51.6,"Unterbäch (VS)","Les habitants d'Unterbäch s'opposent à la réforme du service civil par 51,6 pour cent des voix. Unterbäch a rejeté la réforme, tout comme son canton."
6202,29.9,29.9,70.1,"Wiler (Lötschen) (VS)","La population de Wiler (Lötschen) rejette à 70,1 pour cent des voix la réforme du service civil. Wiler (Lötschen) a rejeté la réforme, tout comme son canton."
6203,64.8,64.8,35.2,"Mörel-Filet (VS)","Mörel-Filet dit oui à 64,8 pour cent à la réforme du service civil. Mörel-Filet a approuvé la réforme, contrairement à son canton."
6204,92.4,92.4,7.6,"Steg-Hohtenn (VS)","Les habitants de Steg-Hohtenn soutiennent à 92,4 pour cent la réforme du service civil. Steg-Hohtenn a approuvé la réforme, contrairement à son canton."
6205,27.6,27.6,72.4,"Bettmeralp (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Bettmeralp. Ils ont refusé le texte à 72,4 pour cent. Bettmeralp a rejeté la réforme, tout comme son canton."
6211,55.7,55.7,44.3,"Collonges (VS)","La réforme du service civil passe la rampe avec 55,7 pour cent de oui à Collonges. Collonges a approuvé la réforme, contrairement à son canton."
6212,45.9,45.9,54.1,"Dorénaz (VS)","La réforme du service civil n'a pas convaincu à Dorénaz. Les citoyens de la commune ont refusé le texte à 54,1 pour cent. Dorénaz a rejeté la réforme, tout comme son canton."
6213,10.4,10.4,89.6,"Evionnaz (VS)","A Evionnaz, les citoyens rejettent à 89,6 pour cent la réforme du service civil. Evionnaz a rejeté la réforme, tout comme son canton."
6214,47.5,47.5,52.5,"Finhaut (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Finhaut. Ils ont refusé le texte à 52,5 pour cent. Finhaut a rejeté la réforme, tout comme son canton."
6215,1.3,1.3,98.7,"Massongex (VS)","La réforme du service civil est refusée à 98,7 pour cent à Massongex. Massongex a rejeté la réforme, tout comme son canton."
6217,36.9,36.9,63.1,"Saint-Maurice (VS)","A Saint-Maurice, les citoyens rejettent à 63,1 pour cent la réforme du service civil. Saint-Maurice a rejeté la réforme, tout comme son canton."
6218,14.5,14.5,85.5,"Salvan (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Salvan. Ils ont refusé le texte à 85,5 pour cent. Salvan a rejeté la réforme, tout comme son canton."
6219,94,94,6,"Vernayaz (VS)","A Vernayaz, les habitants disent oui à 94 pour cent à la réforme du service civil. Vernayaz a approuvé la réforme, contrairement à son canton."
6220,32.7,32.7,67.3,"Vérossaz (VS)","La réforme du service civil n'a pas convaincu à Vérossaz. Les citoyens de la commune ont refusé le texte à 67,3 pour cent. Vérossaz a rejeté la réforme, tout comme son canton."
6232,55.9,55.9,44.1,"Chalais (VS)","Chalais dit oui à 55,9 pour cent à la réforme du service civil. Chalais a approuvé la réforme, contrairement à son canton."
6235,69.4,69.4,30.6,"Chippis (VS)","La population de Chippis approuve à 69,4 pour cent la réforme du service civil. Chippis a approuvé la réforme, contrairement à son canton."
6238,43.4,43.4,56.6,"Grône (VS)","La population de Grône rejette à 56,6 pour cent des voix la réforme du service civil. Grône a rejeté la réforme, tout comme son canton."
6239,62.4,62.4,37.6,"Icogne (VS)","Les habitants d'Icogne soutiennent à 62,4 pour cent la réforme du service civil. Icogne a approuvé la réforme, contrairement à son canton."
6240,47.8,47.8,52.2,"Lens (VS)","C'est non à la réforme du service civil à Lens. Les habitants ont refusé le texte à 52,2 pour cent. Lens a rejeté la réforme, tout comme son canton."
6246,89.4,89.4,10.6,"Saint-Léonard (VS)","Saint-Léonard dit oui à 89,4 pour cent à la réforme du service civil. Saint-Léonard a approuvé la réforme, contrairement à son canton."
6248,81.2,81.2,18.8,"Sierre (VS)","Les habitants de Sierre acceptent à 81,2 pour cent la réforme du service civil. Sierre a approuvé la réforme, contrairement à son canton."
6252,41,41,59,"Anniviers (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens d'Anniviers. Ils ont refusé le texte à 59 pour cent. Anniviers a rejeté la réforme, tout comme son canton."
6253,60.9,60.9,39.1,"Crans-Montana (VS)","Les habitants de Crans-Montana acceptent à 60,9 pour cent la réforme du service civil. Crans-Montana a approuvé la réforme, contrairement à son canton."
6254,16.8,16.8,83.2,"Noble-Contrée (VS)","Les habitants de Noble-Contrée s'opposent à la réforme du service civil par 83,2 pour cent des voix. Noble-Contrée a rejeté la réforme, tout comme son canton."
6261,18.7,18.7,81.3,"Arbaz (VS)","La réforme du service civil n'a pas convaincu à Arbaz. Les citoyens de la commune ont refusé le texte à 81,3 pour cent. Arbaz a rejeté la réforme, tout comme son canton."
6263,8.7,8.7,91.3,"Grimisuat (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Grimisuat. Ils ont refusé le texte à 91,3 pour cent. Grimisuat a rejeté la réforme, tout comme son canton."
6265,96.7,96.7,3.3,"Savièse (VS)","La population de Savièse approuve à 96,7 pour cent la réforme du service civil. Le plus fort pourcentage de oui en Valais a été obtenu à Savièse."
6266,63.9,63.9,36.1,"Sion (VS)","La réforme du service civil passe la rampe avec 63,9 pour cent de oui à Sion. Sion a approuvé la réforme, contrairement à son canton."
6267,74,74,26,"Veysonnaz (VS)","Les habitants de Veysonnaz acceptent à 74 pour cent la réforme du service civil. Veysonnaz a approuvé la réforme, contrairement à son canton."
6281,40.1,40.1,59.9,"Baltschieder (VS)","C'est non à la réforme du service civil à Baltschieder. Les habitants ont refusé le texte à 59,9 pour cent. Baltschieder a rejeté la réforme, tout comme son canton."
6282,50.2,50.2,49.8,"Eisten (VS)","La réforme du service civil est approuvée à Eisten par 50,2 pour cent des votants. Eisten a approuvé la réforme, contrairement à son canton."
6283,48.5,48.5,51.5,"Embd (VS)","La réforme du service civil est refusée à 51,5 pour cent à Embd. Embd a rejeté la réforme, tout comme son canton."
6285,39,39,61,"Grächen (VS)","A Grächen, les citoyens rejettent à 61 pour cent la réforme du service civil. Grächen a rejeté la réforme, tout comme son canton."
6286,25.4,25.4,74.6,"Lalden (VS)","A Lalden, les citoyens rejettent à 74,6 pour cent la réforme du service civil. Lalden a rejeté la réforme, tout comme son canton."
6287,45.3,45.3,54.7,"Randa (VS)","Les habitants de Randa s'opposent à la réforme du service civil par 54,7 pour cent des voix. Randa a rejeté la réforme, tout comme son canton."
6288,47.4,47.4,52.6,"Saas-Almagell (VS)","La réforme du service civil n'a pas convaincu à Saas-Almagell. Les citoyens de la commune ont refusé le texte à 52,6 pour cent. Saas-Almagell a rejeté la réforme, tout comme son canton."
6289,10.9,10.9,89.1,"Saas-Balen (VS)","Les habitants de Saas-Balen s'opposent à la réforme du service civil par 89,1 pour cent des voix. Saas-Balen a rejeté la réforme, tout comme son canton."
6290,54.8,54.8,45.2,"Saas-Fee (VS)","La réforme du service civil est approuvée à Saas-Fee par 54,8 pour cent des votants. Saas-Fee a approuvé la réforme, contrairement à son canton."
6291,47.3,47.3,52.7,"Saas-Grund (VS)","La population de Saas-Grund rejette à 52,7 pour cent des voix la réforme du service civil. Saas-Grund a rejeté la réforme, tout comme son canton."
6292,28.4,28.4,71.6,"Saint-Nicolas (VS)","A Saint-Nicolas, les citoyens rejettent à 71,6 pour cent la réforme du service civil. Saint-Nicolas a rejeté la réforme, tout comme son canton."
6293,55.9,55.9,44.1,"Stalden (VS)","A Stalden (VS), les habitants disent oui à 55,9 pour cent à la réforme du service civil. Stalden (VS) a approuvé la réforme, contrairement à son canton."
6294,56.6,56.6,43.4,"Staldenried (VS)","La population de Staldenried approuve à 56,6 pour cent la réforme du service civil. Staldenried a approuvé la réforme, contrairement à son canton."
6295,2.9,2.9,97.1,"Täsch (VS)","La réforme du service civil n'a pas convaincu à Täsch. Les citoyens de la commune ont refusé le texte à 97,1 pour cent. Täsch a rejeté la réforme, tout comme son canton."
6296,52.9,52.9,47.1,"Törbel (VS)","Les habitants de Törbel acceptent à 52,9 pour cent la réforme du service civil. Törbel a approuvé la réforme, contrairement à son canton."
6297,76.6,76.6,23.4,"Viège (VS)","La réforme du service civil passe la rampe avec 76,6 pour cent de oui à Viège. Viège a approuvé la réforme, contrairement à son canton."
6298,70.6,70.6,29.4,"Visperterminen (VS)","Les habitants de Visperterminen acceptent à 70,6 pour cent la réforme du service civil. Visperterminen a approuvé la réforme, contrairement à son canton."
6299,49.5,49.5,50.5,"Zeneggen (VS)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Zeneggen. Ils ont refusé le texte à 50,5 pour cent. Zeneggen a rejeté la réforme, tout comme son canton."
6300,50.8,50.8,49.2,"Zermatt (VS)","La réforme du service civil est approuvée à Zermatt par 50,8 pour cent des votants. Zermatt a approuvé la réforme, contrairement à son canton."
