"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6155,35.2,35.2,64.8,"Saint-Gingolph (VS)","NA NA"
6156,63.2,63.2,36.8,"Troistorrents (VS)","NA NA"
6157,31.9,31.9,68.1,"Val-d'Illiez (VS)","NA NA"
6158,88.8,88.8,11.2,"Vionnaz (VS)","NA NA"
6159,67.8,67.8,32.2,"Vouvry (VS)","NA NA"
6172,97.2,97.2,2.8,"Bister (VS)","NA NA"
6173,81.3,81.3,18.7,"Bitsch (VS)","NA NA"
6177,94.7,94.7,5.3,"Grengiols (VS)","NA NA"
6181,48.6,48.6,51.4,"Riederalp (VS)","NA NA"
6191,25.8,25.8,74.2,"Ausserberg (VS)","NA NA"
6192,46.4,46.4,53.6,"Blatten (VS)","NA NA"
6193,82.6,82.6,17.4,"Bürchen (VS)","NA NA"
6194,61.8,61.8,38.2,"Eischoll (VS)","NA NA"
6195,37.4,37.4,62.6,"Ferden (VS)","NA NA"
6197,56.1,56.1,43.9,"Kippel (VS)","NA NA"
6198,93.9,93.9,6.1,"Niedergesteln (VS)","NA NA"
6199,76.4,76.4,23.6,"Rarogne (VS)","NA NA"
6201,49.2,49.2,50.8,"Unterbäch (VS)","NA NA"
6202,70.9,70.9,29.1,"Wiler (Lötschen) (VS)","NA NA"
6203,63.1,63.1,36.9,"Mörel-Filet (VS)","NA NA"
6204,59.1,59.1,40.9,"Steg-Hohtenn (VS)","NA NA"
6205,48.6,48.6,51.4,"Bettmeralp (VS)","NA NA"
6211,49.9,49.9,50.1,"Collonges (VS)","NA NA"
6212,49.9,49.9,50.1,"Dorénaz (VS)","NA NA"
6213,29.7,29.7,70.3,"Evionnaz (VS)","NA NA"
6214,64.3,64.3,35.7,"Finhaut (VS)","NA NA"
6215,73.9,73.9,26.1,"Massongex (VS)","NA NA"
6217,41,41,59,"Saint-Maurice (VS)","NA NA"
6218,7.9,7.9,92.1,"Salvan (VS)","NA NA"
6219,70.6,70.6,29.4,"Vernayaz (VS)","NA NA"
6220,8.3,8.3,91.7,"Vérossaz (VS)","NA NA"
6232,52.4,52.4,47.6,"Chalais (VS)","NA NA"
6235,29.1,29.1,70.9,"Chippis (VS)","NA NA"
6238,66.5,66.5,33.5,"Grône (VS)","NA NA"
6239,52.9,52.9,47.1,"Icogne (VS)","NA NA"
6240,5.4,5.4,94.6,"Lens (VS)","NA NA"
6246,71,71,29,"Saint-Léonard (VS)","NA NA"
6248,39.8,39.8,60.2,"Sierre (VS)","NA NA"
6252,83.4,83.4,16.6,"Anniviers (VS)","NA NA"
6253,45.6,45.6,54.4,"Crans-Montana (VS)","NA NA"
6254,16.1,16.1,83.9,"Noble-Contrée (VS)","NA NA"
6261,59.8,59.8,40.2,"Arbaz (VS)","NA NA"
6263,2.2,2.2,97.8,"Grimisuat (VS)","NA NA"
6265,67,67,33,"Savièse (VS)","NA NA"
6266,34.8,34.8,65.2,"Sion (VS)","NA NA"
6267,82,82,18,"Veysonnaz (VS)","NA NA"
6281,1.3,1.3,98.7,"Baltschieder (VS)","NA NA"
6282,35.4,35.4,64.6,"Eisten (VS)","NA NA"
6283,73.1,73.1,26.9,"Embd (VS)","NA NA"
6285,86.6,86.6,13.4,"Grächen (VS)","NA NA"
6286,2.1,2.1,97.9,"Lalden (VS)","NA NA"
6287,30.7,30.7,69.3,"Randa (VS)","NA NA"
6288,75.8,75.8,24.2,"Saas-Almagell (VS)","NA NA"
6289,37.7,37.7,62.3,"Saas-Balen (VS)","NA NA"
6290,80,80,20,"Saas-Fee (VS)","NA NA"
6291,12.1,12.1,87.9,"Saas-Grund (VS)","NA NA"
6292,80.1,80.1,19.9,"Saint-Nicolas (VS)","NA NA"
6293,71.2,71.2,28.8,"Stalden (VS)","NA NA"
6294,34.1,34.1,65.9,"Staldenried (VS)","NA NA"
6295,48.8,48.8,51.2,"Täsch (VS)","NA NA"
6296,85.2,85.2,14.8,"Törbel (VS)","NA NA"
6297,71.2,71.2,28.8,"Viège (VS)","NA NA"
6298,50.3,50.3,49.7,"Visperterminen (VS)","NA NA"
6299,52.6,52.6,47.4,"Zeneggen (VS)","NA NA"
6300,58.8,58.8,41.2,"Zermatt (VS)","NA NA"
