"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
157,55.2,55.2,44.8,"Oetwil am See (ZH)","NA NA"
158,66.4,66.4,33.6,"Stäfa (ZH)","NA NA"
159,93.8,93.8,6.2,"Uetikon am See (ZH)","NA NA"
160,90.1,90.1,9.9,"Zumikon (ZH)","NA NA"
161,32.8,32.8,67.2,"Zollikon (ZH)","NA NA"
172,40.4,40.4,59.6,"Fehraltorf (ZH)","NA NA"
173,63.6,63.6,36.4,"Hittnau (ZH)","NA NA"
176,51.7,51.7,48.3,"Lindau (ZH)","NA NA"
177,66.7,66.7,33.3,"Pfäffikon (ZH)","NA NA"
178,38,38,62,"Russikon (ZH)","NA NA"
180,94.7,94.7,5.3,"Weisslingen (ZH)","NA NA"
181,54.2,54.2,45.8,"Wila (ZH)","NA NA"
182,65.8,65.8,34.2,"Wildberg (ZH)","NA NA"
191,40.2,40.2,59.8,"Dübendorf (ZH)","NA NA"
192,28,28,72,"Egg (ZH)","NA NA"
193,47,47,53,"Fällanden (ZH)","NA NA"
194,91,91,9,"Greifensee (ZH)","NA NA"
195,5,5,95,"Maur (ZH)","NA NA"
196,69.6,69.6,30.4,"Mönchaltorf (ZH)","NA NA"
197,37.3,37.3,62.7,"Schwerzenbach (ZH)","NA NA"
198,79.2,79.2,20.8,"Uster (ZH)","NA NA"
199,33.3,33.3,66.7,"Volketswil (ZH)","NA NA"
200,32,32,68,"Wangen-Brüttisellen (ZH)","NA NA"
211,36.3,36.3,63.7,"Altikon (ZH)","NA NA"
213,44.6,44.6,55.4,"Brütten (ZH)","NA NA"
214,11.8,11.8,88.2,"Dägerlen (ZH)","NA NA"
215,34.8,34.8,65.2,"Dättlikon (ZH)","NA NA"
216,41.8,41.8,58.2,"Dinhard (ZH)","NA NA"
218,39.4,39.4,60.6,"Ellikon an der Thur (ZH)","NA NA"
219,18.8,18.8,81.2,"Elsau (ZH)","NA NA"
220,82.1,82.1,17.9,"Hagenbuch (ZH)","NA NA"
221,57.9,57.9,42.1,"Hettlingen (ZH)","NA NA"
223,50.1,50.1,49.9,"Neftenbach (ZH)","NA NA"
224,95.3,95.3,4.7,"Pfungen (ZH)","NA NA"
225,71.1,71.1,28.9,"Rickenbach (ZH)","NA NA"
226,28,28,72,"Schlatt (ZH)","NA NA"
227,48.2,48.2,51.8,"Seuzach (ZH)","NA NA"
228,69.6,69.6,30.4,"Turbenthal (ZH)","NA NA"
230,74.9,74.9,25.1,"Winterthour (ZH)","NA NA"
231,34.8,34.8,65.2,"Zell (ZH)","NA NA"
241,11.3,11.3,88.7,"Aesch (ZH)","NA NA"
242,49.9,49.9,50.1,"Birmensdorf (ZH)","NA NA"
243,66.5,66.5,33.5,"Dietikon (ZH)","NA NA"
244,82,82,18,"Geroldswil (ZH)","NA NA"
245,68.9,68.9,31.1,"Oberengstringen (ZH)","NA NA"
246,56.9,56.9,43.1,"Oetwil an der Limmat (ZH)","NA NA"
247,36.6,36.6,63.4,"Schlieren (ZH)","NA NA"
248,31.1,31.1,68.9,"Uitikon (ZH)","NA NA"
249,59.9,59.9,40.1,"Unterengstringen (ZH)","NA NA"
250,70.6,70.6,29.4,"Urdorf (ZH)","NA NA"
251,73,73,27,"Weiningen (ZH)","NA NA"
261,78.8,78.8,21.2,"Zurich (ZH)","NA NA"
291,53,53,47,"Andelfingen (ZH)","NA NA"
292,11.1,11.1,88.9,"Stammheim (ZH)","NA NA"
293,26.8,26.8,73.2,"Wädenswil (ZH)","NA NA"
294,89.5,89.5,10.5,"Elgg (ZH)","NA NA"
295,50.7,50.7,49.3,"Horgen (ZH)","NA NA"
296,64.8,64.8,35.2,"Illnau-Effretikon (ZH)","NA NA"
297,45.4,45.4,54.6,"Bauma (ZH)","NA NA"
298,49.9,49.9,50.1,"Wiesendangen (ZH)","NA NA"
