"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4146,3.6,3.6,96.4,"Unterkulm AG","Unterkulm hat das Zivildienstgesetz mit 96,4 Prozent Nein-Stimmen verworfen. Sowohl Unterkulm als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4147,71.4,71.4,28.6,"Zetzwil AG","In Zetzwil wird das Zivildienstgesetz mit 71,4 Prozent angenommen. Zetzwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4161,69.2,69.2,30.8,"Eiken AG","In Eiken wird das Zivildienstgesetz mit 69,2 Prozent angenommen. Eiken nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4163,14.3,14.3,85.7,"Frick AG","85,7 Prozent der Stimmbürgerinnen und Stimmbürger von Frick haben das Zivildienstgesetz abgelehnt. Sowohl Frick als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4164,35.5,35.5,64.5,"Gansingen AG","Gansingen hat das Zivildienstgesetz mit 64,5 Prozent Nein-Stimmen verworfen. Sowohl Gansingen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4165,25.5,25.5,74.5,"Gipf-Oberfrick AG","Gipf-Oberfrick hat das Zivildienstgesetz mit 74,5 Prozent Nein-Stimmen verworfen. Sowohl Gipf-Oberfrick als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4169,88.5,88.5,11.5,"Kaisten AG","Das Zivildienstgesetz erreicht in Kaisten 88,5 Prozent Ja-Stimmen. Kaisten nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4170,54.4,54.4,45.6,"Laufenburg AG","In Laufenburg wird das Zivildienstgesetz mit 54,4 Prozent angenommen. Laufenburg nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4172,5.5,5.5,94.5,"Münchwilen AG","Nein zum Zivildienstgesetz in Münchwilen AG: 94,5 Prozent. Sowohl Münchwilen AG als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4173,62.1,62.1,37.9,"Oberhof AG","Das Zivildienstgesetz erreicht in Oberhof 62,1 Prozent Ja-Stimmen. Oberhof nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4175,48.1,48.1,51.9,"Oeschgen AG","Nein zum Zivildienstgesetz in Oeschgen: 51,9 Prozent. Sowohl Oeschgen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4176,29.1,29.1,70.9,"Schwaderloch AG","Nein zum Zivildienstgesetz in Schwaderloch: 70,9 Prozent. Sowohl Schwaderloch als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4177,11.1,11.1,88.9,"Sisseln AG","Sisseln hat das Zivildienstgesetz mit 88,9 Prozent Nein-Stimmen verworfen. Sowohl Sisseln als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4181,62.5,62.5,37.5,"Wittnau AG","In Wittnau wird das Zivildienstgesetz mit 62,5 Prozent angenommen. Wittnau nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4182,38.2,38.2,61.8,"Wölflinswil AG","Wölflinswil hat das Zivildienstgesetz mit 61,8 Prozent Nein-Stimmen verworfen. Sowohl Wölflinswil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4183,63.3,63.3,36.7,"Zeihen AG","In Zeihen wird das Zivildienstgesetz mit 63,3 Prozent angenommen. Zeihen nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4184,70.1,70.1,29.9,"Mettauertal AG","Die Vorlage das Zivildienstgesetz ist in Mettauertal mit 70,1 Prozent der Stimmen angenommen worden. Mettauertal nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4185,99,99,1,"Böztal AG","Die Vorlage das Zivildienstgesetz ist in Böztal mit 99 Prozent der Stimmen angenommen worden. Höchster Ja-Anteil zum Zivildienstgesetz im Kanton Aargau: Böztal."
4186,56,56,44,"Herznach-Ueken AG","In Herznach-Ueken wird das Zivildienstgesetz mit 56 Prozent angenommen. Herznach-Ueken nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4191,22.2,22.2,77.8,"Ammerswil AG","In Ammerswil hat das Zivildienstgesetz keine Mehrheit gefunden: 77,8 Prozent lehnen die Vorlage ab. Sowohl Ammerswil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4192,28.9,28.9,71.1,"Boniswil AG","Boniswil hat das Zivildienstgesetz mit 71,1 Prozent Nein-Stimmen verworfen. Sowohl Boniswil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4193,53.7,53.7,46.3,"Brunegg AG","In Brunegg wird das Zivildienstgesetz mit 53,7 Prozent angenommen. Brunegg nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4194,6.1,6.1,93.9,"Dintikon AG","Nein zum Zivildienstgesetz in Dintikon: 93,9 Prozent. Sowohl Dintikon als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4195,54.7,54.7,45.3,"Egliswil AG","In Egliswil wird das Zivildienstgesetz mit 54,7 Prozent angenommen. Egliswil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4196,23.9,23.9,76.1,"Fahrwangen AG","Fahrwangen hat das Zivildienstgesetz mit 76,1 Prozent Nein-Stimmen verworfen. Sowohl Fahrwangen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4197,92.3,92.3,7.7,"Hallwil AG","In Hallwil ist das Zivildienstgesetz mit 92,3 Prozent der Stimmen angenommen worden. Hallwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4198,28.7,28.7,71.3,"Hendschiken AG","In Hendschiken hat das Zivildienstgesetz keine Mehrheit gefunden: 71,3 Prozent lehnen die Vorlage ab. Sowohl Hendschiken als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4199,47.2,47.2,52.8,"Holderbank AG","Holderbank AG hat das Zivildienstgesetz mit 52,8 Prozent Nein-Stimmen verworfen. Sowohl Holderbank AG als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4200,71.6,71.6,28.4,"Hunzenschwil AG","In Hunzenschwil wird das Zivildienstgesetz mit 71,6 Prozent angenommen. Hunzenschwil nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4201,53.7,53.7,46.3,"Lenzburg AG","In Lenzburg wird das Zivildienstgesetz mit 53,7 Prozent angenommen. Lenzburg nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4202,31.6,31.6,68.4,"Meisterschwanden AG","Nein zum Zivildienstgesetz in Meisterschwanden: 68,4 Prozent. Sowohl Meisterschwanden als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4203,49.7,49.7,50.3,"Möriken-Wildegg AG","Möriken-Wildegg hat das Zivildienstgesetz mit 50,3 Prozent Nein-Stimmen verworfen. Sowohl Möriken-Wildegg als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4204,39.1,39.1,60.9,"Niederlenz AG","In Niederlenz wird das Zivildienstgesetz mit 60,9 Prozent abgelehnt. Sowohl Niederlenz als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4205,36.8,36.8,63.2,"Othmarsingen AG","63,2 Prozent der Stimmbürgerinnen und Stimmbürger von Othmarsingen haben das Zivildienstgesetz abgelehnt. Sowohl Othmarsingen als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4206,35.1,35.1,64.9,"Rupperswil AG","Nein zum Zivildienstgesetz in Rupperswil: 64,9 Prozent. Sowohl Rupperswil als auch der Kanton Aargau verwerfen das Zivildienstgesetz."
4207,60.7,60.7,39.3,"Schafisheim AG","Das Zivildienstgesetz erreicht in Schafisheim 60,7 Prozent Ja-Stimmen. Schafisheim nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
4208,79.3,79.3,20.7,"Seengen AG","In Seengen wird das Zivildienstgesetz mit 79,3 Prozent angenommen. Seengen nimmt das Zivildienstgesetz an, der Kanton Aargau lehnt es ab."
