"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5571,"contre-proposition oui",70.4,29.6,"Tévenon (VD)",
5581,"deux fois non",27,73,"Belmont-sur-Lausanne (VD)",
5582,"contre-proposition oui",8.8,91.2,"Cheseaux-sur-Lausanne (VD)",
5583,"deux fois non",12.9,87.1,"Crissier (VD)",
5584,"initiative oui",67.8,32.2,"Epalinges (VD)",
5585,"initiative oui",83.7,16.3,"Jouxtens-Mézery (VD)",
5586,"contre-proposition oui",22.3,77.7,"Lausanne (VD)",
5587,"deux fois non",30.8,69.2,"Le Mont-sur-Lausanne (VD)",
5588,"contre-proposition oui",27,73,"Paudex (VD)",
5589,"deux fois non",42.6,57.4,"Prilly (VD)",
5590,"deux fois non",10,90,"Pully (VD)",
5591,"initiative oui",59,41,"Renens (VD)",
5592,"contre-proposition oui",44.4,55.6,"Romanel-sur-Lausanne (VD)",
5601,"deux fois non",31.5,68.5,"Chexbres (VD)",
5604,"deux fois non",16.9,83.1,"Forel (Lavaux) (VD)",
5606,"contre-proposition oui",76.7,23.3,"Lutry (VD)",
5607,"initiative oui",81.5,18.5,"Puidoux (VD)",
5609,"deux fois non",15.2,84.8,"Rivaz (VD)",
5610,"contre-proposition oui",72.7,27.3,"Saint-Saphorin (Lavaux) (VD)",
5611,"deux fois non",38.8,61.2,"Savigny (VD)",
5613,"deux fois non",24.1,75.9,"Bourg-en-Lavaux (VD)",
5621,"contre-proposition oui",11.4,88.6,"Aclens (VD)",
5622,"contre-proposition oui",8,92,"Bremblens (VD)",
5623,"deux fois non",49.7,50.3,"Buchillon (VD)",
5624,"contre-proposition oui",30.4,69.6,"Bussigny (VD)",
5627,"initiative oui",55.3,44.7,"Chavannes-près-Renens (VD)",
5628,"deux fois non",33.8,66.2,"Chigny (VD)",
5629,"deux fois non",49.5,50.5,"Clarmont (VD)",
5631,"deux fois non",44.2,55.8,"Denens (VD)",
5632,"deux fois non",14.1,85.9,"Denges (VD)",
5633,"initiative oui",55.4,44.6,"Echandens (VD)",
5634,"initiative oui",57.9,42.1,"Echichens (VD)",
5635,"initiative oui",58.3,41.7,"Ecublens (VD)",
5636,"deux fois non",5.6,94.4,"Etoy (VD)",
5637,"contre-proposition oui",64.2,35.8,"Lavigny (VD)",
5638,"contre-proposition oui",53.4,46.6,"Lonay (VD)",
5639,"deux fois non",24.3,75.7,"Lully (VD)",
5640,"contre-proposition oui",7.1,92.9,"Lussy-sur-Morges (VD)",
5642,"deux fois non",29.2,70.8,"Morges (VD)",
5643,"initiative oui",50,50,"Préverenges (VD)",
5645,"deux fois non",44.3,55.7,"Romanel-sur-Morges (VD)",
5646,"initiative oui",85.5,14.5,"Saint-Prex (VD)",
5648,"contre-proposition oui",50,50,"Saint-Sulpice (VD)",
5649,"initiative oui",92.7,7.3,"Tolochenaz (VD)",
5650,"initiative oui",62.6,37.4,"Vaux-sur-Morges (VD)",
5651,"contre-proposition oui",10.4,89.6,"Villars-Sainte-Croix (VD)",
5652,"initiative oui",66.9,33.1,"Villars-sous-Yens (VD)",
5653,"initiative oui",67.5,32.5,"Vufflens-le-Château (VD)",
5654,"contre-proposition oui",44.4,55.6,"Vullierens (VD)",
5655,"deux fois non",16.7,83.3,"Yens (VD)",
5656,"initiative oui",83.1,16.9,"Hautemorges (VD)",
5661,"contre-proposition oui",64.5,35.5,"Boulens (VD)",
5663,"deux fois non",39.6,60.4,"Bussy-sur-Moudon (VD)",
5665,"contre-proposition oui",89.5,10.5,"Chavannes-sur-Moudon (VD)",
5669,"contre-proposition oui",37.7,62.3,"Curtilles (VD)",
5671,"initiative oui",54.4,45.6,"Dompierre (VD)",
5673,"initiative oui",62.4,37.6,"Hermenches (VD)",
5674,"initiative oui",81.7,18.3,"Lovatens (VD)",
5675,"deux fois non",44.9,55.1,"Lucens (VD)",
5678,"contre-proposition oui",12.2,87.8,"Moudon (VD)",
5680,"deux fois non",30,70,"Ogens (VD)",
5683,"deux fois non",17.8,82.2,"Prévonloup (VD)",
5684,"contre-proposition oui",91.9,8.1,"Rossenges (VD)",
5688,"contre-proposition oui",21.1,78.9,"Syens (VD)",
5690,"initiative oui",60,40,"Villars-le-Comte (VD)",
5692,"deux fois non",19.8,80.2,"Vucherens (VD)",
5693,"initiative oui",73,27,"Montanaire (VD)",
5701,"initiative oui",80.7,19.3,"Arnex-sur-Nyon (VD)",
5702,"deux fois non",9.8,90.2,"Arzier-Le Muids (VD)",
5703,"initiative oui",53.8,46.2,"Bassins (VD)",
5704,"deux fois non",48.3,51.7,"Begnins (VD)",
5705,"deux fois non",45.2,54.8,"Bogis-Bossey (VD)",
5706,"initiative oui",60.1,39.9,"Borex (VD)",
5707,"deux fois non",22.9,77.1,"Chavannes-de-Bogis (VD)",
5708,"initiative oui",63.8,36.2,"Chavannes-des-Bois (VD)",
5709,"deux fois non",34.3,65.7,"Chéserex (VD)",
5710,"deux fois non",49.1,50.9,"Coinsins (VD)",
5711,"contre-proposition oui",44.2,55.8,"Commugny (VD)",
5712,"deux fois non",16.3,83.7,"Coppet (VD)",
5713,"initiative oui",92.9,7.1,"Crans-près-Céligny (VD)",
5714,"initiative oui",59.5,40.5,"Crassier (VD)",
5715,"contre-proposition oui",50.2,49.8,"Duillier (VD)",
5716,"initiative oui",90.5,9.5,"Eysins (VD)",
5717,"deux fois non",26.7,73.3,"Founex (VD)",
5718,"initiative oui",59.1,40.9,"Genolier (VD)",
5719,"deux fois non",33.3,66.7,"Gingins (VD)",
5720,"contre-proposition oui",31.2,68.8,"Givrins (VD)",
5721,"deux fois non",18.4,81.6,"Gland (VD)",
5722,"contre-proposition oui",91.1,8.9,"Grens (VD)",
5723,"contre-proposition oui",30.9,69.1,"Mies (VD)",
5724,"contre-proposition oui",74.3,25.7,"Nyon (VD)",
5725,"contre-proposition oui",62.7,37.3,"Prangins (VD)",
5726,"deux fois non",2.4,97.6,"La Rippe (VD)",
5727,"initiative oui",97.8,2.2,"Saint-Cergue (VD)",
5728,"deux fois non",34.6,65.4,"Signy-Avenex (VD)",
5729,"initiative oui",81.9,18.1,"Tannay (VD)",
5730,"contre-proposition oui",43.8,56.2,"Trélex (VD)",
5731,"initiative oui",86.6,13.4,"Le Vaud (VD)",
5732,"contre-proposition oui",28.4,71.6,"Vich (VD)",
5741,"contre-proposition oui",39.7,60.3,"L'Abergement (VD)",
5742,"deux fois non",12,88,"Agiez (VD)",
5743,"initiative oui",61.9,38.1,"Arnex-sur-Orbe (VD)",
5744,"initiative oui",83.7,16.3,"Ballaigues (VD)",
5745,"initiative oui",58.5,41.5,"Baulmes (VD)",
5746,"deux fois non",44.2,55.8,"Bavois (VD)",
5747,"contre-proposition oui",50.3,49.7,"Bofflens (VD)",
5748,"initiative oui",56.7,43.3,"Bretonnières (VD)",
5749,"initiative oui",71.1,28.9,"Chavornay (VD)",
5750,"deux fois non",15.6,84.4,"Les Clées (VD)",
5752,"deux fois non",11.1,88.9,"Croy (VD)",
5754,"deux fois non",1.6,98.4,"Juriens (VD)",
5755,"initiative oui",85.2,14.8,"Lignerolle (VD)",
5756,"initiative oui",63.8,36.2,"Montcherand (VD)",
5757,"contre-proposition oui",46.4,53.6,"Orbe (VD)",
5758,"contre-proposition oui",38,62,"La Praz (VD)",
5759,"deux fois non",2.5,97.5,"Premier (VD)",
5760,"deux fois non",5.7,94.3,"Rances (VD)",
5761,"deux fois non",30,70,"Romainmôtier-Envy (VD)",
5762,"initiative oui",70.2,29.8,"Sergey (VD)",
5763,"initiative oui",84.4,15.6,"Valeyres-sous-Rances (VD)",
5764,"initiative oui",60.9,39.1,"Vallorbe (VD)",
5765,"contre-proposition oui",79.6,20.4,"Vaulion (VD)",
5766,"contre-proposition oui",96,4,"Vuiteboeuf (VD)",
5785,"contre-proposition oui",10,90,"Corcelles-le-Jorat (VD)",
5790,"initiative oui",81.4,18.6,"Maracon (VD)",
5792,"contre-proposition oui",48.4,51.6,"Montpreveyres (VD)",
5798,"contre-proposition oui",48.6,51.4,"Ropraz (VD)",
5799,"contre-proposition oui",37,63,"Servion (VD)",
5803,"initiative oui",71.6,28.4,"Vulliens (VD)",
5804,"deux fois non",25.9,74.1,"Jorat-Menthue (VD)",
5805,"contre-proposition oui",32.6,67.4,"Oron (VD)",
5806,"deux fois non",22.6,77.4,"Jorat-Mézières (VD)",
5812,"deux fois non",28.7,71.3,"Champtauroz (VD)",
5813,"contre-proposition oui",47.7,52.3,"Chevroux (VD)",
5816,"contre-proposition oui",37.9,62.1,"Corcelles-près-Payerne (VD)",
5817,"initiative oui",54.4,45.6,"Grandcour (VD)",
5819,"deux fois non",32.3,67.7,"Henniez (VD)",
5821,"deux fois non",37,63,"Missy (VD)",
5822,"initiative oui",68.7,31.3,"Payerne (VD)",
5827,"initiative oui",57.6,42.4,"Trey (VD)",
5828,"contre-proposition oui",29.3,70.7,"Treytorrens (Payerne) (VD)",
5830,"contre-proposition oui",0.5,99.5,"Villarzel (VD)",
5831,"deux fois non",39.5,60.5,"Valbroye (VD)",
5841,"deux fois non",30.7,69.3,"Château-d'Oex (VD)",
5842,"initiative oui",80,20,"Rossinière (VD)",
5843,"contre-proposition oui",48.9,51.1,"Rougemont (VD)",
5851,"contre-proposition oui",6.2,93.8,"Allaman (VD)",
5852,"contre-proposition oui",55,45,"Bursinel (VD)",
5853,"deux fois non",13.6,86.4,"Bursins (VD)",
5854,"initiative oui",56.4,43.6,"Burtigny (VD)",
5855,"deux fois non",49.9,50.1,"Dully (VD)",
5856,"initiative oui",74,26,"Essertines-sur-Rolle (VD)",
5857,"initiative oui",91.3,8.7,"Gilly (VD)",
5858,"initiative oui",59.6,40.4,"Luins (VD)",
5859,"initiative oui",89.9,10.1,"Mont-sur-Rolle (VD)",
5860,"contre-proposition oui",75.3,24.7,"Perroy (VD)",
5861,"initiative oui",92.1,7.9,"Rolle (VD)",
5862,"contre-proposition oui",75.9,24.1,"Tartegnin (VD)",
5863,"initiative oui",85.6,14.4,"Vinzel (VD)",
5871,"deux fois non",19.2,80.8,"L'Abbaye (VD)",
5872,"initiative oui",97.9,2.1,"Le Chenit (VD)",
5873,"deux fois non",47.6,52.4,"Le Lieu (VD)",
5882,"contre-proposition oui",21,79,"Chardonne (VD)",
5883,"contre-proposition oui",22.2,77.8,"Corseaux (VD)",
5884,"contre-proposition oui",45.9,54.1,"Corsier-sur-Vevey (VD)",
5885,"initiative oui",52.4,47.6,"Jongny (VD)",
5886,"initiative oui",52.7,47.3,"Montreux (VD)",
5889,"initiative oui",61.2,38.8,"La Tour-de-Peilz (VD)",
5890,"initiative oui",66.9,33.1,"Vevey (VD)",
5891,"initiative oui",86.3,13.7,"Veytaux (VD)",
5892,"deux fois non",35.4,64.6,"Blonay-Saint-Légier (VD)",
5902,"contre-proposition oui",44.2,55.8,"Belmont-sur-Yverdon (VD)",
5903,"initiative oui",89.5,10.5,"Bioley-Magnoux (VD)",
5904,"initiative oui",77.1,22.9,"Chamblon (VD)",
5905,"deux fois non",38.7,61.3,"Champvent (VD)",
5907,"deux fois non",17.9,82.1,"Chavannes-le-Chêne (VD)",
5908,"deux fois non",50,50,"Chêne-Pâquier (VD)",
5909,"initiative oui",77,23,"Cheseaux-Noréaz (VD)",
5910,"initiative oui",51.3,48.7,"Cronay (VD)",
5911,"initiative oui",55.2,44.8,"Cuarny (VD)",
5912,"initiative oui",70.7,29.3,"Démoret (VD)",
5913,"initiative oui",50.8,49.2,"Donneloye (VD)",
5914,"initiative oui",63,37,"Ependes (VD)",
5919,"deux fois non",34.6,65.4,"Mathod (VD)",
5921,"deux fois non",28.3,71.7,"Molondin (VD)",
5922,"initiative oui",73.9,26.1,"Montagny-près-Yverdon (VD)",
5923,"initiative oui",93.1,6.9,"Oppens (VD)",
5924,"contre-proposition oui",35.4,64.6,"Orges (VD)",
5925,"deux fois non",23.1,76.9,"Orzens (VD)",
5926,"initiative oui",65.8,34.2,"Pomy (VD)",
5928,"deux fois non",48.5,51.5,"Rovray (VD)",
5929,"contre-proposition oui",87.4,12.6,"Suchy (VD)",
5930,"initiative oui",75.9,24.1,"Suscévaz (VD)",
5931,"deux fois non",33.3,66.7,"Treycovagnes (VD)",
5932,"contre-proposition oui",41.9,58.1,"Ursins (VD)",
5933,"contre-proposition oui",8.5,91.5,"Valeyres-sous-Montagny (VD)",
5934,"deux fois non",15.9,84.1,"Valeyres-sous-Ursins (VD)",
5935,"deux fois non",31.3,68.7,"Villars-Epeney (VD)",
5937,"contre-proposition oui",35.9,64.1,"Vugelles-La Mothe (VD)",
5938,"initiative oui",76.3,23.7,"Yverdon-les-Bains (VD)",
5939,"contre-proposition oui",37.2,62.8,"Yvonand (VD)",
