"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
12,22.4,22.4,77.6,"Rifferswil ZH","Rifferswil hat sich mit 77,6 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 74,8 Prozent angenommen."
13,33.5,33.5,66.5,"Stallikon ZH","Weder die Wohnschutzinitiative (66,5 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (76,4 Prozent Nein) haben in Stallikon eine Mehrheit gefunden."
14,80.9,80.9,19.1,"Wettswil am Albis ZH","Die Wohnschutzinitiative ist in Wettswil am Albis mit 80,9 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 81,7 Prozent abgelehnt."
22,58.6,58.6,41.4,"Benken ZH","Die Wohnschutzinitiative ist in Benken ZH mit 58,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 73,5 Prozent. Bei der Stichfrage bevorzugten 53,7 Prozent den Gegenvorschlag."
23,96.4,96.4,3.6,"Berg am Irchel ZH","Die Wohnschutzinitiative ist in Berg am Irchel mit 96,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 66,3 Prozent abgelehnt."
24,80.5,80.5,19.5,"Buch am Irchel ZH","Buch am Irchel hat mit 80,5 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 97,5 Prozent ab."
25,34.1,34.1,65.9,"Dachsen ZH","Weder die Wohnschutzinitiative (65,9 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (71,2 Prozent Nein) haben in Dachsen eine Mehrheit gefunden."
26,40.3,40.3,59.7,"Dorf ZH","Weder die Wohnschutzinitiative (59,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (72,3 Prozent Nein) haben in Dorf eine Mehrheit gefunden."
27,40.1,40.1,59.9,"Feuerthalen ZH","Feuerthalen hat sowohl die Wohnschutzinitiative (59,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (53,5 Prozent Nein) abgelehnt."
28,54.3,54.3,45.7,"Flaach ZH","Die Wohnschutzinitiative ist in Flaach mit 54,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 74,5 Prozent abgelehnt."
29,28.5,28.5,71.5,"Flurlingen ZH","Flurlingen hat sowohl die Wohnschutzinitiative (71,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (81,3 Prozent Nein) abgelehnt."
31,33.4,33.4,66.6,"Henggart ZH","Henggart hat sowohl die Wohnschutzinitiative (66,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (55,3 Prozent Nein) abgelehnt."
33,53,53,47,"Kleinandelfingen ZH","Die Wohnschutzinitiative ist in Kleinandelfingen mit 53 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 91,2 Prozent. Bei der Stichfrage bevorzugten 63,5 Prozent den Gegenvorschlag."
34,71.3,71.3,28.7,"Laufen-Uhwiesen ZH","Die Gemeinde Laufen-Uhwiesen hat die Wohnschutzinitiative mit 71,3 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 90,4 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 53,4 Prozent für den Gegenvorschlag aus."
35,28.9,28.9,71.1,"Marthalen ZH","Marthalen hat sich mit 71,1 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 65,4 Prozent angenommen."
37,50.3,50.3,49.7,"Ossingen ZH","Die Gemeinde Ossingen hat die Wohnschutzinitiative mit 50,3 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 68,1 Prozent abgelehnt."
38,43.9,43.9,56.1,"Rheinau ZH","Rheinau hat mit 56,1 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 98,3 Prozent."
39,37.9,37.9,62.1,"Thalheim an der Thur ZH","Thalheim an der Thur hat mit 62,1 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 68,3 Prozent."
40,40.6,40.6,59.4,"Trüllikon ZH","59,4 Prozent der Abstimmenden in Trüllikon haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 97,9 Prozent."
41,79.7,79.7,20.3,"Truttikon ZH","Truttikon hat mit 79,7 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 95,9 Prozent ab."
43,69.4,69.4,30.6,"Volken ZH","Die Wohnschutzinitiative ist in Volken mit 69,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 99,8 Prozent abgelehnt."
51,50.1,50.1,49.9,"Bachenbülach ZH","Bachenbülach hat mit 50,1 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 59 Prozent ab."
52,50.8,50.8,49.2,"Bassersdorf ZH","Bassersdorf hat mit 50,8 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 81 Prozent ab."
53,2.3,2.3,97.7,"Bülach ZH","Sowohl die Wohnschutzinitiative (97,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (61,9 Prozent Nein) sind in Bülach durchgefallen."
54,43.6,43.6,56.4,"Dietlikon ZH","Weder die Wohnschutzinitiative (56,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (56,7 Prozent Nein) haben in Dietlikon eine Mehrheit gefunden."
55,39.7,39.7,60.3,"Eglisau ZH","Sowohl die Wohnschutzinitiative (60,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (58,8 Prozent Nein) sind in Eglisau durchgefallen."
56,46.7,46.7,53.3,"Embrach ZH","Embrach hat sowohl die Wohnschutzinitiative (53,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (58,1 Prozent Nein) abgelehnt."
57,53.3,53.3,46.7,"Freienstein-Teufen ZH","Die Wohnschutzinitiative ist in Freienstein-Teufen mit 53,3 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 53,2 Prozent. Bei der Stichfrage bevorzugten 55,9 Prozent den Gegenvorschlag."
58,9.8,9.8,90.2,"Glattfelden ZH","90,2 Prozent der Abstimmenden in Glattfelden haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 90,7 Prozent."
59,27.6,27.6,72.4,"Hochfelden ZH","Weder die Wohnschutzinitiative (72,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (67,3 Prozent Nein) haben in Hochfelden eine Mehrheit gefunden."
60,74.4,74.4,25.6,"Höri ZH","Höri hat mit 74,4 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 61,5 Prozent ab."
61,79,79,21,"Hüntwangen ZH","Hüntwangen hat mit 79 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 87,1 Prozent ab."
62,70.5,70.5,29.5,"Kloten ZH","Die Gemeinde Kloten hat die Wohnschutzinitiative mit 70,5 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 55 Prozent abgelehnt."
63,21.6,21.6,78.4,"Lufingen ZH","78,4 Prozent der Abstimmenden in Lufingen haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 61,3 Prozent."
64,13.5,13.5,86.5,"Nürensdorf ZH","86,5 Prozent der Abstimmenden in Nürensdorf haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 58,4 Prozent."
65,66,66,34,"Oberembrach ZH","Die Wohnschutzinitiative ist in Oberembrach mit 66 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 56,8 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 88,2 Prozent für die Initiative ausgesprochen."
66,6,6,94,"Opfikon ZH","Opfikon hat sowohl die Wohnschutzinitiative (94 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (75,9 Prozent Nein) abgelehnt."
67,90.3,90.3,9.7,"Rafz ZH","Rafz hat mit 90,3 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 83,8 Prozent ab."
68,29.3,29.3,70.7,"Rorbas ZH","Rorbas hat mit 70,7 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 61,6 Prozent."
69,31.5,31.5,68.5,"Wallisellen ZH","Wallisellen hat sowohl die Wohnschutzinitiative (68,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (61,9 Prozent Nein) abgelehnt."
70,73.2,73.2,26.8,"Wasterkingen ZH","73,2 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben sich für die Wohnschutzinitiative und 74,4 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 67,5 Prozent der Initiative den Vorrang."
71,55.1,55.1,44.9,"Wil ZH","Wil ZH hat mit 55,1 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 99,9 Prozent ab."
72,68.6,68.6,31.4,"Winkel ZH","Die Wohnschutzinitiative ist in Winkel mit 68,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 50,1 Prozent abgelehnt."
81,29.4,29.4,70.6,"Bachs ZH","70,6 Prozent der Abstimmenden in Bachs haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 90,9 Prozent."
82,52.6,52.6,47.4,"Boppelsen ZH","Die Wohnschutzinitiative ist in Boppelsen mit 52,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 55,2 Prozent abgelehnt."
83,21.1,21.1,78.9,"Buchs ZH","Buchs ZH hat sowohl die Wohnschutzinitiative (78,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (86,9 Prozent Nein) abgelehnt."
84,27,27,73,"Dällikon ZH","Dällikon hat sich mit 73 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 83,4 Prozent angenommen."
85,67.3,67.3,32.7,"Dänikon ZH","Die Wohnschutzinitiative ist in Dänikon mit 67,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 52,2 Prozent abgelehnt."
86,73.2,73.2,26.8,"Dielsdorf ZH","73,2 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben sich für die Wohnschutzinitiative und 60,7 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 85,2 Prozent der Initiative den Vorrang."
87,24.2,24.2,75.8,"Hüttikon ZH","Hüttikon hat sich mit 75,8 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 63,3 Prozent angenommen."
88,34,34,66,"Neerach ZH","Weder die Wohnschutzinitiative (66 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (53,8 Prozent Nein) haben in Neerach eine Mehrheit gefunden."
89,28.9,28.9,71.1,"Niederglatt ZH","Niederglatt hat sowohl die Wohnschutzinitiative (71,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (77,6 Prozent Nein) abgelehnt."
90,78.9,78.9,21.1,"Niederhasli ZH","Die Wohnschutzinitiative ist in Niederhasli mit 78,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 53,4 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 69,9 Prozent für die Initiative ausgesprochen."
91,31.5,31.5,68.5,"Niederweningen ZH","Niederweningen hat sowohl die Wohnschutzinitiative (68,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (68,6 Prozent Nein) abgelehnt."
92,5.9,5.9,94.1,"Oberglatt ZH","Sowohl die Wohnschutzinitiative (94,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (52,4 Prozent Nein) sind in Oberglatt durchgefallen."
93,47.5,47.5,52.5,"Oberweningen ZH","Oberweningen hat sowohl die Wohnschutzinitiative (52,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (65,5 Prozent Nein) abgelehnt."
94,45.9,45.9,54.1,"Otelfingen ZH","Otelfingen hat sich mit 54,1 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 67,2 Prozent angenommen."
95,41.4,41.4,58.6,"Regensberg ZH","Weder die Wohnschutzinitiative (58,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (74,7 Prozent Nein) haben in Regensberg eine Mehrheit gefunden."
96,51.3,51.3,48.7,"Regensdorf ZH","Regensdorf hat mit 51,3 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 72,6 Prozent ab."
97,67.9,67.9,32.1,"Rümlang ZH","Die Wohnschutzinitiative ist in Rümlang mit 67,9 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 52,5 Prozent abgelehnt."
98,50,50,50,"Schleinikon ZH","Schleinikon hat sich mit 50 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 66,6 Prozent angenommen."
99,28.2,28.2,71.8,"Schöfflisdorf ZH","Schöfflisdorf hat mit 71,8 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 51,5 Prozent."
100,50.8,50.8,49.2,"Stadel ZH","Die Gemeinde Stadel hat die Wohnschutzinitiative mit 50,8 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 54,1 Prozent abgelehnt."
101,52.3,52.3,47.7,"Steinmaur ZH","Die Wohnschutzinitiative ist in Steinmaur mit 52,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 95 Prozent abgelehnt."
102,77.5,77.5,22.5,"Weiach ZH","77,5 Prozent der Stimmbürgerinnen und Stimmbürger von Weiach haben sich für die Wohnschutzinitiative und 60,7 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 62,1 Prozent dem Gegenvorschlag den Vorrang."
111,15.7,15.7,84.3,"Bäretswil ZH","Bäretswil hat sich mit 84,3 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 51,7 Prozent angenommen."
112,87.3,87.3,12.7,"Bubikon ZH","Die Gemeinde Bubikon hat die Wohnschutzinitiative mit 87,3 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 84,9 Prozent abgelehnt."
113,38.6,38.6,61.4,"Dürnten ZH","Dürnten hat mit 61,4 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 64 Prozent."
114,79,79,21,"Fischenthal ZH","Die Wohnschutzinitiative ist in Fischenthal mit 79 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 87,3 Prozent. Bei der Stichfrage bevorzugten 90,5 Prozent den Gegenvorschlag."
115,88.3,88.3,11.7,"Gossau ZH","88,3 Prozent der Stimmbürgerinnen und Stimmbürger von Gossau ZH haben sich für die Wohnschutzinitiative und 71,8 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 56,9 Prozent dem Gegenvorschlag den Vorrang."
116,99.9,99.9,0.1,"Grüningen ZH","Grüningen hat mit 99,9 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 54,1 Prozent ab."
117,50.2,50.2,49.8,"Hinwil ZH","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Hinwil haben sich für die Wohnschutzinitiative und 63,8 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 62,2 Prozent dem Gegenvorschlag den Vorrang."
118,61.3,61.3,38.7,"Rüti ZH","Rüti ZH hat mit 61,3 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 66 Prozent ab."
119,32.2,32.2,67.8,"Seegräben ZH","67,8 Prozent der Abstimmenden in Seegräben haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 63,7 Prozent."
120,18.7,18.7,81.3,"Wald ZH","Wald ZH hat sowohl die Wohnschutzinitiative (81,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (65,4 Prozent Nein) abgelehnt."
121,44.6,44.6,55.4,"Wetzikon ZH","55,4 Prozent der Abstimmenden in Wetzikon ZH haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 67,8 Prozent."
131,81.5,81.5,18.5,"Adliswil ZH","Die Wohnschutzinitiative ist in Adliswil mit 81,5 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 53,7 Prozent. Bei der Stichfrage bevorzugten 79,5 Prozent den Gegenvorschlag."
135,28.5,28.5,71.5,"Kilchberg ZH","Kilchberg ZH hat mit 71,5 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 67,1 Prozent."
136,32.5,32.5,67.5,"Langnau am Albis ZH","Langnau am Albis hat sowohl die Wohnschutzinitiative (67,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (96,6 Prozent Nein) abgelehnt."
137,69.7,69.7,30.3,"Oberrieden ZH","Oberrieden hat mit 69,7 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 65,1 Prozent ab."
138,48.8,48.8,51.2,"Richterswil ZH","Richterswil hat sich mit 51,2 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 51,4 Prozent angenommen."
139,75.7,75.7,24.3,"Rüschlikon ZH","Die Gemeinde Rüschlikon hat die Wohnschutzinitiative mit 75,7 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 63,3 Prozent abgelehnt."
141,34.2,34.2,65.8,"Thalwil ZH","Sowohl die Wohnschutzinitiative (65,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (56,2 Prozent Nein) sind in Thalwil durchgefallen."
151,19.2,19.2,80.8,"Erlenbach ZH","Sowohl die Wohnschutzinitiative (80,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (85,4 Prozent Nein) sind in Erlenbach ZH durchgefallen."
152,50.7,50.7,49.3,"Herrliberg ZH","Die Gemeinde Herrliberg hat die Wohnschutzinitiative mit 50,7 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 100 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 62,9 Prozent für den Gegenvorschlag aus."
153,38.7,38.7,61.3,"Hombrechtikon ZH","61,3 Prozent der Abstimmenden in Hombrechtikon haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 63,6 Prozent."
154,3.8,3.8,96.2,"Küsnacht ZH","Sowohl die Wohnschutzinitiative (96,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (63,4 Prozent Nein) sind in Küsnacht ZH durchgefallen."
155,10.4,10.4,89.6,"Männedorf ZH","Männedorf hat sich mit 89,6 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 56,4 Prozent angenommen."
156,9.9,9.9,90.1,"Meilen ZH","90,1 Prozent der Abstimmenden in Meilen haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 53,6 Prozent."
157,96.8,96.8,3.2,"Oetwil am See ZH","Die Wohnschutzinitiative ist in Oetwil am See mit 96,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 52,9 Prozent abgelehnt."
158,38,38,62,"Stäfa ZH","Stäfa hat sowohl die Wohnschutzinitiative (62 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (61,8 Prozent Nein) abgelehnt."
159,43.6,43.6,56.4,"Uetikon am See ZH","Weder die Wohnschutzinitiative (56,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (77,4 Prozent Nein) haben in Uetikon am See eine Mehrheit gefunden."
160,57.9,57.9,42.1,"Zumikon ZH","Die Wohnschutzinitiative ist in Zumikon mit 57,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 58,5 Prozent. Bei der Stichfrage bevorzugten 77 Prozent den Gegenvorschlag."
161,63.8,63.8,36.2,"Zollikon ZH","Die Wohnschutzinitiative ist in Zollikon mit 63,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 66,4 Prozent abgelehnt."
172,9.9,9.9,90.1,"Fehraltorf ZH","Fehraltorf hat sowohl die Wohnschutzinitiative (90,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (77,4 Prozent Nein) abgelehnt."
173,34.7,34.7,65.3,"Hittnau ZH","Weder die Wohnschutzinitiative (65,3 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (64,5 Prozent Nein) haben in Hittnau eine Mehrheit gefunden."
176,55.2,55.2,44.8,"Lindau ZH","Die Gemeinde Lindau hat die Wohnschutzinitiative mit 55,2 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 66,7 Prozent abgelehnt."
177,29.7,29.7,70.3,"Pfäffikon ZH","Pfäffikon hat mit 70,3 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 80,5 Prozent."
178,57.1,57.1,42.9,"Russikon ZH","Die Wohnschutzinitiative ist in Russikon mit 57,1 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 55,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 60,5 Prozent für die Initiative ausgesprochen."
180,48.9,48.9,51.1,"Weisslingen ZH","Weisslingen hat sowohl die Wohnschutzinitiative (51,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (54,9 Prozent Nein) abgelehnt."
181,24.6,24.6,75.4,"Wila ZH","Wila hat sowohl die Wohnschutzinitiative (75,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (61,6 Prozent Nein) abgelehnt."
182,82.6,82.6,17.4,"Wildberg ZH","Die Gemeinde Wildberg hat die Wohnschutzinitiative mit 82,6 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 77,5 Prozent abgelehnt."
