"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5485,42.4,42.4,57.6,"Grancy (VD)","NA NA"
5486,38.6,38.6,61.4,"L'Isle (VD)","NA NA"
5487,40,40,60,"Lussery-Villars (VD)","NA NA"
5488,67.8,67.8,32.2,"Mauraz (VD)","NA NA"
5489,56,56,44,"Mex (VD)","NA NA"
5490,31,31,69,"Moiry (VD)","NA NA"
5491,23.8,23.8,76.2,"Mont-la-Ville (VD)","NA NA"
5492,9.6,9.6,90.4,"Montricher (VD)","NA NA"
5493,57.7,57.7,42.3,"Orny (VD)","NA NA"
5495,52.5,52.5,47.5,"Penthalaz (VD)","NA NA"
5496,53.6,53.6,46.4,"Penthaz (VD)","NA NA"
5497,4.2,4.2,95.8,"Pompaples (VD)","NA NA"
5498,46.4,46.4,53.6,"La Sarraz (VD)","NA NA"
5499,7,7,93,"Senarclens (VD)","NA NA"
5501,24.6,24.6,75.4,"Sullens (VD)","NA NA"
5503,29.7,29.7,70.3,"Vufflens-la-Ville (VD)","NA NA"
5511,17.8,17.8,82.2,"Assens (VD)","NA NA"
5512,54.7,54.7,45.3,"Bercher (VD)","NA NA"
5514,13.2,13.2,86.8,"Bottens (VD)","NA NA"
5515,67,67,33,"Bretigny-sur-Morrens (VD)","NA NA"
5516,89,89,11,"Cugy (VD)","NA NA"
5518,45.4,45.4,54.6,"Echallens (VD)","NA NA"
5520,14.9,14.9,85.1,"Essertines-sur-Yverdon (VD)","NA NA"
5521,21,21,79,"Etagnières (VD)","NA NA"
5522,76.9,76.9,23.1,"Fey (VD)","NA NA"
5523,70.8,70.8,29.2,"Froideville (VD)","NA NA"
5527,62.2,62.2,37.8,"Morrens (VD)","NA NA"
5529,54.2,54.2,45.8,"Oulens-sous-Echallens (VD)","NA NA"
5530,36.2,36.2,63.8,"Pailly (VD)","NA NA"
5531,45.9,45.9,54.1,"Penthéréaz (VD)","NA NA"
5533,35.6,35.6,64.4,"Poliez-Pittet (VD)","NA NA"
5534,12.3,12.3,87.7,"Rueyres (VD)","NA NA"
5535,27.4,27.4,72.6,"Saint-Barthélemy (VD)","NA NA"
5537,58,58,42,"Villars-le-Terroir (VD)","NA NA"
5539,52.4,52.4,47.6,"Vuarrens (VD)","NA NA"
5540,74.9,74.9,25.1,"Montilliez (VD)","NA NA"
5541,4.9,4.9,95.1,"Goumoëns (VD)","NA NA"
5551,16.2,16.2,83.8,"Bonvillars (VD)","NA NA"
5552,49.9,49.9,50.1,"Bullet (VD)","NA NA"
5553,94.9,94.9,5.1,"Champagne (VD)","NA NA"
5554,89.1,89.1,10.9,"Concise (VD)","NA NA"
5555,6.8,6.8,93.2,"Corcelles-près-Concise (VD)","NA NA"
5556,35.8,35.8,64.2,"Fiez (VD)","NA NA"
5557,38.8,38.8,61.2,"Fontaines-sur-Grandson (VD)","NA NA"
5559,50.6,50.6,49.4,"Giez (VD)","NA NA"
5560,54.3,54.3,45.7,"Grandevent (VD)","NA NA"
5561,73.5,73.5,26.5,"Grandson (VD)","NA NA"
5562,64.6,64.6,35.4,"Mauborget (VD)","NA NA"
5563,95.5,95.5,4.5,"Mutrux (VD)","NA NA"
5564,16.8,16.8,83.2,"Novalles (VD)","NA NA"
5565,58.4,58.4,41.6,"Onnens (VD)","NA NA"
5566,34.7,34.7,65.3,"Provence (VD)","NA NA"
5568,69.3,69.3,30.7,"Sainte-Croix (VD)","NA NA"
5571,66.6,66.6,33.4,"Tévenon (VD)","NA NA"
5581,74.4,74.4,25.6,"Belmont-sur-Lausanne (VD)","NA NA"
5582,57.2,57.2,42.8,"Cheseaux-sur-Lausanne (VD)","NA NA"
5583,77.6,77.6,22.4,"Crissier (VD)","NA NA"
5584,71.2,71.2,28.8,"Epalinges (VD)","NA NA"
5585,63.4,63.4,36.6,"Jouxtens-Mézery (VD)","NA NA"
5586,59.4,59.4,40.6,"Losanna (VD)","NA NA"
5587,23.6,23.6,76.4,"Le Mont-sur-Lausanne (VD)","NA NA"
5588,89.4,89.4,10.6,"Paudex (VD)","NA NA"
5589,43.8,43.8,56.2,"Prilly (VD)","NA NA"
5590,29.6,29.6,70.4,"Pully (VD)","NA NA"
5591,16.8,16.8,83.2,"Renens (VD)","NA NA"
5592,29.1,29.1,70.9,"Romanel-sur-Lausanne (VD)","NA NA"
5601,25.8,25.8,74.2,"Chexbres (VD)","NA NA"
5604,40.4,40.4,59.6,"Forel (Lavaux) (VD)","NA NA"
5606,47.9,47.9,52.1,"Lutry (VD)","NA NA"
5607,17,17,83,"Puidoux (VD)","NA NA"
5609,60,60,40,"Rivaz (VD)","NA NA"
5610,81.7,81.7,18.3,"Saint-Saphorin (Lavaux) (VD)","NA NA"
5611,29,29,71,"Savigny (VD)","NA NA"
5613,51.5,51.5,48.5,"Bourg-en-Lavaux (VD)","NA NA"
5621,16.5,16.5,83.5,"Aclens (VD)","NA NA"
5622,94.9,94.9,5.1,"Bremblens (VD)","NA NA"
5623,45.5,45.5,54.5,"Buchillon (VD)","NA NA"
5624,54.2,54.2,45.8,"Bussigny (VD)","NA NA"
5627,13.4,13.4,86.6,"Chavannes-près-Renens (VD)","NA NA"
5628,57.7,57.7,42.3,"Chigny (VD)","NA NA"
5629,39,39,61,"Clarmont (VD)","NA NA"
5631,38.9,38.9,61.1,"Denens (VD)","NA NA"
5632,51.3,51.3,48.7,"Denges (VD)","NA NA"
5633,37.1,37.1,62.9,"Echandens (VD)","NA NA"
5634,6,6,94,"Echichens (VD)","NA NA"
5635,18.4,18.4,81.6,"Ecublens (VD)","NA NA"
5636,65.8,65.8,34.2,"Etoy (VD)","NA NA"
5637,36.7,36.7,63.3,"Lavigny (VD)","NA NA"
5638,26,26,74,"Lonay (VD)","NA NA"
5639,57.2,57.2,42.8,"Lully (VD)","NA NA"
5640,54.4,54.4,45.6,"Lussy-sur-Morges (VD)","NA NA"
5642,31.8,31.8,68.2,"Morges (VD)","NA NA"
5643,89.6,89.6,10.4,"Préverenges (VD)","NA NA"
5645,69,69,31,"Romanel-sur-Morges (VD)","NA NA"
5646,56.7,56.7,43.3,"Saint-Prex (VD)","NA NA"
5648,98.3,98.3,1.7,"Saint-Sulpice (VD)","NA NA"
5649,33.5,33.5,66.5,"Tolochenaz (VD)","NA NA"
5650,76.6,76.6,23.4,"Vaux-sur-Morges (VD)","NA NA"
5651,39.6,39.6,60.4,"Villars-Sainte-Croix (VD)","NA NA"
5652,9.6,9.6,90.4,"Villars-sous-Yens (VD)","NA NA"
5653,63.7,63.7,36.3,"Vufflens-le-Château (VD)","NA NA"
5654,63.4,63.4,36.6,"Vullierens (VD)","NA NA"
5655,49.6,49.6,50.4,"Yens (VD)","NA NA"
5656,29.8,29.8,70.2,"Hautemorges (VD)","NA NA"
5661,51.7,51.7,48.3,"Boulens (VD)","NA NA"
5663,32.4,32.4,67.6,"Bussy-sur-Moudon (VD)","NA NA"
5665,94.6,94.6,5.4,"Chavannes-sur-Moudon (VD)","NA NA"
5669,50.5,50.5,49.5,"Curtilles (VD)","NA NA"
5671,33.5,33.5,66.5,"Dompierre (VD)","NA NA"
5673,60,60,40,"Hermenches (VD)","NA NA"
5674,36.6,36.6,63.4,"Lovatens (VD)","NA NA"
5675,55.3,55.3,44.7,"Lucens (VD)","NA NA"
5678,46.9,46.9,53.1,"Moudon (VD)","NA NA"
5680,64.7,64.7,35.3,"Ogens (VD)","NA NA"
5683,77.5,77.5,22.5,"Prévonloup (VD)","NA NA"
5684,20.5,20.5,79.5,"Rossenges (VD)","NA NA"
5688,26.2,26.2,73.8,"Syens (VD)","NA NA"
5690,49.9,49.9,50.1,"Villars-le-Comte (VD)","NA NA"
5692,46,46,54,"Vucherens (VD)","NA NA"
5693,28,28,72,"Montanaire (VD)","NA NA"
5701,55.7,55.7,44.3,"Arnex-sur-Nyon (VD)","NA NA"
5702,72,72,28,"Arzier-Le Muids (VD)","NA NA"
5703,12.2,12.2,87.8,"Bassins (VD)","NA NA"
5704,36.1,36.1,63.9,"Begnins (VD)","NA NA"
5705,53.1,53.1,46.9,"Bogis-Bossey (VD)","NA NA"
5706,71.5,71.5,28.5,"Borex (VD)","NA NA"
5707,50,50,50,"Chavannes-de-Bogis (VD)","NA NA"
5708,80.9,80.9,19.1,"Chavannes-des-Bois (VD)","NA NA"
5709,57.6,57.6,42.4,"Chéserex (VD)","NA NA"
5710,59.1,59.1,40.9,"Coinsins (VD)","NA NA"
5711,79.3,79.3,20.7,"Commugny (VD)","NA NA"
5712,69.1,69.1,30.9,"Coppet (VD)","NA NA"
5713,50.9,50.9,49.1,"Crans-près-Céligny (VD)","NA NA"
5714,95.5,95.5,4.5,"Crassier (VD)","NA NA"
5715,38.8,38.8,61.2,"Duillier (VD)","NA NA"
5716,42.1,42.1,57.9,"Eysins (VD)","NA NA"
5717,96.3,96.3,3.7,"Founex (VD)","NA NA"
5718,32.6,32.6,67.4,"Genolier (VD)","NA NA"
5719,76.6,76.6,23.4,"Gingins (VD)","NA NA"
5720,32.3,32.3,67.7,"Givrins (VD)","NA NA"
5721,68,68,32,"Gland (VD)","NA NA"
5722,48.6,48.6,51.4,"Grens (VD)","NA NA"
5723,83.8,83.8,16.2,"Mies (VD)","NA NA"
5724,48.8,48.8,51.2,"Nyon (VD)","NA NA"
5725,22.4,22.4,77.6,"Prangins (VD)","NA NA"
5726,49.8,49.8,50.2,"La Rippe (VD)","NA NA"
5727,51.5,51.5,48.5,"Saint-Cergue (VD)","NA NA"
5728,74.6,74.6,25.4,"Signy-Avenex (VD)","NA NA"
5729,84.1,84.1,15.9,"Tannay (VD)","NA NA"
5730,34.3,34.3,65.7,"Trélex (VD)","NA NA"
5731,21.7,21.7,78.3,"Le Vaud (VD)","NA NA"
5732,54.9,54.9,45.1,"Vich (VD)","NA NA"
5741,97,97,3,"L'Abergement (VD)","NA NA"
5742,57.4,57.4,42.6,"Agiez (VD)","NA NA"
5743,41.6,41.6,58.4,"Arnex-sur-Orbe (VD)","NA NA"
5744,43.3,43.3,56.7,"Ballaigues (VD)","NA NA"
5745,17.4,17.4,82.6,"Baulmes (VD)","NA NA"
5746,87.1,87.1,12.9,"Bavois (VD)","NA NA"
5747,21.5,21.5,78.5,"Bofflens (VD)","NA NA"
5748,49.9,49.9,50.1,"Bretonnières (VD)","NA NA"
5749,12,12,88,"Chavornay (VD)","NA NA"
5750,74.7,74.7,25.3,"Les Clées (VD)","NA NA"
5752,57.7,57.7,42.3,"Croy (VD)","NA NA"
5754,47.6,47.6,52.4,"Juriens (VD)","NA NA"
5755,79.9,79.9,20.1,"Lignerolle (VD)","NA NA"
5756,47.3,47.3,52.7,"Montcherand (VD)","NA NA"
5757,61.9,61.9,38.1,"Orbe (VD)","NA NA"
5758,76.4,76.4,23.6,"La Praz (VD)","NA NA"
5759,76.5,76.5,23.5,"Premier (VD)","NA NA"
5760,0.1,0.1,99.9,"Rances (VD)","NA NA"
5761,59.2,59.2,40.8,"Romainmôtier-Envy (VD)","NA NA"
5762,56.2,56.2,43.8,"Sergey (VD)","NA NA"
5763,39.1,39.1,60.9,"Valeyres-sous-Rances (VD)","NA NA"
5764,22.5,22.5,77.5,"Vallorbe (VD)","NA NA"
5765,19.1,19.1,80.9,"Vaulion (VD)","NA NA"
5766,6.5,6.5,93.5,"Vuiteboeuf (VD)","NA NA"
5785,35.8,35.8,64.2,"Corcelles-le-Jorat (VD)","NA NA"
5790,71.4,71.4,28.6,"Maracon (VD)","NA NA"
5792,47.7,47.7,52.3,"Montpreveyres (VD)","NA NA"
5798,54.3,54.3,45.7,"Ropraz (VD)","NA NA"
5799,31.2,31.2,68.8,"Servion (VD)","NA NA"
5803,29.8,29.8,70.2,"Vulliens (VD)","NA NA"
5804,45.6,45.6,54.4,"Jorat-Menthue (VD)","NA NA"
5805,61.5,61.5,38.5,"Oron (VD)","NA NA"
5806,35.6,35.6,64.4,"Jorat-Mézières (VD)","NA NA"
5812,95.9,95.9,4.1,"Champtauroz (VD)","NA NA"
5813,28.3,28.3,71.7,"Chevroux (VD)","NA NA"
5816,43.5,43.5,56.5,"Corcelles-près-Payerne (VD)","NA NA"
5817,50,50,50,"Grandcour (VD)","NA NA"
5819,65.7,65.7,34.3,"Henniez (VD)","NA NA"
5821,57.2,57.2,42.8,"Missy (VD)","NA NA"
5822,32.8,32.8,67.2,"Payerne (VD)","NA NA"
5827,48.8,48.8,51.2,"Trey (VD)","NA NA"
5828,5.3,5.3,94.7,"Treytorrens (Payerne) (VD)","NA NA"
5830,72.2,72.2,27.8,"Villarzel (VD)","NA NA"
5831,61.6,61.6,38.4,"Valbroye (VD)","NA NA"
5841,49.7,49.7,50.3,"Château-d'Oex (VD)","NA NA"
5842,52.2,52.2,47.8,"Rossinière (VD)","NA NA"
5843,71.8,71.8,28.2,"Rougemont (VD)","NA NA"
5851,26.7,26.7,73.3,"Allaman (VD)","NA NA"
5852,68.3,68.3,31.7,"Bursinel (VD)","NA NA"
5853,23.2,23.2,76.8,"Bursins (VD)","NA NA"
5854,56.7,56.7,43.3,"Burtigny (VD)","NA NA"
5855,47.1,47.1,52.9,"Dully (VD)","NA NA"
5856,51.2,51.2,48.8,"Essertines-sur-Rolle (VD)","NA NA"
5857,56.2,56.2,43.8,"Gilly (VD)","NA NA"
5858,39.2,39.2,60.8,"Luins (VD)","NA NA"
5859,77.6,77.6,22.4,"Mont-sur-Rolle (VD)","NA NA"
5860,42.1,42.1,57.9,"Perroy (VD)","NA NA"
5861,47.2,47.2,52.8,"Rolle (VD)","NA NA"
5862,56.4,56.4,43.6,"Tartegnin (VD)","NA NA"
5863,66.2,66.2,33.8,"Vinzel (VD)","NA NA"
5871,37.2,37.2,62.8,"L'Abbaye (VD)","NA NA"
5872,72.4,72.4,27.6,"Le Chenit (VD)","NA NA"
5873,37.7,37.7,62.3,"Le Lieu (VD)","NA NA"
5882,33.2,33.2,66.8,"Chardonne (VD)","NA NA"
5883,70.8,70.8,29.2,"Corseaux (VD)","NA NA"
5884,5.7,5.7,94.3,"Corsier-sur-Vevey (VD)","NA NA"
5885,51.3,51.3,48.7,"Jongny (VD)","NA NA"
5886,45.4,45.4,54.6,"Montreux (VD)","NA NA"
5889,74.8,74.8,25.2,"La Tour-de-Peilz (VD)","NA NA"
5890,22.4,22.4,77.6,"Vevey (VD)","NA NA"
5891,36.5,36.5,63.5,"Veytaux (VD)","NA NA"
5892,16,16,84,"Blonay-Saint-Légier (((VD)))","NA NA"
5902,68.8,68.8,31.2,"Belmont-sur-Yverdon (VD)","NA NA"
5903,38.5,38.5,61.5,"Bioley-Magnoux (VD)","NA NA"
5904,66.3,66.3,33.7,"Chamblon (VD)","NA NA"
5905,37.9,37.9,62.1,"Champvent (VD)","NA NA"
5907,52.7,52.7,47.3,"Chavannes-le-Chêne (VD)","NA NA"
5908,49.6,49.6,50.4,"Chêne-Pâquier (VD)","NA NA"
5909,81.6,81.6,18.4,"Cheseaux-Noréaz (VD)","NA NA"
5910,5,5,95,"Cronay (VD)","NA NA"
5911,73.8,73.8,26.2,"Cuarny (VD)","NA NA"
5912,74.9,74.9,25.1,"Démoret (VD)","NA NA"
5913,58.4,58.4,41.6,"Donneloye (VD)","NA NA"
5914,16.7,16.7,83.3,"Ependes (VD)","NA NA"
5919,32.1,32.1,67.9,"Mathod (VD)","NA NA"
5921,62.8,62.8,37.2,"Molondin (VD)","NA NA"
5922,37.7,37.7,62.3,"Montagny-près-Yverdon (VD)","NA NA"
5923,34,34,66,"Oppens (VD)","NA NA"
5924,77,77,23,"Orges (VD)","NA NA"
5925,71.9,71.9,28.1,"Orzens (VD)","NA NA"
5926,29.3,29.3,70.7,"Pomy (VD)","NA NA"
5928,30.9,30.9,69.1,"Rovray (VD)","NA NA"
5929,16.6,16.6,83.4,"Suchy (VD)","NA NA"
5930,68.5,68.5,31.5,"Suscévaz (VD)","NA NA"
5931,40.4,40.4,59.6,"Treycovagnes (VD)","NA NA"
5932,11.3,11.3,88.7,"Ursins (VD)","NA NA"
5933,29.4,29.4,70.6,"Valeyres-sous-Montagny (VD)","NA NA"
5934,74.6,74.6,25.4,"Valeyres-sous-Ursins (VD)","NA NA"
5935,46.9,46.9,53.1,"Villars-Epeney (VD)","NA NA"
5937,82.8,82.8,17.2,"Vugelles-La Mothe (VD)","NA NA"
5938,39,39,61,"Yverdon-les-Bains (VD)","NA NA"
5939,30.3,30.3,69.7,"Yvonand (VD)","NA NA"
