"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
71,42.1,42.1,57.9,"Wil ZH","In Wil ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 57,9 Prozent lehnen die Vorlage ab. Wil ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
72,41.8,41.8,58.2,"Winkel ZH","In Winkel hat die Wohneigentums-Initiative keine Mehrheit gefunden: 58,2 Prozent lehnen die Vorlage ab. Winkel stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
81,56.6,56.6,43.4,"Bachs ZH","56,6 Prozent der Stimmbürgerinnen und Stimmbürger von Bachs haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Bachs im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
82,76.4,76.4,23.6,"Boppelsen ZH","Mit 76,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Boppelsen die Wohneigentums-Initiative angenommen. Somit stimmt Boppelsen im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
83,25,25,75,"Buchs ZH","In Buchs ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 75 Prozent lehnen die Vorlage ab. Buchs ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
84,53.1,53.1,46.9,"Dällikon ZH","53,1 Prozent der Stimmbürgerinnen und Stimmbürger von Dällikon haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Dällikon im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
85,54.5,54.5,45.5,"Dänikon ZH","Mit 54,5 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Dänikon die Wohneigentums-Initiative angenommen. Somit stimmt Dänikon im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
86,76.5,76.5,23.5,"Dielsdorf ZH","76,5 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Dielsdorf im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
87,65.5,65.5,34.5,"Hüttikon ZH","65,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hüttikon haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Hüttikon im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
88,48.7,48.7,51.3,"Neerach ZH","In Neerach hat die Wohneigentums-Initiative keine Mehrheit gefunden: 51,3 Prozent lehnen die Vorlage ab. Neerach stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
89,37.5,37.5,62.5,"Niederglatt ZH","In Niederglatt hat die Wohneigentums-Initiative keine Mehrheit gefunden: 62,5 Prozent lehnen die Vorlage ab. Niederglatt stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
90,88.7,88.7,11.3,"Niederhasli ZH","88,7 Prozent der Stimmbürgerinnen und Stimmbürger von Niederhasli haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Niederhasli im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
91,19.1,19.1,80.9,"Niederweningen ZH","In Niederweningen hat die Wohneigentums-Initiative keine Mehrheit gefunden: 80,9 Prozent lehnen die Vorlage ab. Niederweningen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
92,64.1,64.1,35.9,"Oberglatt ZH","64,1 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Oberglatt im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
93,80.7,80.7,19.3,"Oberweningen ZH","Mit 80,7 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Oberweningen die Wohneigentums-Initiative angenommen. Somit stimmt Oberweningen im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
94,72.4,72.4,27.6,"Otelfingen ZH","72,4 Prozent der Stimmbürgerinnen und Stimmbürger von Otelfingen haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Otelfingen im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
95,60.6,60.6,39.4,"Regensberg ZH","60,6 Prozent der Stimmbürgerinnen und Stimmbürger von Regensberg haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Regensberg im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
96,27.1,27.1,72.9,"Regensdorf ZH","In Regensdorf hat die Wohneigentums-Initiative keine Mehrheit gefunden: 72,9 Prozent lehnen die Vorlage ab. Regensdorf stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
97,16.3,16.3,83.7,"Rümlang ZH","In Rümlang hat die Wohneigentums-Initiative keine Mehrheit gefunden: 83,7 Prozent lehnen die Vorlage ab. Rümlang stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
98,44,44,56,"Schleinikon ZH","Die Wohneigentums-Initiative erreicht in Schleinikon 56 Prozent Nein-Stimmen. Schleinikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
99,27.7,27.7,72.3,"Schöfflisdorf ZH","In Schöfflisdorf hat die Wohneigentums-Initiative keine Mehrheit gefunden: 72,3 Prozent lehnen die Vorlage ab. Schöfflisdorf stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
100,89,89,11,"Stadel ZH","89 Prozent der Stimmbürgerinnen und Stimmbürger von Stadel haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Stadel im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
101,62.5,62.5,37.5,"Steinmaur ZH","Mit 62,5 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Steinmaur die Wohneigentums-Initiative angenommen. Somit stimmt Steinmaur im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
102,9.1,9.1,90.9,"Weiach ZH","In Weiach hat die Wohneigentums-Initiative keine Mehrheit gefunden: 90,9 Prozent lehnen die Vorlage ab. Weiach stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
111,14.6,14.6,85.4,"Bäretswil ZH","Die Wohneigentums-Initiative erreicht in Bäretswil 85,4 Prozent Nein-Stimmen. Bäretswil stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
112,46.4,46.4,53.6,"Bubikon ZH","Die Wohneigentums-Initiative erreicht in Bubikon 53,6 Prozent Nein-Stimmen. Bubikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
113,31.7,31.7,68.3,"Dürnten ZH","In Dürnten hat die Wohneigentums-Initiative keine Mehrheit gefunden: 68,3 Prozent lehnen die Vorlage ab. Dürnten stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
114,45,45,55,"Fischenthal ZH","Die Wohneigentums-Initiative erreicht in Fischenthal 55 Prozent Nein-Stimmen. Fischenthal stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
115,45.8,45.8,54.2,"Gossau ZH","In Gossau ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 54,2 Prozent lehnen die Vorlage ab. Gossau ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
116,38.1,38.1,61.9,"Grüningen ZH","In Grüningen hat die Wohneigentums-Initiative keine Mehrheit gefunden: 61,9 Prozent lehnen die Vorlage ab. Grüningen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
117,54,54,46,"Hinwil ZH","54 Prozent der Stimmbürgerinnen und Stimmbürger von Hinwil haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Hinwil im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
118,48.8,48.8,51.2,"Rüti ZH","In Rüti ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 51,2 Prozent lehnen die Vorlage ab. Rüti ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
119,32.9,32.9,67.1,"Seegräben ZH","In Seegräben hat die Wohneigentums-Initiative keine Mehrheit gefunden: 67,1 Prozent lehnen die Vorlage ab. Seegräben stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
120,25.7,25.7,74.3,"Wald ZH","In Wald ZH hat die Wohneigentums-Initiative keine Mehrheit gefunden: 74,3 Prozent lehnen die Vorlage ab. Wald ZH stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
121,51.7,51.7,48.3,"Wetzikon ZH","51,7 Prozent der Stimmbürgerinnen und Stimmbürger von Wetzikon ZH haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Wetzikon ZH im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
131,32.7,32.7,67.3,"Adliswil ZH","Die Wohneigentums-Initiative erreicht in Adliswil 67,3 Prozent Nein-Stimmen. Adliswil stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
135,56.4,56.4,43.6,"Kilchberg ZH","Mit 56,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Kilchberg ZH die Wohneigentums-Initiative angenommen. Somit stimmt Kilchberg ZH im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
136,84.3,84.3,15.7,"Langnau am Albis ZH","Mit 84,3 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Langnau am Albis die Wohneigentums-Initiative angenommen. Somit stimmt Langnau am Albis im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
137,46.8,46.8,53.2,"Oberrieden ZH","In Oberrieden hat die Wohneigentums-Initiative keine Mehrheit gefunden: 53,2 Prozent lehnen die Vorlage ab. Oberrieden stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
138,35,35,65,"Richterswil ZH","Die Wohneigentums-Initiative erreicht in Richterswil 65 Prozent Nein-Stimmen. Richterswil stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
139,26.3,26.3,73.7,"Rüschlikon ZH","Die Wohneigentums-Initiative erreicht in Rüschlikon 73,7 Prozent Nein-Stimmen. Rüschlikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
141,31.8,31.8,68.2,"Thalwil ZH","Die Wohneigentums-Initiative erreicht in Thalwil 68,2 Prozent Nein-Stimmen. Thalwil stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
151,94.9,94.9,5.1,"Erlenbach ZH","94,9 Prozent der Stimmbürgerinnen und Stimmbürger von Erlenbach ZH haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Erlenbach ZH im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
152,85.4,85.4,14.6,"Herrliberg ZH","Mit 85,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Herrliberg die Wohneigentums-Initiative angenommen. Somit stimmt Herrliberg im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
153,40.2,40.2,59.8,"Hombrechtikon ZH","In Hombrechtikon hat die Wohneigentums-Initiative keine Mehrheit gefunden: 59,8 Prozent lehnen die Vorlage ab. Hombrechtikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
154,2.6,2.6,97.4,"Küsnacht ZH","Die Wohneigentums-Initiative erreicht in Küsnacht ZH 97,4 Prozent Nein-Stimmen. Küsnacht ZH verzeichnet im Kanton Zürich den höchsten Nein-Anteil zur Wohneigentums-Initiative."
155,10.4,10.4,89.6,"Männedorf ZH","Die Wohneigentums-Initiative erreicht in Männedorf 89,6 Prozent Nein-Stimmen. Männedorf stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
156,52.9,52.9,47.1,"Meilen ZH","52,9 Prozent der Stimmbürgerinnen und Stimmbürger von Meilen haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Meilen im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
157,66.9,66.9,33.1,"Oetwil am See ZH","Mit 66,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Oetwil am See die Wohneigentums-Initiative angenommen. Somit stimmt Oetwil am See im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
158,97,97,3,"Stäfa ZH","Mit 97 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Stäfa die Wohneigentums-Initiative angenommen. Somit stimmt Stäfa im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
159,79.6,79.6,20.4,"Uetikon am See ZH","79,6 Prozent der Stimmbürgerinnen und Stimmbürger von Uetikon am See haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Uetikon am See im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
160,3.3,3.3,96.7,"Zumikon ZH","Die Wohneigentums-Initiative erreicht in Zumikon 96,7 Prozent Nein-Stimmen. Zumikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
161,38.9,38.9,61.1,"Zollikon ZH","In Zollikon hat die Wohneigentums-Initiative keine Mehrheit gefunden: 61,1 Prozent lehnen die Vorlage ab. Zollikon stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
172,31,31,69,"Fehraltorf ZH","In Fehraltorf hat die Wohneigentums-Initiative keine Mehrheit gefunden: 69 Prozent lehnen die Vorlage ab. Fehraltorf stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
173,7,7,93,"Hittnau ZH","In Hittnau hat die Wohneigentums-Initiative keine Mehrheit gefunden: 93 Prozent lehnen die Vorlage ab. Hittnau stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
176,52.3,52.3,47.7,"Lindau ZH","52,3 Prozent der Stimmbürgerinnen und Stimmbürger von Lindau haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Lindau im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
177,74.3,74.3,25.7,"Pfäffikon ZH","Mit 74,3 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Pfäffikon die Wohneigentums-Initiative angenommen. Somit stimmt Pfäffikon im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
178,66.6,66.6,33.4,"Russikon ZH","66,6 Prozent der Stimmbürgerinnen und Stimmbürger von Russikon haben sich für die Wohneigentums-Initiative ausgesprochen. Somit stimmt Russikon im Gegensatz zum Kanton der Wohneigentums-Initiative zu."
180,29.8,29.8,70.2,"Weisslingen ZH","In Weisslingen hat die Wohneigentums-Initiative keine Mehrheit gefunden: 70,2 Prozent lehnen die Vorlage ab. Weisslingen stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
181,42.7,42.7,57.3,"Wila ZH","In Wila hat die Wohneigentums-Initiative keine Mehrheit gefunden: 57,3 Prozent lehnen die Vorlage ab. Wila stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
182,43.9,43.9,56.1,"Wildberg ZH","Die Wohneigentums-Initiative erreicht in Wildberg 56,1 Prozent Nein-Stimmen. Wildberg stimmt wie der Kanton Zürich Nein zur Wohneigentums-Initiative."
