"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
86,98.4,98.4,1.6,"Dielsdorf (ZH)",
87,41.9,41.9,58.1,"Hüttikon (ZH)",
88,43.6,43.6,56.4,"Neerach (ZH)",
89,81.1,81.1,18.9,"Niederglatt (ZH)",
90,76.2,76.2,23.8,"Niederhasli (ZH)",
91,53.8,53.8,46.2,"Niederweningen (ZH)",
92,54.7,54.7,45.3,"Oberglatt (ZH)",
93,61,61,39,"Oberweningen (ZH)",
94,24.3,24.3,75.7,"Otelfingen (ZH)",
95,44.9,44.9,55.1,"Regensberg (ZH)",
96,36.3,36.3,63.7,"Regensdorf (ZH)",
97,70.2,70.2,29.8,"Rümlang (ZH)",
98,100,100,0,"Schleinikon (ZH)",
99,7.2,7.2,92.8,"Schöfflisdorf (ZH)",
100,77,77,23,"Stadel (ZH)",
101,4.1,4.1,95.9,"Steinmaur (ZH)",
102,56.6,56.6,43.4,"Weiach (ZH)",
111,62.8,62.8,37.2,"Bäretswil (ZH)",
112,50.7,50.7,49.3,"Bubikon (ZH)",
113,11.8,11.8,88.2,"Dürnten (ZH)",
114,43.8,43.8,56.2,"Fischenthal (ZH)",
115,12,12,88,"Gossau (ZH)",
116,72.3,72.3,27.7,"Grüningen (ZH)",
117,10,10,90,"Hinwil (ZH)",
118,16.1,16.1,83.9,"Rüti (ZH)",
119,36.5,36.5,63.5,"Seegräben (ZH)",
120,90.7,90.7,9.3,"Wald (ZH)",
121,37.4,37.4,62.6,"Wetzikon (ZH)",
131,42.4,42.4,57.6,"Adliswil (ZH)",
135,67.7,67.7,32.3,"Kilchberg (ZH)",
136,20.5,20.5,79.5,"Langnau am Albis (ZH)",
137,40.2,40.2,59.8,"Oberrieden (ZH)",
138,47,47,53,"Richterswil (ZH)",
139,43.4,43.4,56.6,"Rüschlikon (ZH)",
141,80.7,80.7,19.3,"Thalwil (ZH)",
151,67.9,67.9,32.1,"Erlenbach (ZH)",
152,41.8,41.8,58.2,"Herrliberg (ZH)",
153,12.5,12.5,87.5,"Hombrechtikon (ZH)",
154,58.1,58.1,41.9,"Küsnacht (ZH)",
155,96.8,96.8,3.2,"Männedorf (ZH)",
156,50.5,50.5,49.5,"Meilen (ZH)",
157,36.7,36.7,63.3,"Oetwil am See (ZH)",
158,23.2,23.2,76.8,"Stäfa (ZH)",
159,48.4,48.4,51.6,"Uetikon am See (ZH)",
160,33.7,33.7,66.3,"Zumikon (ZH)",
161,88.7,88.7,11.3,"Zollikon (ZH)",
172,59.6,59.6,40.4,"Fehraltorf (ZH)",
173,4.6,4.6,95.4,"Hittnau (ZH)",
176,66.2,66.2,33.8,"Lindau (ZH)",
177,91.6,91.6,8.4,"Pfäffikon (ZH)",
178,38.8,38.8,61.2,"Russikon (ZH)",
180,56.5,56.5,43.5,"Weisslingen (ZH)",
181,99.4,99.4,0.6,"Wila (ZH)",
182,52.3,52.3,47.7,"Wildberg (ZH)",
191,49.8,49.8,50.2,"Dübendorf (ZH)",
192,25,25,75,"Egg (ZH)",
193,32.1,32.1,67.9,"Fällanden (ZH)",
194,28.3,28.3,71.7,"Greifensee (ZH)",
195,34.6,34.6,65.4,"Maur (ZH)",
196,25.7,25.7,74.3,"Mönchaltorf (ZH)",
197,57.5,57.5,42.5,"Schwerzenbach (ZH)",
198,46.8,46.8,53.2,"Uster (ZH)",
199,24.3,24.3,75.7,"Volketswil (ZH)",
200,24.9,24.9,75.1,"Wangen-Brüttisellen (ZH)",
211,54.5,54.5,45.5,"Altikon (ZH)",
213,25.3,25.3,74.7,"Brütten (ZH)",
214,42.4,42.4,57.6,"Dägerlen (ZH)",
215,62,62,38,"Dättlikon (ZH)",
216,55.3,55.3,44.7,"Dinhard (ZH)",
218,69.1,69.1,30.9,"Ellikon an der Thur (ZH)",
219,98.8,98.8,1.2,"Elsau (ZH)",
220,78.7,78.7,21.3,"Hagenbuch (ZH)",
221,54,54,46,"Hettlingen (ZH)",
223,0.9,0.9,99.1,"Neftenbach (ZH)",
224,22.9,22.9,77.1,"Pfungen (ZH)",
225,62.8,62.8,37.2,"Rickenbach (ZH)",
226,89.4,89.4,10.6,"Schlatt (ZH)",
227,54.5,54.5,45.5,"Seuzach (ZH)",
228,58.8,58.8,41.2,"Turbenthal (ZH)",
230,44.2,44.2,55.8,"Winterthour (ZH)",
231,88.2,88.2,11.8,"Zell (ZH)",
241,47,47,53,"Aesch (ZH)",
242,29.2,29.2,70.8,"Birmensdorf (ZH)",
243,30.2,30.2,69.8,"Dietikon (ZH)",
244,67.1,67.1,32.9,"Geroldswil (ZH)",
245,35.6,35.6,64.4,"Oberengstringen (ZH)",
246,36.1,36.1,63.9,"Oetwil an der Limmat (ZH)",
247,4.4,4.4,95.6,"Schlieren (ZH)",
248,51.4,51.4,48.6,"Uitikon (ZH)",
249,65.6,65.6,34.4,"Unterengstringen (ZH)",
250,42.8,42.8,57.2,"Urdorf (ZH)",
251,73.5,73.5,26.5,"Weiningen (ZH)",
261,44.2,44.2,55.8,"Zurigo (ZH)",
291,57,57,43,"Andelfingen (ZH)",
292,38.8,38.8,61.2,"Stammheim (ZH)",
293,14.5,14.5,85.5,"Wädenswil (ZH)",
294,76.7,76.7,23.3,"Elgg (ZH)",
295,1.1,1.1,98.9,"Horgen (ZH)",
296,47.1,47.1,52.9,"Illnau-Effretikon (ZH)",
297,58.7,58.7,41.3,"Bauma (ZH)",
298,50,50,50,"Wiesendangen (ZH)",
