"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6621,34.2,34.2,65.8,"Genève (GE)","La réforme du service civil n'a pas convaincu à Genève. Les citoyens de la commune ont refusé le texte à 65,8 pour cent. Genève a rejeté la réforme, tout comme son canton."
6622,36.2,36.2,63.8,"Genthod (GE)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Genthod. Ils ont refusé le texte à 63,8 pour cent. Genthod a rejeté la réforme, tout comme son canton."
6623,79.2,79.2,20.8,"Le Grand-Saconnex (GE)","La réforme du service civil est approuvée au Grand-Saconnex par 79,2 pour cent des votants. Le Grand-Saconnex a approuvé la réforme, contrairement à son canton."
6624,33.9,33.9,66.1,"Gy (GE)","La réforme du service civil est refusée à 66,1 pour cent à Gy. Gy a rejeté la réforme, tout comme son canton."
6625,44.3,44.3,55.7,"Hermance (GE)","C'est non à la réforme du service civil à Hermance. Les habitants ont refusé le texte à 55,7 pour cent. Hermance a rejeté la réforme, tout comme son canton."
6626,41.9,41.9,58.1,"Jussy (GE)","C'est non à la réforme du service civil à Jussy. Les habitants ont refusé le texte à 58,1 pour cent. Jussy a rejeté la réforme, tout comme son canton."
6627,9.6,9.6,90.4,"Laconnex (GE)","La population de Laconnex rejette à 90,4 pour cent des voix la réforme du service civil. Laconnex a rejeté la réforme, tout comme son canton."
6628,62.5,62.5,37.5,"Lancy (GE)","La population de Lancy approuve à 62,5 pour cent la réforme du service civil. Lancy a approuvé la réforme, contrairement à son canton."
6629,43.8,43.8,56.2,"Meinier (GE)","La réforme du service civil est refusée à 56,2 pour cent à Meinier. Meinier a rejeté la réforme, tout comme son canton."
6630,11.9,11.9,88.1,"Meyrin (GE)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Meyrin. Ils ont refusé le texte à 88,1 pour cent. Meyrin a rejeté la réforme, tout comme son canton."
6631,32.8,32.8,67.2,"Onex (GE)","La réforme du service civil est refusée à 67,2 pour cent à Onex. Onex a rejeté la réforme, tout comme son canton."
6632,41.9,41.9,58.1,"Perly-Certoux (GE)","La réforme du service civil n'a pas convaincu à Perly-Certoux. Les citoyens de la commune ont refusé le texte à 58,1 pour cent. Perly-Certoux a rejeté la réforme, tout comme son canton."
6633,78.1,78.1,21.9,"Plan-les-Ouates (GE)","La population de Plan-les-Ouates approuve à 78,1 pour cent la réforme du service civil. Plan-les-Ouates a approuvé la réforme, contrairement à son canton."
6634,61.7,61.7,38.3,"Pregny-Chambésy (GE)","La population de Pregny-Chambésy approuve à 61,7 pour cent la réforme du service civil. Pregny-Chambésy a approuvé la réforme, contrairement à son canton."
6635,38.3,38.3,61.7,"Presinge (GE)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Presinge. Ils ont refusé le texte à 61,7 pour cent. Presinge a rejeté la réforme, tout comme son canton."
6636,14.1,14.1,85.9,"Puplinge (GE)","La population de Puplinge rejette à 85,9 pour cent des voix la réforme du service civil. Puplinge a rejeté la réforme, tout comme son canton."
6637,52.5,52.5,47.5,"Russin (GE)","Les habitants de Russin acceptent à 52,5 pour cent la réforme du service civil. Russin a approuvé la réforme, contrairement à son canton."
6638,3.4,3.4,96.6,"Satigny (GE)","Les habitants de Satigny s'opposent à la réforme du service civil par 96,6 pour cent des voix. Le plus fort pourcentage de non du canton de Genève a été obtenu à Satigny."
6639,76.2,76.2,23.8,"Soral (GE)","La réforme du service civil passe la rampe avec 76,2 pour cent de oui à Soral. Soral a approuvé la réforme, contrairement à son canton."
6640,15.1,15.1,84.9,"Thônex (GE)","Les habitants de Thônex s'opposent à la réforme du service civil par 84,9 pour cent des voix. Thônex a rejeté la réforme, tout comme son canton."
6641,19.5,19.5,80.5,"Troinex (GE)","C'est non à la réforme du service civil à Troinex. Les habitants ont refusé le texte à 80,5 pour cent. Troinex a rejeté la réforme, tout comme son canton."
6642,61.3,61.3,38.7,"Vandoeuvres (GE)","Vandoeuvres dit oui à 61,3 pour cent à la réforme du service civil. Vandoeuvres a approuvé la réforme, contrairement à son canton."
6643,97.8,97.8,2.2,"Vernier (GE)","Vernier dit oui à 97,8 pour cent à la réforme du service civil. Vernier a approuvé la réforme, contrairement à son canton."
6644,32.8,32.8,67.2,"Versoix (GE)","A Versoix, les citoyens rejettent à 67,2 pour cent la réforme du service civil. Versoix a rejeté la réforme, tout comme son canton."
6645,61.1,61.1,38.9,"Veyrier (GE)","Veyrier dit oui à 61,1 pour cent à la réforme du service civil. Veyrier a approuvé la réforme, contrairement à son canton."
