"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
24,25.4,25.4,74.6,"Buch am Irchel ZH","Weder die Wohnungsinitiative (74,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (74,3 Prozent Nein) haben in Buch am Irchel eine Mehrheit gefunden."
25,2.1,2.1,97.9,"Dachsen ZH","97,9 Prozent der Abstimmenden in Dachsen haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 52,7 Prozent."
26,84.2,84.2,15.8,"Dorf ZH","84,2 Prozent der Stimmbürgerinnen und Stimmbürger von Dorf haben sich für die Wohnungsinitiative und 57,9 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 54,2 Prozent dem Gegenvorschlag den Vorrang."
27,3.9,3.9,96.1,"Feuerthalen ZH","Feuerthalen hat sowohl die Wohnungsinitiative (96,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (69,7 Prozent Nein) abgelehnt."
28,96.4,96.4,3.6,"Flaach ZH","Die Wohnungsinitiative ist in Flaach mit 96,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 97,4 Prozent abgelehnt."
29,53.4,53.4,46.6,"Flurlingen ZH","Die Gemeinde Flurlingen hat die Wohnungsinitiative mit 53,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 77,2 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 90,3 Prozent für den Gegenvorschlag aus."
31,28.1,28.1,71.9,"Henggart ZH","Henggart hat mit 71,9 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 80,8 Prozent."
33,49.4,49.4,50.6,"Kleinandelfingen ZH","Sowohl die Wohnungsinitiative (50,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (71,5 Prozent Nein) sind in Kleinandelfingen durchgefallen."
34,68.1,68.1,31.9,"Laufen-Uhwiesen ZH","Die Gemeinde Laufen-Uhwiesen hat die Wohnungsinitiative mit 68,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 69,3 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 93,7 Prozent für den Gegenvorschlag aus."
35,6.8,6.8,93.2,"Marthalen ZH","Sowohl die Wohnungsinitiative (93,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (75,7 Prozent Nein) sind in Marthalen durchgefallen."
37,32.4,32.4,67.6,"Ossingen ZH","Ossingen hat sich mit 67,6 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 74,2 Prozent angenommen."
38,46,46,54,"Rheinau ZH","Rheinau hat mit 54 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 94,1 Prozent."
39,4.2,4.2,95.8,"Thalheim an der Thur ZH","Thalheim an der Thur hat sowohl die Wohnungsinitiative (95,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (51,4 Prozent Nein) abgelehnt."
40,49.2,49.2,50.8,"Trüllikon ZH","50,8 Prozent der Abstimmenden in Trüllikon haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 76,9 Prozent."
41,25.8,25.8,74.2,"Truttikon ZH","Weder die Wohnungsinitiative (74,2 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (63,3 Prozent Nein) haben in Truttikon eine Mehrheit gefunden."
43,68.2,68.2,31.8,"Volken ZH","Die Gemeinde Volken hat die Wohnungsinitiative mit 68,2 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 62,6 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 52,5 Prozent für den Gegenvorschlag aus."
51,82,82,18,"Bachenbülach ZH","Bachenbülach hat mit 82 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 83,1 Prozent ab."
52,71.6,71.6,28.4,"Bassersdorf ZH","Bassersdorf hat mit 71,6 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 98,1 Prozent ab."
53,50.7,50.7,49.3,"Bülach ZH","Die Gemeinde Bülach hat die Wohnungsinitiative mit 50,7 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 61 Prozent abgelehnt."
54,68.5,68.5,31.5,"Dietlikon ZH","Dietlikon hat mit 68,5 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 55,7 Prozent ab."
55,74.4,74.4,25.6,"Eglisau ZH","Die Wohnungsinitiative ist in Eglisau mit 74,4 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 57,3 Prozent. Bei der Stichfrage bevorzugten 86,3 Prozent den Gegenvorschlag."
56,83.5,83.5,16.5,"Embrach ZH","Embrach hat die Wohnungsinitiative mit 83,5 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 83,8 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 77,9 Prozent für die Initiative ausgesprochen."
57,66.5,66.5,33.5,"Freienstein-Teufen ZH","Die Wohnungsinitiative ist in Freienstein-Teufen mit 66,5 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 87,8 Prozent. Bei der Stichfrage bevorzugten 66,1 Prozent den Gegenvorschlag."
58,64,64,36,"Glattfelden ZH","64 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden haben sich für die Wohnungsinitiative und 66 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 92,5 Prozent dem Gegenvorschlag den Vorrang."
59,61.5,61.5,38.5,"Hochfelden ZH","61,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben sich für die Wohnungsinitiative und 83,1 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 97,5 Prozent dem Gegenvorschlag den Vorrang."
60,82,82,18,"Höri ZH","82 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben sich für die Wohnungsinitiative und 52,3 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 54,3 Prozent dem Gegenvorschlag den Vorrang."
61,56.2,56.2,43.8,"Hüntwangen ZH","56,2 Prozent der Stimmbürgerinnen und Stimmbürger von Hüntwangen haben sich für die Wohnungsinitiative und 50,6 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 61,1 Prozent der Initiative den Vorrang."
62,62.6,62.6,37.4,"Kloten ZH","Die Gemeinde Kloten hat die Wohnungsinitiative mit 62,6 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 87,5 Prozent abgelehnt."
63,51.1,51.1,48.9,"Lufingen ZH","51,1 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben sich für die Wohnungsinitiative und 51,1 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 62 Prozent der Initiative den Vorrang."
64,23.8,23.8,76.2,"Nürensdorf ZH","76,2 Prozent der Abstimmenden in Nürensdorf haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 58,7 Prozent."
65,66,66,34,"Oberembrach ZH","Die Wohnungsinitiative ist in Oberembrach mit 66 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 97,5 Prozent. Bei der Stichfrage bevorzugten 61,9 Prozent den Gegenvorschlag."
66,91.4,91.4,8.6,"Opfikon ZH","Die Wohnungsinitiative ist in Opfikon mit 91,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 90 Prozent abgelehnt."
67,21.6,21.6,78.4,"Rafz ZH","Weder die Wohnungsinitiative (78,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (66,4 Prozent Nein) haben in Rafz eine Mehrheit gefunden."
68,35.2,35.2,64.8,"Rorbas ZH","Rorbas hat mit 64,8 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 51,7 Prozent."
69,81.3,81.3,18.7,"Wallisellen ZH","Die Wohnungsinitiative ist in Wallisellen mit 81,3 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 51,2 Prozent abgelehnt."
70,92.5,92.5,7.5,"Wasterkingen ZH","Wasterkingen hat mit 92,5 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 93 Prozent ab."
71,90.1,90.1,9.9,"Wil ZH","Wil ZH hat mit 90,1 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 60,9 Prozent ab."
72,36.2,36.2,63.8,"Winkel ZH","Winkel hat mit 63,8 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 83,2 Prozent."
81,6.4,6.4,93.6,"Bachs ZH","Weder die Wohnungsinitiative (93,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (95,6 Prozent Nein) haben in Bachs eine Mehrheit gefunden."
82,11.6,11.6,88.4,"Boppelsen ZH","Boppelsen hat sowohl die Wohnungsinitiative (88,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (89,8 Prozent Nein) abgelehnt."
83,49.8,49.8,50.2,"Buchs ZH","Buchs ZH hat mit 50,2 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 78,7 Prozent."
84,51.4,51.4,48.6,"Dällikon ZH","Die Gemeinde Dällikon hat die Wohnungsinitiative mit 51,4 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 83,6 Prozent abgelehnt."
85,44,44,56,"Dänikon ZH","Dänikon hat sowohl die Wohnungsinitiative (56 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (95 Prozent Nein) abgelehnt."
86,25.2,25.2,74.8,"Dielsdorf ZH","Weder die Wohnungsinitiative (74,8 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (68,4 Prozent Nein) haben in Dielsdorf eine Mehrheit gefunden."
87,48.7,48.7,51.3,"Hüttikon ZH","Hüttikon hat sich mit 51,3 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 99,8 Prozent angenommen."
88,48.8,48.8,51.2,"Neerach ZH","Weder die Wohnungsinitiative (51,2 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (51,3 Prozent Nein) haben in Neerach eine Mehrheit gefunden."
89,59.2,59.2,40.8,"Niederglatt ZH","Niederglatt hat die Wohnungsinitiative mit 59,2 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 73,9 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 88,5 Prozent für die Initiative ausgesprochen."
90,26.3,26.3,73.7,"Niederhasli ZH","Niederhasli hat sich mit 73,7 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 95,3 Prozent angenommen."
91,7.4,7.4,92.6,"Niederweningen ZH","Niederweningen hat sowohl die Wohnungsinitiative (92,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (82,2 Prozent Nein) abgelehnt."
92,42.2,42.2,57.8,"Oberglatt ZH","Oberglatt hat sich mit 57,8 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 81,7 Prozent angenommen."
93,40.1,40.1,59.9,"Oberweningen ZH","Oberweningen hat sowohl die Wohnungsinitiative (59,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (85,4 Prozent Nein) abgelehnt."
94,44.3,44.3,55.7,"Otelfingen ZH","Sowohl die Wohnungsinitiative (55,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (51,5 Prozent Nein) sind in Otelfingen durchgefallen."
95,82,82,18,"Regensberg ZH","82 Prozent der Stimmbürgerinnen und Stimmbürger von Regensberg haben sich für die Wohnungsinitiative und 52,4 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 79,1 Prozent der Initiative den Vorrang."
96,98.2,98.2,1.8,"Regensdorf ZH","98,2 Prozent der Stimmbürgerinnen und Stimmbürger von Regensdorf haben sich für die Wohnungsinitiative und 50,7 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 62,9 Prozent dem Gegenvorschlag den Vorrang."
97,36.7,36.7,63.3,"Rümlang ZH","Rümlang hat mit 63,3 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 98,3 Prozent."
98,35,35,65,"Schleinikon ZH","Schleinikon hat sich mit 65 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 94,2 Prozent angenommen."
99,58.7,58.7,41.3,"Schöfflisdorf ZH","Die Wohnungsinitiative ist in Schöfflisdorf mit 58,7 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 66,4 Prozent abgelehnt."
100,93.7,93.7,6.3,"Stadel ZH","Die Gemeinde Stadel hat die Wohnungsinitiative mit 93,7 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 96,4 Prozent abgelehnt."
101,4.7,4.7,95.3,"Steinmaur ZH","Steinmaur hat sowohl die Wohnungsinitiative (95,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (50,5 Prozent Nein) abgelehnt."
102,79.6,79.6,20.4,"Weiach ZH","79,6 Prozent der Stimmbürgerinnen und Stimmbürger von Weiach haben sich für die Wohnungsinitiative und 55,5 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 72,8 Prozent der Initiative den Vorrang."
111,5.1,5.1,94.9,"Bäretswil ZH","Bäretswil hat sich mit 94,9 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 50,4 Prozent angenommen."
112,91,91,9,"Bubikon ZH","Die die Wohnungsinitiative ist in Bubikon mit 91 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 71 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 67,3 Prozent für die Initiative ausgesprochen."
113,52.5,52.5,47.5,"Dürnten ZH","Die Gemeinde Dürnten hat die Wohnungsinitiative mit 52,5 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 85,3 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 75,4 Prozent für den Gegenvorschlag aus."
114,72.4,72.4,27.6,"Fischenthal ZH","Die Gemeinde Fischenthal hat die Wohnungsinitiative mit 72,4 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 53,2 Prozent abgelehnt."
115,78.3,78.3,21.7,"Gossau ZH","78,3 Prozent der Stimmbürgerinnen und Stimmbürger von Gossau ZH haben sich für die Wohnungsinitiative und 69,6 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 66,8 Prozent der Initiative den Vorrang."
116,95.5,95.5,4.5,"Grüningen ZH","95,5 Prozent der Stimmbürgerinnen und Stimmbürger von Grüningen haben sich für die Wohnungsinitiative und 85,4 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 57,2 Prozent dem Gegenvorschlag den Vorrang."
117,46.1,46.1,53.9,"Hinwil ZH","53,9 Prozent der Abstimmenden in Hinwil haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 56,8 Prozent."
118,76.9,76.9,23.1,"Rüti ZH","76,9 Prozent der Stimmbürgerinnen und Stimmbürger von Rüti ZH haben sich für die Wohnungsinitiative und 56 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 99,8 Prozent dem Gegenvorschlag den Vorrang."
119,55.3,55.3,44.7,"Seegräben ZH","55,3 Prozent der Stimmbürgerinnen und Stimmbürger von Seegräben haben sich für die Wohnungsinitiative und 67,1 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 52,1 Prozent dem Gegenvorschlag den Vorrang."
120,52.7,52.7,47.3,"Wald ZH","Wald ZH hat die Wohnungsinitiative mit 52,7 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 77,4 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 96,9 Prozent für die Initiative ausgesprochen."
121,20.1,20.1,79.9,"Wetzikon ZH","79,9 Prozent der Abstimmenden in Wetzikon ZH haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 68,1 Prozent."
131,60.6,60.6,39.4,"Adliswil ZH","Die Gemeinde Adliswil hat die Wohnungsinitiative mit 60,6 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 57,2 Prozent abgelehnt."
135,26.4,26.4,73.6,"Kilchberg ZH","Kilchberg ZH hat sowohl die Wohnungsinitiative (73,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (98,5 Prozent Nein) abgelehnt."
136,67,67,33,"Langnau am Albis ZH","Die Wohnungsinitiative ist in Langnau am Albis mit 67 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 62,6 Prozent abgelehnt."
137,34.6,34.6,65.4,"Oberrieden ZH","Weder die Wohnungsinitiative (65,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (89,1 Prozent Nein) haben in Oberrieden eine Mehrheit gefunden."
138,42.1,42.1,57.9,"Richterswil ZH","Richterswil hat sich mit 57,9 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 50,4 Prozent angenommen."
139,58.1,58.1,41.9,"Rüschlikon ZH","Die Wohnungsinitiative ist in Rüschlikon mit 58,1 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 67,8 Prozent. Bei der Stichfrage bevorzugten 88 Prozent den Gegenvorschlag."
141,93.6,93.6,6.4,"Thalwil ZH","Die Gemeinde Thalwil hat die Wohnungsinitiative mit 93,6 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 55,5 Prozent abgelehnt."
151,37.1,37.1,62.9,"Erlenbach ZH","Erlenbach ZH hat sich mit 62,9 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 70,5 Prozent angenommen."
152,1.1,1.1,98.9,"Herrliberg ZH","Herrliberg hat mit 98,9 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 78,4 Prozent."
153,39.5,39.5,60.5,"Hombrechtikon ZH","60,5 Prozent der Abstimmenden in Hombrechtikon haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 86,2 Prozent."
154,45.3,45.3,54.7,"Küsnacht ZH","Küsnacht ZH hat sich mit 54,7 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 75,7 Prozent angenommen."
155,6.1,6.1,93.9,"Männedorf ZH","Männedorf hat sich mit 93,9 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 54,5 Prozent angenommen."
156,69,69,31,"Meilen ZH","Meilen hat mit 69 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 85,2 Prozent ab."
157,61.2,61.2,38.8,"Oetwil am See ZH","Oetwil am See hat die Wohnungsinitiative mit 61,2 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 55,4 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 68,5 Prozent für die Initiative ausgesprochen."
158,13.5,13.5,86.5,"Stäfa ZH","Stäfa hat mit 86,5 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 87,9 Prozent."
159,71.3,71.3,28.7,"Uetikon am See ZH","Uetikon am See hat mit 71,3 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 70,6 Prozent ab."
160,70.6,70.6,29.4,"Zumikon ZH","Die die Wohnungsinitiative ist in Zumikon mit 70,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 81,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 50,5 Prozent für die Initiative ausgesprochen."
161,76.4,76.4,23.6,"Zollikon ZH","Die Wohnungsinitiative ist in Zollikon mit 76,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 95,2 Prozent abgelehnt."
172,49.4,49.4,50.6,"Fehraltorf ZH","Fehraltorf hat mit 50,6 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 64,8 Prozent."
173,75.9,75.9,24.1,"Hittnau ZH","75,9 Prozent der Stimmbürgerinnen und Stimmbürger von Hittnau haben sich für die Wohnungsinitiative und 52,9 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 51,3 Prozent dem Gegenvorschlag den Vorrang."
176,96,96,4,"Lindau ZH","Die Wohnungsinitiative ist in Lindau mit 96 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 83,5 Prozent. Bei der Stichfrage bevorzugten 94 Prozent den Gegenvorschlag."
