"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
5646,19.7,19.7,80.3,"Saint-Prex VD",
5648,17.5,17.5,82.5,"Saint-Sulpice VD",
5649,47,47,53,"Tolochenaz VD",
5650,82.3,82.3,17.7,"Vaux-sur-Morges VD",
5651,28.5,28.5,71.5,"Villars-Sainte-Croix VD",
5652,47.1,47.1,52.9,"Villars-sous-Yens VD",
5653,54.3,54.3,45.7,"Vufflens-le-Château VD",
5654,5.8,5.8,94.2,"Vullierens VD",
5655,23.9,23.9,76.1,"Yens VD",
5656,73.8,73.8,26.2,"Hautemorges VD",
5661,60.7,60.7,39.3,"Boulens VD",
5663,21.1,21.1,78.9,"Bussy-sur-Moudon VD",
5665,43.6,43.6,56.4,"Chavannes-sur-Moudon VD",
5669,33.6,33.6,66.4,"Curtilles VD",
5671,19.9,19.9,80.1,"Dompierre VD",
5673,51.9,51.9,48.1,"Hermenches VD",
5674,89.3,89.3,10.7,"Lovatens VD",
5675,1,1,99,"Lucens VD",
5678,68.4,68.4,31.6,"Moudon VD",
5680,48.1,48.1,51.9,"Ogens VD",
5683,82.2,82.2,17.8,"Prévonloup VD",
5684,51.8,51.8,48.2,"Rossenges VD",
5688,49.4,49.4,50.6,"Syens VD",
5690,68.9,68.9,31.1,"Villars-le-Comte VD",
5692,70.5,70.5,29.5,"Vucherens VD",
5693,35.2,35.2,64.8,"Montanaire VD",
5701,36.5,36.5,63.5,"Arnex-sur-Nyon VD",
5702,56.2,56.2,43.8,"Arzier-Le Muids VD",
5703,42.8,42.8,57.2,"Bassins VD",
5704,63,63,37,"Begnins VD",
5705,84.9,84.9,15.1,"Bogis-Bossey VD",
5706,51.5,51.5,48.5,"Borex VD",
5707,53.8,53.8,46.2,"Chavannes-de-Bogis VD",
5708,29.9,29.9,70.1,"Chavannes-des-Bois VD",
5709,53.7,53.7,46.3,"Chéserex VD",
5710,48.8,48.8,51.2,"Coinsins VD",
5711,47,47,53,"Commugny VD",
5712,44.5,44.5,55.5,"Coppet VD",
5713,90.2,90.2,9.8,"Crans-près-Céligny VD",
5714,55.8,55.8,44.2,"Crassier VD",
5715,25.6,25.6,74.4,"Duillier VD",
5716,23.1,23.1,76.9,"Eysins VD",
5717,46.4,46.4,53.6,"Founex VD",
5718,83.8,83.8,16.2,"Genolier VD",
5719,49.8,49.8,50.2,"Gingins VD",
5720,66.4,66.4,33.6,"Givrins VD",
5721,47.2,47.2,52.8,"Gland VD",
5722,79.8,79.8,20.2,"Grens VD",
5723,70.8,70.8,29.2,"Mies VD",
5724,33.3,33.3,66.7,"Nyon VD",
5725,47.8,47.8,52.2,"Prangins VD",
5726,65.2,65.2,34.8,"La Rippe VD",
5727,53.7,53.7,46.3,"Saint-Cergue VD",
5728,43.4,43.4,56.6,"Signy-Avenex VD",
5729,18.8,18.8,81.2,"Tannay VD",
5730,28,28,72,"Trélex VD",
5731,33.3,33.3,66.7,"Le Vaud VD",
5732,39.3,39.3,60.7,"Vich VD",
5741,85.8,85.8,14.2,"L'Abergement VD",
5742,34.4,34.4,65.6,"Agiez VD",
5743,61.8,61.8,38.2,"Arnex-sur-Orbe VD",
5744,74.8,74.8,25.2,"Ballaigues VD",
5745,47.5,47.5,52.5,"Baulmes VD",
5746,84.6,84.6,15.4,"Bavois VD",
5747,37.6,37.6,62.4,"Bofflens VD",
5748,1.9,1.9,98.1,"Bretonnières VD",
5749,7.2,7.2,92.8,"Chavornay VD",
5750,7.8,7.8,92.2,"Les Clées VD",
5752,75.1,75.1,24.9,"Croy VD",
5754,22.5,22.5,77.5,"Juriens VD",
5755,43.3,43.3,56.7,"Lignerolle VD",
5756,54.9,54.9,45.1,"Montcherand VD",
5757,91.4,91.4,8.6,"Orbe VD",
5758,45,45,55,"La Praz VD",
5759,84.6,84.6,15.4,"Premier VD",
5760,91,91,9,"Rances VD",
5761,62.2,62.2,37.8,"Romainmôtier-Envy VD",
5762,43.7,43.7,56.3,"Sergey VD",
5763,74.9,74.9,25.1,"Valeyres-sous-Rances VD",
5764,58,58,42,"Vallorbe VD",
5765,45.8,45.8,54.2,"Vaulion VD",
5766,42.9,42.9,57.1,"Vuiteboeuf VD",
5785,3.2,3.2,96.8,"Corcelles-le-Jorat VD",
5790,5.6,5.6,94.4,"Maracon VD",
5792,45.4,45.4,54.6,"Montpreveyres VD",
5798,15.2,15.2,84.8,"Ropraz VD",
5799,59.3,59.3,40.7,"Servion VD",
5803,42.7,42.7,57.3,"Vulliens VD",
5804,35.1,35.1,64.9,"Jorat-Menthue VD",
5805,6.7,6.7,93.3,"Oron VD",
5806,50.8,50.8,49.2,"Jorat-Mézières VD",
5812,93.3,93.3,6.7,"Champtauroz VD",
5813,57.9,57.9,42.1,"Chevroux VD",
5816,83.2,83.2,16.8,"Corcelles-près-Payerne VD",
5817,19.6,19.6,80.4,"Grandcour VD",
5819,2.3,2.3,97.7,"Henniez VD",
5821,31,31,69,"Missy VD",
5822,91.4,91.4,8.6,"Payerne VD",
5827,39.3,39.3,60.7,"Trey VD",
5828,78.4,78.4,21.6,"Treytorrens (Payerne) VD",
5830,40.4,40.4,59.6,"Villarzel VD",
5831,40.3,40.3,59.7,"Valbroye VD",
5841,90.5,90.5,9.5,"Château-d'Oex VD",
5842,40.3,40.3,59.7,"Rossinière VD",
5843,86,86,14,"Rougemont VD",
5851,26.5,26.5,73.5,"Allaman VD",
5852,61.2,61.2,38.8,"Bursinel VD",
5853,14.5,14.5,85.5,"Bursins VD",
5854,30.1,30.1,69.9,"Burtigny VD",
5855,74.2,74.2,25.8,"Dully VD",
5856,50.8,50.8,49.2,"Essertines-sur-Rolle VD",
5857,32.7,32.7,67.3,"Gilly VD",
5858,16.1,16.1,83.9,"Luins VD",
5859,61.5,61.5,38.5,"Mont-sur-Rolle VD",
5860,54.2,54.2,45.8,"Perroy VD",
5861,40.6,40.6,59.4,"Rolle VD",
5862,47.8,47.8,52.2,"Tartegnin VD",
5863,55.9,55.9,44.1,"Vinzel VD",
5871,56.7,56.7,43.3,"L'Abbaye VD",
5872,53.5,53.5,46.5,"Le Chenit VD",
5873,45.4,45.4,54.6,"Le Lieu VD",
5882,68.4,68.4,31.6,"Chardonne VD",
5883,50.3,50.3,49.7,"Corseaux VD",
5884,76.9,76.9,23.1,"Corsier-sur-Vevey VD",
5885,49.4,49.4,50.6,"Jongny VD",
5886,53,53,47,"Montreux VD",
5889,91.5,91.5,8.5,"La Tour-de-Peilz VD",
5890,30.6,30.6,69.4,"Vevey VD",
5891,82.7,82.7,17.3,"Veytaux VD",
5892,21.7,21.7,78.3,"Blonay-Saint-Légier VD",
5902,37.7,37.7,62.3,"Belmont-sur-Yverdon VD",
5903,33.8,33.8,66.2,"Bioley-Magnoux VD",
5904,88.8,88.8,11.2,"Chamblon VD",
5905,44.2,44.2,55.8,"Champvent VD",
5907,3.7,3.7,96.3,"Chavannes-le-Chêne VD",
5908,20.3,20.3,79.7,"Chêne-Pâquier VD",
5909,39.1,39.1,60.9,"Cheseaux-Noréaz VD",
5910,75.1,75.1,24.9,"Cronay VD",
5911,94,94,6,"Cuarny VD",
5912,99.7,99.7,0.3,"Démoret VD",
5913,37.6,37.6,62.4,"Donneloye VD",
5914,51.4,51.4,48.6,"Ependes VD",
5919,65.8,65.8,34.2,"Mathod VD",
5921,65.5,65.5,34.5,"Molondin VD",
5922,24.7,24.7,75.3,"Montagny-près-Yverdon VD",
5923,17.1,17.1,82.9,"Oppens VD",
5924,40,40,60,"Orges VD",
5925,44.5,44.5,55.5,"Orzens VD",
5926,62.3,62.3,37.7,"Pomy VD",
5928,84,84,16,"Rovray VD",
5929,79.7,79.7,20.3,"Suchy VD",
5930,26.4,26.4,73.6,"Suscévaz VD",
5931,35.7,35.7,64.3,"Treycovagnes VD",
5932,57.2,57.2,42.8,"Ursins VD",
5933,68.9,68.9,31.1,"Valeyres-sous-Montagny VD",
5934,54.4,54.4,45.6,"Valeyres-sous-Ursins VD",
5935,59,59,41,"Villars-Epeney VD",
5937,38.8,38.8,61.2,"Vugelles-La Mothe VD",
5938,77.6,77.6,22.4,"Yverdon-les-Bains VD",
5939,95.4,95.4,4.6,"Yvonand VD",
