"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
11,62.3,62.3,37.7,"Ottenbach ZH","Ottenbach hat sich mit 75,2 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 86,2 Prozent angenommen."
12,39.8,39.8,60.2,"Rifferswil ZH","Die Wohnungsinitiative ist in Rifferswil mit 56,3 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 56,8 Prozent. Bei der Stichfrage bevorzugten 60,2 Prozent den Gegenvorschlag."
13,68.7,68.7,31.3,"Stallikon ZH","63,7 Prozent der Stimmbürgerinnen und Stimmbürger von Stallikon haben sich für die Wohnungsinitiative und 52,7 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 68,7 Prozent der Initiative den Vorrang."
14,58.7,58.7,41.3,"Wettswil am Albis ZH","Wettswil am Albis hat mit 55,8 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 68,7 Prozent."
22,64,64,36,"Benken ZH","Benken ZH hat sich mit 66,2 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 52,7 Prozent angenommen."
23,15.1,15.1,84.9,"Berg am Irchel ZH","Die Gemeinde Berg am Irchel hat die Wohnungsinitiative mit 54 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 51,6 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 84,9 Prozent für den Gegenvorschlag aus."
24,76.8,76.8,23.2,"Buch am Irchel ZH","72,1 Prozent der Stimmbürgerinnen und Stimmbürger von Buch am Irchel haben sich für die Wohnungsinitiative und 60,9 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 76,8 Prozent der Initiative den Vorrang."
25,25.4,25.4,74.6,"Dachsen ZH","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben sich für die Wohnungsinitiative und 61,5 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 74,6 Prozent dem Gegenvorschlag den Vorrang."
26,29.9,29.9,70.1,"Dorf ZH","Dorf hat mit 84,3 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 60,7 Prozent ab."
27,87.4,87.4,12.6,"Feuerthalen ZH","Feuerthalen hat sowohl die Wohnungsinitiative (77,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (97,8 Prozent Nein) abgelehnt."
28,24.9,24.9,75.1,"Flaach ZH","Die Gemeinde Flaach hat die Wohnungsinitiative mit 61 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 64,9 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 75,1 Prozent für den Gegenvorschlag aus."
29,47.9,47.9,52.1,"Flurlingen ZH","Die Gemeinde Flurlingen hat die Wohnungsinitiative mit 56,9 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 96,3 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 52,1 Prozent für den Gegenvorschlag aus."
31,67.1,67.1,32.9,"Henggart ZH","Henggart hat die Wohnungsinitiative mit 76,3 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 65,6 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 67,1 Prozent für die Initiative ausgesprochen."
33,41.8,41.8,58.2,"Kleinandelfingen ZH","Die Gemeinde Kleinandelfingen hat die Wohnungsinitiative mit 93,2 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 66,4 Prozent abgelehnt."
34,42.6,42.6,57.4,"Laufen-Uhwiesen ZH","Die Wohnungsinitiative ist in Laufen-Uhwiesen mit 91,1 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 99,2 Prozent abgelehnt."
35,88.7,88.7,11.3,"Marthalen ZH","Sowohl die Wohnungsinitiative (88,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (62,2 Prozent Nein) sind in Marthalen durchgefallen."
37,59.6,59.6,40.4,"Ossingen ZH","Sowohl die Wohnungsinitiative (59 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (90,1 Prozent Nein) sind in Ossingen durchgefallen."
38,50.3,50.3,49.7,"Rheinau ZH","Rheinau hat die Wohnungsinitiative mit 63,7 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 58 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 50,3 Prozent für die Initiative ausgesprochen."
39,4.1,4.1,95.9,"Thalheim an der Thur ZH","Thalheim an der Thur hat sowohl die Wohnungsinitiative (87,8 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (53,9 Prozent Nein) abgelehnt."
40,44.6,44.6,55.4,"Trüllikon ZH","64,7 Prozent der Stimmbürgerinnen und Stimmbürger von Trüllikon haben sich für die Wohnungsinitiative und 84 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 55,4 Prozent dem Gegenvorschlag den Vorrang."
41,63.5,63.5,36.5,"Truttikon ZH","53,3 Prozent der Abstimmenden in Truttikon haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 65,1 Prozent."
43,57.8,57.8,42.2,"Volken ZH","Volken hat sowohl die Wohnungsinitiative (65,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (87,3 Prozent Nein) abgelehnt."
51,57.2,57.2,42.8,"Bachenbülach ZH","65,5 Prozent der Abstimmenden in Bachenbülach haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 53,2 Prozent."
52,56.6,56.6,43.4,"Bassersdorf ZH","94,2 Prozent der Abstimmenden in Bassersdorf haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 77,4 Prozent."
53,24.8,24.8,75.2,"Bülach ZH","Die Wohnungsinitiative ist in Bülach mit 93,8 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 92,1 Prozent. Bei der Stichfrage bevorzugten 75,2 Prozent den Gegenvorschlag."
54,52.6,52.6,47.4,"Dietlikon ZH","Weder die Wohnungsinitiative (77,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (63,1 Prozent Nein) haben in Dietlikon eine Mehrheit gefunden."
55,44.4,44.4,55.6,"Eglisau ZH","Sowohl die Wohnungsinitiative (67,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (88,3 Prozent Nein) sind in Eglisau durchgefallen."
56,41.6,41.6,58.4,"Embrach ZH","Embrach hat mit 71,7 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 51,1 Prozent."
57,45.2,45.2,54.8,"Freienstein-Teufen ZH","Die Gemeinde Freienstein-Teufen hat die Wohnungsinitiative mit 62,1 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 56,6 Prozent abgelehnt."
58,17.1,17.1,82.9,"Glattfelden ZH","51,3 Prozent der Abstimmenden in Glattfelden haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 53,9 Prozent."
59,27.4,27.4,72.6,"Hochfelden ZH","Weder die Wohnungsinitiative (56,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (65,4 Prozent Nein) haben in Hochfelden eine Mehrheit gefunden."
60,58.1,58.1,41.9,"Höri ZH","Höri hat mit 91,8 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 57,1 Prozent ab."
61,67.5,67.5,32.5,"Hüntwangen ZH","61,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hüntwangen haben sich für die Wohnungsinitiative und 63,2 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 67,5 Prozent der Initiative den Vorrang."
62,98.3,98.3,1.7,"Kloten ZH","Die Gemeinde Kloten hat die Wohnungsinitiative mit 87,4 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 66 Prozent abgelehnt."
63,67.5,67.5,32.5,"Lufingen ZH","Lufingen hat mit 67 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 63 Prozent ab."
64,51.8,51.8,48.2,"Nürensdorf ZH","77,8 Prozent der Abstimmenden in Nürensdorf haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 60,7 Prozent."
65,9.9,9.9,90.1,"Oberembrach ZH","Die Wohnungsinitiative ist in Oberembrach mit 58,8 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 51 Prozent. Bei der Stichfrage bevorzugten 90,1 Prozent den Gegenvorschlag."
66,34.5,34.5,65.5,"Opfikon ZH","Opfikon hat sowohl die Wohnungsinitiative (53,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (73 Prozent Nein) abgelehnt."
67,91.8,91.8,8.2,"Rafz ZH","Rafz hat mit 69,7 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 70,6 Prozent ab."
68,42.6,42.6,57.4,"Rorbas ZH","Rorbas hat mit 51,1 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 72,1 Prozent."
69,66.6,66.6,33.4,"Wallisellen ZH","Die Wohnungsinitiative ist in Wallisellen mit 63,5 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 70 Prozent abgelehnt."
70,47.5,47.5,52.5,"Wasterkingen ZH","Weder die Wohnungsinitiative (65,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (64,5 Prozent Nein) haben in Wasterkingen eine Mehrheit gefunden."
71,39.1,39.1,60.9,"Wil ZH","82,2 Prozent der Abstimmenden in Wil ZH haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 81,7 Prozent."
72,51.7,51.7,48.3,"Winkel ZH","Die Wohnungsinitiative ist in Winkel mit 55,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 51,2 Prozent abgelehnt."
81,39.6,39.6,60.4,"Bachs ZH","53 Prozent der Stimmbürgerinnen und Stimmbürger von Bachs haben sich für die Wohnungsinitiative und 79,1 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 60,4 Prozent dem Gegenvorschlag den Vorrang."
82,25.5,25.5,74.5,"Boppelsen ZH","Boppelsen hat mit 50,8 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 58,7 Prozent."
83,69.7,69.7,30.3,"Buchs ZH","Buchs ZH hat sowohl die Wohnungsinitiative (81,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (69,7 Prozent Nein) abgelehnt."
84,48.4,48.4,51.6,"Dällikon ZH","Sowohl die Wohnungsinitiative (94 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (53,3 Prozent Nein) sind in Dällikon durchgefallen."
85,46.5,46.5,53.5,"Dänikon ZH","Die Gemeinde Dänikon hat die Wohnungsinitiative mit 84,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 75,1 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 53,5 Prozent für den Gegenvorschlag aus."
86,98.4,98.4,1.6,"Dielsdorf ZH","Dielsdorf hat mit 62,1 Prozent Ja gesagt zur Wohnungsinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 60,8 Prozent ab."
87,41.9,41.9,58.1,"Hüttikon ZH","Die Gemeinde Hüttikon hat die Wohnungsinitiative mit 78,2 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 95,9 Prozent abgelehnt."
88,43.6,43.6,56.4,"Neerach ZH","Weder die Wohnungsinitiative (62,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (80,4 Prozent Nein) haben in Neerach eine Mehrheit gefunden."
89,81.1,81.1,18.9,"Niederglatt ZH","Die Wohnungsinitiative ist in Niederglatt mit 61,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 90,9 Prozent abgelehnt."
90,76.2,76.2,23.8,"Niederhasli ZH","Niederhasli hat sich mit 71,8 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 68,6 Prozent angenommen."
91,53.8,53.8,46.2,"Niederweningen ZH","Niederweningen hat die Wohnungsinitiative mit 57,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 74 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 53,8 Prozent für die Initiative ausgesprochen."
92,54.7,54.7,45.3,"Oberglatt ZH","Die die Wohnungsinitiative ist in Oberglatt mit 71,5 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 93,4 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 54,7 Prozent für die Initiative ausgesprochen."
93,61,61,39,"Oberweningen ZH","Oberweningen hat sowohl die Wohnungsinitiative (94,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (69,8 Prozent Nein) abgelehnt."
94,24.3,24.3,75.7,"Otelfingen ZH","Die Wohnungsinitiative ist in Otelfingen mit 85,2 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 65,5 Prozent. Bei der Stichfrage bevorzugten 75,7 Prozent den Gegenvorschlag."
95,44.9,44.9,55.1,"Regensberg ZH","Weder die Wohnungsinitiative (82,5 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (69,8 Prozent Nein) haben in Regensberg eine Mehrheit gefunden."
96,36.3,36.3,63.7,"Regensdorf ZH","54,3 Prozent der Abstimmenden in Regensdorf haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 63,7 Prozent."
97,70.2,70.2,29.8,"Rümlang ZH","Rümlang hat mit 69,4 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 96,4 Prozent."
98,100,100,0,"Schleinikon ZH","Sowohl die Wohnungsinitiative (97,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (95,5 Prozent Nein) sind in Schleinikon durchgefallen."
99,7.2,7.2,92.8,"Schöfflisdorf ZH","Schöfflisdorf hat mit 77,1 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 56,2 Prozent."
100,77,77,23,"Stadel ZH","Die die Wohnungsinitiative ist in Stadel mit 53,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 78,7 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 77 Prozent für die Initiative ausgesprochen."
101,4.1,4.1,95.9,"Steinmaur ZH","Die Wohnungsinitiative ist in Steinmaur mit 83,4 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 83,7 Prozent abgelehnt."
102,56.6,56.6,43.4,"Weiach ZH","56,2 Prozent der Abstimmenden in Weiach haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 93,2 Prozent."
111,62.8,62.8,37.2,"Bäretswil ZH","Die Gemeinde Bäretswil hat die Wohnungsinitiative mit 50,3 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 54,1 Prozent abgelehnt."
112,50.7,50.7,49.3,"Bubikon ZH","Bubikon hat sich mit 62,9 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 96,5 Prozent angenommen."
113,11.8,11.8,88.2,"Dürnten ZH","Die Wohnungsinitiative ist in Dürnten mit 80,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 53,9 Prozent abgelehnt."
114,43.8,43.8,56.2,"Fischenthal ZH","Fischenthal hat sich mit 64,7 Prozent gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 95,8 Prozent angenommen."
115,12,12,88,"Gossau ZH","50,7 Prozent der Stimmbürgerinnen und Stimmbürger von Gossau ZH haben sich für die Wohnungsinitiative und 67 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 88 Prozent dem Gegenvorschlag den Vorrang."
116,72.3,72.3,27.7,"Grüningen ZH","Weder die Wohnungsinitiative (54,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (60,8 Prozent Nein) haben in Grüningen eine Mehrheit gefunden."
117,10,10,90,"Hinwil ZH","85,6 Prozent der Stimmbürgerinnen und Stimmbürger von Hinwil haben sich für die Wohnungsinitiative und 59,2 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 90 Prozent dem Gegenvorschlag den Vorrang."
118,16.1,16.1,83.9,"Rüti ZH","67,2 Prozent der Abstimmenden in Rüti ZH haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 57,3 Prozent."
119,36.5,36.5,63.5,"Seegräben ZH","60 Prozent der Abstimmenden in Seegräben haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 68,4 Prozent."
120,90.7,90.7,9.3,"Wald ZH","Die Wohnungsinitiative ist in Wald ZH mit 84 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 67 Prozent abgelehnt."
121,37.4,37.4,62.6,"Wetzikon ZH","Weder die Wohnungsinitiative (59,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (70,1 Prozent Nein) haben in Wetzikon ZH eine Mehrheit gefunden."
131,42.4,42.4,57.6,"Adliswil ZH","Sowohl die Wohnungsinitiative (54,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (59 Prozent Nein) sind in Adliswil durchgefallen."
135,67.7,67.7,32.3,"Kilchberg ZH","Kilchberg ZH hat sowohl die Wohnungsinitiative (56,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (55,5 Prozent Nein) abgelehnt."
136,20.5,20.5,79.5,"Langnau am Albis ZH","Die Gemeinde Langnau am Albis hat die Wohnungsinitiative mit 66,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 86,7 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 79,5 Prozent für den Gegenvorschlag aus."
137,40.2,40.2,59.8,"Oberrieden ZH","Weder die Wohnungsinitiative (52,9 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (63,7 Prozent Nein) haben in Oberrieden eine Mehrheit gefunden."
138,47,47,53,"Richterswil ZH","Die Gemeinde Richterswil hat die Wohnungsinitiative mit 96,3 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 54,9 Prozent abgelehnt."
139,43.4,43.4,56.6,"Rüschlikon ZH","Die Gemeinde Rüschlikon hat die Wohnungsinitiative mit 67 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 63,5 Prozent abgelehnt."
141,80.7,80.7,19.3,"Thalwil ZH","Die die Wohnungsinitiative ist in Thalwil mit 62,6 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 60,5 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 80,7 Prozent für die Initiative ausgesprochen."
151,67.9,67.9,32.1,"Erlenbach ZH","Die die Wohnungsinitiative ist in Erlenbach ZH mit 54,3 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 64,2 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 67,9 Prozent für die Initiative ausgesprochen."
152,41.8,41.8,58.2,"Herrliberg ZH","Die Wohnungsinitiative ist in Herrliberg mit 75 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 81,3 Prozent abgelehnt."
153,12.5,12.5,87.5,"Hombrechtikon ZH","51,9 Prozent der Abstimmenden in Hombrechtikon haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 63,2 Prozent."
154,58.1,58.1,41.9,"Küsnacht ZH","Die Gemeinde Küsnacht ZH hat die Wohnungsinitiative mit 62,5 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 57 Prozent abgelehnt."
155,96.8,96.8,3.2,"Männedorf ZH","Sowohl die Wohnungsinitiative (76,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (93,7 Prozent Nein) sind in Männedorf durchgefallen."
156,50.5,50.5,49.5,"Meilen ZH","Weder die Wohnungsinitiative (54,6 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (62,7 Prozent Nein) haben in Meilen eine Mehrheit gefunden."
157,36.7,36.7,63.3,"Oetwil am See ZH","Die Gemeinde Oetwil am See hat die Wohnungsinitiative mit 54,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 54,8 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 63,3 Prozent für den Gegenvorschlag aus."
158,23.2,23.2,76.8,"Stäfa ZH","Stäfa hat mit 66 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 82,6 Prozent."
159,48.4,48.4,51.6,"Uetikon am See ZH","84,7 Prozent der Abstimmenden in Uetikon am See haben sich gegen die Wohnungsinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 80,4 Prozent."
160,33.7,33.7,66.3,"Zumikon ZH","Sowohl die Wohnungsinitiative (59,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (81 Prozent Nein) sind in Zumikon durchgefallen."
161,88.7,88.7,11.3,"Zollikon ZH","Zollikon hat mit 76,1 Prozent Nein gesagt zur Wohnungsinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 67,3 Prozent."
172,59.6,59.6,40.4,"Fehraltorf ZH","Fehraltorf hat die Wohnungsinitiative mit 80,5 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 66,8 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 59,6 Prozent für die Initiative ausgesprochen."
173,4.6,4.6,95.4,"Hittnau ZH","Weder die Wohnungsinitiative (60,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (91,7 Prozent Nein) haben in Hittnau eine Mehrheit gefunden."
176,66.2,66.2,33.8,"Lindau ZH","Die Gemeinde Lindau hat die Wohnungsinitiative mit 97,8 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 92 Prozent abgelehnt."
