"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2951,24.9,24.9,75.1,"Beggingen SH","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Beggingen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. Beggingen hatte die Zuwanderungsinitiative im Jahr 2020 mit 32,5 Prozent abgelehnt."
2952,39.8,39.8,60.2,"Schleitheim SH","In Schleitheim findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 60,2 Prozent keine Mehrheit. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. Schleitheim hatte die Zuwanderungsinitiative im Jahr 2020 mit 45 Prozent abgelehnt."
2953,77.6,77.6,22.4,"Siblingen SH","Mit 77,6 Prozent befürworten die Stimmberechtigten von Siblingen die Initiative ""Keine 10-Millionen-Schweiz"". Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in Siblingen gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 50,3 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
2961,26,26,74,"Buch SH","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Buch SH 74 Prozent Nein-Stimmen. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. Buch SH hatte die Zuwanderungsinitiative im Jahr 2020 mit 41,6 Prozent abgelehnt."
2962,38.8,38.8,61.2,"Hemishofen SH","61,2 Prozent der Stimmbürgerinnen und Stimmbürger von Hemishofen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in Hemishofen lag damals bei 53,8 Prozent."
2963,77.6,77.6,22.4,"Ramsen SH","Mit 77,6 Prozent befürworten die Stimmberechtigten von Ramsen die Initiative ""Keine 10-Millionen-Schweiz"". Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in Ramsen gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 50,3 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
2964,71.8,71.8,28.2,"Stein am Rhein SH","Mit 71,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Stein am Rhein der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt Stein am Rhein ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 58,3 Prozent der Stimmen abgelehnt."
2971,58.1,58.1,41.9,"Hallau SH","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Hallau haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in Hallau gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 52,8 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
2972,66.5,66.5,33.5,"Oberhallau SH","Oberhallau hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 66,5 Prozent. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in Oberhallau gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 61,8 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
2973,56.5,56.5,43.5,"Trasadingen SH","56,5 Prozent der Stimmbürgerinnen und Stimmbürger von Trasadingen haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Die Meinungen zur Zuwanderungsfrage bleiben in Trasadingen somit stabil. Im Jahr 2020 hatte die Gemeinde bereits mit 57 Prozent Ja der Zuwanderungsinitiative zugestimmt."
2974,49.2,49.2,50.8,"Wilchingen SH","50,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wilchingen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. Wilchingen hatte die Zuwanderungsinitiative im Jahr 2020 mit 40,3 Prozent abgelehnt."
