"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
5637,48.6,48.6,51.4,"Lavigny VD",
5638,3,3,97,"Lonay VD",
5639,75.2,75.2,24.8,"Lully VD",
5640,77.5,77.5,22.5,"Lussy-sur-Morges VD",
5642,90.8,90.8,9.2,"Morges VD",
5643,7.9,7.9,92.1,"Préverenges VD",
5645,69.7,69.7,30.3,"Romanel-sur-Morges VD",
5646,99.2,99.2,0.8,"Saint-Prex VD",
5648,35.6,35.6,64.4,"Saint-Sulpice VD",
5649,85.6,85.6,14.4,"Tolochenaz VD",
5650,34.6,34.6,65.4,"Vaux-sur-Morges VD",
5651,57.6,57.6,42.4,"Villars-Sainte-Croix VD",
5652,68.9,68.9,31.1,"Villars-sous-Yens VD",
5653,88.1,88.1,11.9,"Vufflens-le-Château VD",
5654,56.2,56.2,43.8,"Vullierens VD",
5655,41.3,41.3,58.7,"Yens VD",
5656,52.4,52.4,47.6,"Hautemorges VD",
5661,49.7,49.7,50.3,"Boulens VD",
5663,70.6,70.6,29.4,"Bussy-sur-Moudon VD",
5665,30.8,30.8,69.2,"Chavannes-sur-Moudon VD",
5669,52.6,52.6,47.4,"Curtilles VD",
5671,58.6,58.6,41.4,"Dompierre VD",
5673,51.5,51.5,48.5,"Hermenches VD",
5674,70.5,70.5,29.5,"Lovatens VD",
5675,22.1,22.1,77.9,"Lucens VD",
5678,2.3,2.3,97.7,"Moudon VD",
5680,6.3,6.3,93.7,"Ogens VD",
5683,52.9,52.9,47.1,"Prévonloup VD",
5684,42.8,42.8,57.2,"Rossenges VD",
5688,98.8,98.8,1.2,"Syens VD",
5690,71.3,71.3,28.7,"Villars-le-Comte VD",
5692,45.8,45.8,54.2,"Vucherens VD",
5693,45.5,45.5,54.5,"Montanaire VD",
5701,52.4,52.4,47.6,"Arnex-sur-Nyon VD",
5702,91.6,91.6,8.4,"Arzier-Le Muids VD",
5703,59,59,41,"Bassins VD",
5704,42.8,42.8,57.2,"Begnins VD",
5705,54.9,54.9,45.1,"Bogis-Bossey VD",
5706,60.6,60.6,39.4,"Borex VD",
5707,64.9,64.9,35.1,"Chavannes-de-Bogis VD",
5708,74.9,74.9,25.1,"Chavannes-des-Bois VD",
5709,44.4,44.4,55.6,"Chéserex VD",
5710,63,63,37,"Coinsins VD",
5711,25.5,25.5,74.5,"Commugny VD",
5712,47.9,47.9,52.1,"Coppet VD",
5713,35.2,35.2,64.8,"Crans-près-Céligny VD",
5714,47.3,47.3,52.7,"Crassier VD",
5715,38.6,38.6,61.4,"Duillier VD",
5716,33.8,33.8,66.2,"Eysins VD",
5717,97.6,97.6,2.4,"Founex VD",
5718,59.8,59.8,40.2,"Genolier VD",
5719,33.6,33.6,66.4,"Gingins VD",
5720,57.1,57.1,42.9,"Givrins VD",
5721,44.4,44.4,55.6,"Gland VD",
5722,42.5,42.5,57.5,"Grens VD",
5723,99.7,99.7,0.3,"Mies VD",
5724,31.3,31.3,68.7,"Nyon VD",
5725,39.9,39.9,60.1,"Prangins VD",
5726,92.6,92.6,7.4,"La Rippe VD",
5727,9.1,9.1,90.9,"Saint-Cergue VD",
5728,52.5,52.5,47.5,"Signy-Avenex VD",
5729,80.3,80.3,19.7,"Tannay VD",
5730,8.7,8.7,91.3,"Trélex VD",
5731,82,82,18,"Le Vaud VD",
5732,86,86,14,"Vich VD",
5741,91.8,91.8,8.2,"L'Abergement VD",
5742,54.5,54.5,45.5,"Agiez VD",
5743,95.2,95.2,4.8,"Arnex-sur-Orbe VD",
5744,40.2,40.2,59.8,"Ballaigues VD",
5745,77.5,77.5,22.5,"Baulmes VD",
5746,52.1,52.1,47.9,"Bavois VD",
5747,33.5,33.5,66.5,"Bofflens VD",
5748,29.5,29.5,70.5,"Bretonnières VD",
5749,62.4,62.4,37.6,"Chavornay VD",
5750,56.7,56.7,43.3,"Les Clées VD",
5752,82.1,82.1,17.9,"Croy VD",
5754,50,50,50,"Juriens VD",
5755,74.4,74.4,25.6,"Lignerolle VD",
5756,40.1,40.1,59.9,"Montcherand VD",
5757,65.9,65.9,34.1,"Orbe VD",
5758,25.1,25.1,74.9,"La Praz VD",
5759,52.3,52.3,47.7,"Premier VD",
5760,44.5,44.5,55.5,"Rances VD",
5761,40.8,40.8,59.2,"Romainmôtier-Envy VD",
5762,11.7,11.7,88.3,"Sergey VD",
5763,88,88,12,"Valeyres-sous-Rances VD",
5764,63.6,63.6,36.4,"Vallorbe VD",
5765,36,36,64,"Vaulion VD",
5766,41,41,59,"Vuiteboeuf VD",
5785,63.8,63.8,36.2,"Corcelles-le-Jorat VD",
5790,67.6,67.6,32.4,"Maracon VD",
5792,32.3,32.3,67.7,"Montpreveyres VD",
5798,10.3,10.3,89.7,"Ropraz VD",
5799,62.5,62.5,37.5,"Servion VD",
5803,68.8,68.8,31.2,"Vulliens VD",
5804,23.4,23.4,76.6,"Jorat-Menthue VD",
5805,43,43,57,"Oron VD",
5806,76.2,76.2,23.8,"Jorat-Mézières VD",
5812,84,84,16,"Champtauroz VD",
5813,44.3,44.3,55.7,"Chevroux VD",
5816,35.6,35.6,64.4,"Corcelles-près-Payerne VD",
5817,69,69,31,"Grandcour VD",
5819,58.5,58.5,41.5,"Henniez VD",
5821,28.3,28.3,71.7,"Missy VD",
5822,8.5,8.5,91.5,"Payerne VD",
5827,55.2,55.2,44.8,"Trey VD",
5828,37.9,37.9,62.1,"Treytorrens (Payerne) VD",
5830,36.1,36.1,63.9,"Villarzel VD",
5831,79.2,79.2,20.8,"Valbroye VD",
5841,17,17,83,"Château-d'Oex VD",
5842,53.2,53.2,46.8,"Rossinière VD",
5843,37.5,37.5,62.5,"Rougemont VD",
5851,75.1,75.1,24.9,"Allaman VD",
5852,39.6,39.6,60.4,"Bursinel VD",
5853,50.5,50.5,49.5,"Bursins VD",
5854,0.3,0.3,99.7,"Burtigny VD",
5855,57.6,57.6,42.4,"Dully VD",
5856,97.1,97.1,2.9,"Essertines-sur-Rolle VD",
5857,74.9,74.9,25.1,"Gilly VD",
5858,94.2,94.2,5.8,"Luins VD",
5859,52.2,52.2,47.8,"Mont-sur-Rolle VD",
5860,33.3,33.3,66.7,"Perroy VD",
5861,63.1,63.1,36.9,"Rolle VD",
5862,34.4,34.4,65.6,"Tartegnin VD",
5863,61,61,39,"Vinzel VD",
5871,7.2,7.2,92.8,"L'Abbaye VD",
5872,48.1,48.1,51.9,"Le Chenit VD",
5873,19.4,19.4,80.6,"Le Lieu VD",
5882,73.8,73.8,26.2,"Chardonne VD",
5883,60.4,60.4,39.6,"Corseaux VD",
5884,78.4,78.4,21.6,"Corsier-sur-Vevey VD",
5885,83.4,83.4,16.6,"Jongny VD",
5886,71.7,71.7,28.3,"Montreux VD",
5889,42.5,42.5,57.5,"La Tour-de-Peilz VD",
5890,91.3,91.3,8.7,"Vevey VD",
5891,62.4,62.4,37.6,"Veytaux VD",
5892,73.9,73.9,26.1,"Blonay-Saint-Légier VD",
5902,32.4,32.4,67.6,"Belmont-sur-Yverdon VD",
5903,19.8,19.8,80.2,"Bioley-Magnoux VD",
5904,51.7,51.7,48.3,"Chamblon VD",
5905,38.4,38.4,61.6,"Champvent VD",
5907,67.2,67.2,32.8,"Chavannes-le-Chêne VD",
5908,2.3,2.3,97.7,"Chêne-Pâquier VD",
5909,47.2,47.2,52.8,"Cheseaux-Noréaz VD",
5910,70.2,70.2,29.8,"Cronay VD",
5911,50,50,50,"Cuarny VD",
5912,56.2,56.2,43.8,"Démoret VD",
5913,8.8,8.8,91.2,"Donneloye VD",
5914,87.8,87.8,12.2,"Ependes VD",
5919,73.8,73.8,26.2,"Mathod VD",
5921,49.8,49.8,50.2,"Molondin VD",
5922,0.7,0.7,99.3,"Montagny-près-Yverdon VD",
5923,57.6,57.6,42.4,"Oppens VD",
5924,44.2,44.2,55.8,"Orges VD",
5925,43.2,43.2,56.8,"Orzens VD",
5926,67,67,33,"Pomy VD",
5928,84.1,84.1,15.9,"Rovray VD",
5929,7.9,7.9,92.1,"Suchy VD",
5930,58.2,58.2,41.8,"Suscévaz VD",
5931,56.2,56.2,43.8,"Treycovagnes VD",
5932,42,42,58,"Ursins VD",
5933,43.2,43.2,56.8,"Valeyres-sous-Montagny VD",
5934,36.3,36.3,63.7,"Valeyres-sous-Ursins VD",
5935,77.5,77.5,22.5,"Villars-Epeney VD",
5937,53.1,53.1,46.9,"Vugelles-La Mothe VD",
5938,90.2,90.2,9.8,"Yverdon-les-Bains VD",
5939,16.8,16.8,83.2,"Yvonand VD",
