"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5458,55.7,55.7,44.3,"Faoug (VD)","Les citoyens de Faoug disent oui à 58,1 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 50,8 pour cent)."
5464,40.7,40.7,59.3,"Vully-les-Lacs (VD)","Les citoyens de Vully-les-Lacs ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (59,3 pour cent de oui). Ils ont préféré cette proposition avec 68,7 pour cent de oui. Ils ont toutefois également approuvé avec 78,4 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5471,31.6,31.6,68.4,"Bettens (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Bettens. Ils refusent avec 76,2 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (62,7 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5472,78.5,78.5,21.5,"Bournens (VD)","Les citoyens de Bournens disent oui à 66 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 58,1 pour cent de non."
5473,21.8,21.8,78.2,"Boussens (VD)","Les citoyens de Boussens acceptent avec 96,1 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 81,2 pour cent)."
5474,1.5,1.5,98.5,"La Chaux (Cossonay) (VD)","Les citoyens de La Chaux (Cossonay) acceptent avec 97,9 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 79,5 pour cent)."
5475,48.8,48.8,51.2,"Chavannes-le-Veyron (VD)","Les citoyens de Chavannes-le-Veyron acceptent avec 83,5 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (62,7 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5476,77.4,77.4,22.6,"Chevilly (VD)","Les citoyens de Chevilly disent oui à 96,1 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 88,9 pour cent de non."
5477,67.2,67.2,32.8,"Cossonay (VD)","Les citoyens de Cossonay acceptent l'initiative qui vise à fixer le salaire minimum à 23,6 francs de l'heure. Ils sont 51,6 pour cent à approuver ce texte. Les ayants droit de Cossonay ont également dit oui au contre-projet du Conseil d'Etat, qui fixe le salaire minimum à 23 francs de l'heure et prévoit qu'une éventuelle convention collective de travail prime sur ce minimum. Ils l'acceptent à 53 pour cent. Les électeurs donnent cependant leur préférence à l'initiative, avec 67,2 pour cent de oui."
5479,3.6,3.6,96.4,"Cuarnens (VD)","Les citoyens de Cuarnens disent oui à 52,9 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 55,9 pour cent de non."
5480,41.9,41.9,58.1,"Daillens (VD)","Oui à 52,1 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 89 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants de Daillens ont opté pour le contre-projet avec 58,1 pour cent de oui."
5481,41.7,41.7,58.3,"Dizy (VD)","Les citoyens de Dizy ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 70,9 pour cent de non et le contre-projet avec 99,9 pour cent de non."
5482,78.2,78.2,21.8,"Eclépens (VD)","Les citoyens d'Eclépens acceptent l'initiative qui vise à fixer le salaire minimum à 23,6 francs de l'heure. Ils sont 94 pour cent à approuver ce texte. Les ayants droit d'Eclépens ont également dit oui au contre-projet du Conseil d'Etat, qui fixe le salaire minimum à 23 francs de l'heure et prévoit qu'une éventuelle convention collective de travail prime sur ce minimum. Ils l'acceptent à 64,5 pour cent. Les électeurs donnent cependant leur préférence à l'initiative, avec 78,2 pour cent de oui."
5483,63.5,63.5,36.5,"Ferreyres (VD)","C'est oui à Ferreyres à 85,7 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 88,2 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5484,74.1,74.1,25.9,"Gollion (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Gollion. Ils refusent avec 97,8 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (57,8 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5485,18,18,82,"Grancy (VD)","Les citoyens de Grancy acceptent avec 61,2 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (91,2 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5486,11.1,11.1,88.9,"L'Isle (VD)","Non à 62,7 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 67,2 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de L'Isle ont refusé les deux propositions."
5487,46.8,46.8,53.2,"Lussery-Villars (VD)","Les citoyens de Lussery-Villars acceptent avec 68,7 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (99,9 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5488,73.2,73.2,26.8,"Mauraz (VD)","Les citoyens de Mauraz acceptent avec 57,7 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 94,2 pour cent)."
5489,12.9,12.9,87.1,"Mex (VD)","Oui à 71,6 pour cent au contre-projet fixant le salaire minimum à 23 francs de l'heure et prévoyant la primauté d'une éventuelle convention collective de travail. Et oui aussi à 77,9 pour cent à l'initiative qui exige un salaire minimum de 23,6 francs de l'heure. Invités à trancher entre ces deux propositions, les habitants de Mex (VD) ont opté pour le contre-projet avec 87,1 pour cent de oui."
5490,89.7,89.7,10.3,"Moiry (VD)","Les citoyens de Moiry acceptent avec 50,7 pour cent de oui le contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. Ils s'opposent par contre à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 54 pour cent)."
5491,33.6,33.6,66.4,"Mont-la-Ville (VD)","Les citoyens de Mont-la-Ville ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 60,2 pour cent de non et le contre-projet avec 63,5 pour cent de non."
5492,78.5,78.5,21.5,"Montricher (VD)","Non à 59,9 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 82,9 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens de Montricher ont refusé les deux propositions."
5493,52.3,52.3,47.7,"Orny (VD)","Oui à 58,4 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 85,6 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens d'Orny ont toutefois préféré l'initiative avec 52,3 pour cent de oui."
5495,49.1,49.1,50.9,"Penthalaz (VD)","C'est oui à Penthalaz à 61,8 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 56,4 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5496,63.4,63.4,36.6,"Penthaz (VD)","Oui à 50,5 pour cent à l'initiative visant à fixer le salaire minimum à 23,6 francs de l'heure. Oui également avec 83,9 pour cent au contre-projet du Conseil d'Etat, qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail. Les citoyens de Penthaz ont toutefois préféré l'initiative avec 63,4 pour cent de oui."
5497,26.7,26.7,73.3,"Pompaples (VD)","C'est oui à Pompaples à 93,2 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 92,5 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5498,61.6,61.6,38.4,"La Sarraz (VD)","Les ayants droit de La Sarraz ont tranché: ils sont favorables à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. Les citoyens ont dit oui à 85. Ils acceptent aussi le contre-projet du gouvernement avec 55,6 pour cent de oui. Cette proposition fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité à une éventuelle convention collective de travail. Invités à choisir, les habitants de La Sarraz tranchent toutefois en faveur de l'initiative avec 61,6 pour cent de oui."
5499,60.5,60.5,39.5,"Senarclens (VD)","Les citoyens de Senarclens ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 68,3 pour cent de non et le contre-projet avec 61,4 pour cent de non."
5501,26.3,26.3,73.7,"Sullens (VD)","C'est oui à 82,4 pour cent à Sullens au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 87,2 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5503,77.5,77.5,22.5,"Vufflens-la-Ville (VD)","C'est oui à Vufflens-la-Ville à 57,8 pour cent à l'initiative qui demande de fixer le salaire minimum à 23,6 francs de l'heure. C'est non par contre à 76,7 pour cent au contre-projet du Conseil d'Etat qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5511,18.8,18.8,81.2,"Assens (VD)","Non à 77,6 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 84 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens d'Assens ont refusé les deux propositions."
5512,65.2,65.2,34.8,"Bercher (VD)","Les citoyens de Bercher disent oui à 52,2 au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail. Ils refusent par contre l'initiative qui demande un salaire minimum de 23,6 francs de l'heure (non à 89,9 pour cent)."
5514,51.6,51.6,48.4,"Bottens (VD)","Les citoyens de Bottens disent oui à 84,8 à l'initiative demandant de fixer le salaire minimum à 23,6 francs de l'heure. Ils s'opposent par contre au contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et donne la priorité à une éventuelle convention collective de travail, avec 50,4 pour cent de non."
5515,73.6,73.6,26.4,"Bretigny-sur-Morrens (VD)","Les citoyens de Bretigny-sur-Morrens acceptent l'initiative qui vise à fixer le salaire minimum à 23,6 francs de l'heure. Ils sont 91,3 pour cent à approuver ce texte. Les ayants droit de Bretigny-sur-Morrens ont également dit oui au contre-projet du Conseil d'Etat, qui fixe le salaire minimum à 23 francs de l'heure et prévoit qu'une éventuelle convention collective de travail prime sur ce minimum. Ils l'acceptent à 54,4 pour cent. Les électeurs donnent cependant leur préférence à l'initiative, avec 73,6 pour cent de oui."
5516,43.4,43.4,56.6,"Cugy (VD)","Les citoyens de Cugy (VD) ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (56,6 pour cent de oui). Ils ont préféré cette proposition avec 59,2 pour cent de oui. Ils ont toutefois également approuvé avec 58,4 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5518,47.4,47.4,52.6,"Echallens (VD)","C'est oui à 63,4 pour cent à Echallens au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 56,6 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5520,44.6,44.6,55.4,"Essertines-sur-Yverdon (VD)","Les citoyens d'Essertines-sur-Yverdon souhaitent instaurer un salaire minimum de 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont dit oui à 52,6 pour cent au contre-projet d'une initiative qui demandait un salaire minimum de 23,6 francs de l'heure. Ils ont été 55,4 pour cent à préférer le contre-projet. L'initiative a obtenu 57,8 pour cent de oui."
5521,44.1,44.1,55.9,"Etagnières (VD)","Les citoyens d'Etagnières ont tranché en faveur du contre-projet du Conseil d'Etat qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail (55,9 pour cent de oui). Ils ont préféré cette proposition avec 70,4 pour cent de oui. Ils ont toutefois également approuvé avec 75,1 pour cent de oui l'initiative demandant un salaire minimum de 23,6 francs de l'heure."
5522,42.5,42.5,57.5,"Fey (VD)","Les citoyens de Fey acceptent avec 73,6 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (55,4 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5523,40.5,40.5,59.5,"Froideville (VD)","C'est oui à 93,2 pour cent à Froideville au contre-projet qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail. C'est non par contre à 95,1 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure."
5527,37.2,37.2,62.8,"Morrens (VD)","Les citoyens de Morrens (VD) acceptent avec 88,6 pour cent de oui l'initiative exigeant un salaire minimum de 23,6 francs de l'heure. Ils refusent le contre-projet du Conseil d'Etat (63,3 pour cent de non), qui prévoit un salaire minimum de 23 francs de l'heure et la primauté d'une éventuelle convention collective de travail."
5529,1.6,1.6,98.4,"Oulens-sous-Echallens (VD)","Non à 65,2 pour cent à l'initiative qui demande un salaire minimum de 23,6 francs de l'heure, et non aussi à 64,6 pour cent au contre-projet qui fixe le salaire minimum à 23 francs de l'heure tout en donnant la priorité aux conventions collectives de travail. Les citoyens d'Oulens-sous-Echallens ont refusé les deux propositions."
5530,66.9,66.9,33.1,"Pailly (VD)","Ni l'initiative, ni le contre-projet ne trouvent grâce aux yeux des citoyens de Pailly. Ils refusent avec 74,5 pour cent de non l'initiative fixant le salaire minimum à 23,6 francs de l'heure. Ils s'opposent aussi au contre-projet (51,6 pour cent de non), qui fixe le salaire minimum à 23 francs de l'heure et prévoit la primauté d'une éventuelle convention collective de travail."
5531,69.2,69.2,30.8,"Penthéréaz (VD)","Les citoyens de Penthéréaz ne veulent ni d'un salaire minimum fixé à 23,6 francs de l'heure, ni du contre-projet fixant le salaire minimum à 23 francs de l'heure avec priorité aux conventions collectives de travail. Ils ont refusé l'initiative avec 70,6 pour cent de non et le contre-projet avec 63,6 pour cent de non."
