"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
196,78.8,78.8,21.2,"Mönchaltorf (ZH)","NA NA"
197,81.7,81.7,18.3,"Schwerzenbach (ZH)","NA NA"
198,63,63,37,"Uster (ZH)","NA NA"
199,41.1,41.1,58.9,"Volketswil (ZH)","NA NA"
200,66.9,66.9,33.1,"Wangen-Brüttisellen (ZH)","NA NA"
211,26.1,26.1,73.9,"Altikon (ZH)","NA NA"
213,94.3,94.3,5.7,"Brütten (ZH)","NA NA"
214,90.5,90.5,9.5,"Dägerlen (ZH)","NA NA"
215,53,53,47,"Dättlikon (ZH)","NA NA"
216,30,30,70,"Dinhard (ZH)","NA NA"
218,57.5,57.5,42.5,"Ellikon an der Thur (ZH)","NA NA"
219,37.6,37.6,62.4,"Elsau (ZH)","NA NA"
220,35.1,35.1,64.9,"Hagenbuch (ZH)","NA NA"
221,52.7,52.7,47.3,"Hettlingen (ZH)","NA NA"
223,38.1,38.1,61.9,"Neftenbach (ZH)","NA NA"
224,40.8,40.8,59.2,"Pfungen (ZH)","NA NA"
225,37.9,37.9,62.1,"Rickenbach (ZH)","NA NA"
226,51,51,49,"Schlatt (ZH)","NA NA"
227,97.4,97.4,2.6,"Seuzach (ZH)","NA NA"
228,47.5,47.5,52.5,"Turbenthal (ZH)","NA NA"
230,19,19,81,"Winterthour (ZH)","NA NA"
231,72.1,72.1,27.9,"Zell (ZH)","NA NA"
241,86.7,86.7,13.3,"Aesch (ZH)","NA NA"
242,80.5,80.5,19.5,"Birmensdorf (ZH)","NA NA"
243,18.2,18.2,81.8,"Dietikon (ZH)","NA NA"
244,57.4,57.4,42.6,"Geroldswil (ZH)","NA NA"
245,53.7,53.7,46.3,"Oberengstringen (ZH)","NA NA"
246,23.2,23.2,76.8,"Oetwil an der Limmat (ZH)","NA NA"
247,12.7,12.7,87.3,"Schlieren (ZH)","NA NA"
248,15.7,15.7,84.3,"Uitikon (ZH)","NA NA"
249,49.7,49.7,50.3,"Unterengstringen (ZH)","NA NA"
250,44.7,44.7,55.3,"Urdorf (ZH)","NA NA"
251,36.4,36.4,63.6,"Weiningen (ZH)","NA NA"
261,51,51,49,"Zurigo (ZH)","NA NA"
291,68.2,68.2,31.8,"Andelfingen (ZH)","NA NA"
292,71.9,71.9,28.1,"Stammheim (ZH)","NA NA"
293,77.5,77.5,22.5,"Wädenswil (ZH)","NA NA"
294,14.9,14.9,85.1,"Elgg (ZH)","NA NA"
295,43.1,43.1,56.9,"Horgen (ZH)","NA NA"
296,74.4,74.4,25.6,"Illnau-Effretikon (ZH)","NA NA"
297,99,99,1,"Bauma (ZH)","NA NA"
298,11.2,11.2,88.8,"Wiesendangen (ZH)","NA NA"
