"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
5477,38.7,38.7,61.3,"Cossonay VD","NA NA"
5479,45.3,45.3,54.7,"Cuarnens VD","NA NA"
5480,66.8,66.8,33.2,"Daillens VD","NA NA"
5481,82.3,82.3,17.7,"Dizy VD","NA NA"
5482,55.5,55.5,44.5,"Eclépens VD","NA NA"
5483,31.6,31.6,68.4,"Ferreyres VD","NA NA"
5484,98.6,98.6,1.4,"Gollion VD","NA NA"
5485,34.5,34.5,65.5,"Grancy VD","NA NA"
5486,8.7,8.7,91.3,"L'Isle VD","NA NA"
5487,49.5,49.5,50.5,"Lussery-Villars VD","NA NA"
5488,32.1,32.1,67.9,"Mauraz VD","NA NA"
5489,71.8,71.8,28.2,"Mex VD","NA NA"
5490,32.8,32.8,67.2,"Moiry VD","NA NA"
5491,56,56,44,"Mont-la-Ville VD","NA NA"
5492,38.8,38.8,61.2,"Montricher VD","NA NA"
5493,40.6,40.6,59.4,"Orny VD","NA NA"
5495,43.7,43.7,56.3,"Penthalaz VD","NA NA"
5496,38.4,38.4,61.6,"Penthaz VD","NA NA"
5497,77.3,77.3,22.7,"Pompaples VD","NA NA"
5498,54.7,54.7,45.3,"La Sarraz VD","NA NA"
5499,75.9,75.9,24.1,"Senarclens VD","NA NA"
5501,69.5,69.5,30.5,"Sullens VD","NA NA"
5503,49,49,51,"Vufflens-la-Ville VD","NA NA"
5511,81.5,81.5,18.5,"Assens VD","NA NA"
5512,96.9,96.9,3.1,"Bercher VD","NA NA"
5514,1.1,1.1,98.9,"Bottens VD","NA NA"
5515,48.3,48.3,51.7,"Bretigny-sur-Morrens VD","NA NA"
5516,64,64,36,"Cugy VD","NA NA"
5518,49.4,49.4,50.6,"Echallens VD","NA NA"
5520,3.1,3.1,96.9,"Essertines-sur-Yverdon VD","NA NA"
5521,52.6,52.6,47.4,"Etagnières VD","NA NA"
5522,50.1,50.1,49.9,"Fey VD","NA NA"
5523,84.5,84.5,15.5,"Froideville VD","NA NA"
5527,44.7,44.7,55.3,"Morrens VD","NA NA"
5529,57.9,57.9,42.1,"Oulens-sous-Echallens VD","NA NA"
5530,29.5,29.5,70.5,"Pailly VD","NA NA"
5531,48.8,48.8,51.2,"Penthéréaz VD","NA NA"
5533,67.1,67.1,32.9,"Poliez-Pittet VD","NA NA"
5534,47.1,47.1,52.9,"Rueyres VD","NA NA"
5535,41.2,41.2,58.8,"Saint-Barthélemy VD","NA NA"
5537,94.3,94.3,5.7,"Villars-le-Terroir VD","NA NA"
5539,34.8,34.8,65.2,"Vuarrens VD","NA NA"
5540,39.8,39.8,60.2,"Montilliez VD","NA NA"
5541,26,26,74,"Goumoëns VD","NA NA"
5551,44.5,44.5,55.5,"Bonvillars VD","NA NA"
5552,28.6,28.6,71.4,"Bullet VD","NA NA"
5553,36.2,36.2,63.8,"Champagne VD","NA NA"
5554,96.8,96.8,3.2,"Concise VD","NA NA"
5555,97.4,97.4,2.6,"Corcelles-près-Concise VD","NA NA"
5556,39.1,39.1,60.9,"Fiez VD","NA NA"
5557,9.3,9.3,90.7,"Fontaines-sur-Grandson VD","NA NA"
5559,46.3,46.3,53.7,"Giez VD","NA NA"
5560,39.7,39.7,60.3,"Grandevent VD","NA NA"
5561,40,40,60,"Grandson VD","NA NA"
5562,1.5,1.5,98.5,"Mauborget VD","NA NA"
5563,5.7,5.7,94.3,"Mutrux VD","NA NA"
5564,49.6,49.6,50.4,"Novalles VD","NA NA"
5565,83.7,83.7,16.3,"Onnens VD","NA NA"
5566,36.7,36.7,63.3,"Provence VD","NA NA"
5568,49.5,49.5,50.5,"Sainte-Croix VD","NA NA"
5571,20.3,20.3,79.7,"Tévenon VD","NA NA"
5581,93.1,93.1,6.9,"Belmont-sur-Lausanne VD","NA NA"
5582,42.4,42.4,57.6,"Cheseaux-sur-Lausanne VD","NA NA"
5583,53.8,53.8,46.2,"Crissier VD","NA NA"
5584,81,81,19,"Epalinges VD","NA NA"
5585,4.7,4.7,95.3,"Jouxtens-Mézery VD","NA NA"
5586,67,67,33,"Lausanne VD","NA NA"
5587,92.9,92.9,7.1,"Le Mont-sur-Lausanne VD","NA NA"
5588,76,76,24,"Paudex VD","NA NA"
5589,56.6,56.6,43.4,"Prilly VD","NA NA"
5590,45.4,45.4,54.6,"Pully VD","NA NA"
5591,89.4,89.4,10.6,"Renens VD","NA NA"
5592,84.1,84.1,15.9,"Romanel-sur-Lausanne VD","NA NA"
5601,83.4,83.4,16.6,"Chexbres VD","NA NA"
5604,38.5,38.5,61.5,"Forel (Lavaux) VD","NA NA"
5606,49.3,49.3,50.7,"Lutry VD","NA NA"
5607,50.9,50.9,49.1,"Puidoux VD","NA NA"
5609,80.3,80.3,19.7,"Rivaz VD","NA NA"
5610,51.2,51.2,48.8,"Saint-Saphorin (Lavaux) VD","NA NA"
5611,96.1,96.1,3.9,"Savigny VD","NA NA"
5613,33,33,67,"Bourg-en-Lavaux VD","NA NA"
5621,24.4,24.4,75.6,"Aclens VD","NA NA"
5622,18.9,18.9,81.1,"Bremblens VD","NA NA"
5623,31.5,31.5,68.5,"Buchillon VD","NA NA"
5624,75.8,75.8,24.2,"Bussigny VD","NA NA"
5627,40,40,60,"Chavannes-près-Renens VD","NA NA"
5628,15.7,15.7,84.3,"Chigny VD","NA NA"
5629,21.8,21.8,78.2,"Clarmont VD","NA NA"
5631,15.9,15.9,84.1,"Denens VD","NA NA"
5632,19.8,19.8,80.2,"Denges VD","NA NA"
5633,46,46,54,"Echandens VD","NA NA"
5634,13.6,13.6,86.4,"Echichens VD","NA NA"
5635,42.6,42.6,57.4,"Ecublens VD","NA NA"
5636,25.6,25.6,74.4,"Etoy VD","NA NA"
5637,42.2,42.2,57.8,"Lavigny VD","NA NA"
5638,53.4,53.4,46.6,"Lonay VD","NA NA"
5639,5.7,5.7,94.3,"Lully VD","NA NA"
5640,37.3,37.3,62.7,"Lussy-sur-Morges VD","NA NA"
5642,32.9,32.9,67.1,"Morges VD","NA NA"
5643,49.8,49.8,50.2,"Préverenges VD","NA NA"
5645,65.1,65.1,34.9,"Romanel-sur-Morges VD","NA NA"
5646,79.2,79.2,20.8,"Saint-Prex VD","NA NA"
5648,84.6,84.6,15.4,"Saint-Sulpice VD","NA NA"
5649,50.6,50.6,49.4,"Tolochenaz VD","NA NA"
5650,75.4,75.4,24.6,"Vaux-sur-Morges VD","NA NA"
5651,70.6,70.6,29.4,"Villars-Sainte-Croix VD","NA NA"
5652,45.9,45.9,54.1,"Villars-sous-Yens VD","NA NA"
5653,72.5,72.5,27.5,"Vufflens-le-Château VD","NA NA"
5654,11.9,11.9,88.1,"Vullierens VD","NA NA"
5655,90,90,10,"Yens VD","NA NA"
5656,24.5,24.5,75.5,"Hautemorges VD","NA NA"
5661,44.8,44.8,55.2,"Boulens VD","NA NA"
5663,54.3,54.3,45.7,"Bussy-sur-Moudon VD","NA NA"
5665,69.1,69.1,30.9,"Chavannes-sur-Moudon VD","NA NA"
5669,89.8,89.8,10.2,"Curtilles VD","NA NA"
5671,20.8,20.8,79.2,"Dompierre VD","NA NA"
5673,89.7,89.7,10.3,"Hermenches VD","NA NA"
5674,52.2,52.2,47.8,"Lovatens VD","NA NA"
5675,47.3,47.3,52.7,"Lucens VD","NA NA"
5678,50.2,50.2,49.8,"Moudon VD","NA NA"
5680,56,56,44,"Ogens VD","NA NA"
5683,41.9,41.9,58.1,"Prévonloup VD","NA NA"
5684,56,56,44,"Rossenges VD","NA NA"
5688,70.5,70.5,29.5,"Syens VD","NA NA"
5690,78.9,78.9,21.1,"Villars-le-Comte VD","NA NA"
5692,37.3,37.3,62.7,"Vucherens VD","NA NA"
5693,50.3,50.3,49.7,"Montanaire VD","NA NA"
5701,32,32,68,"Arnex-sur-Nyon VD","NA NA"
5702,4.5,4.5,95.5,"Arzier-Le Muids VD","NA NA"
5703,77.1,77.1,22.9,"Bassins VD","NA NA"
5704,64.6,64.6,35.4,"Begnins VD","NA NA"
5705,96.8,96.8,3.2,"Bogis-Bossey VD","NA NA"
5706,84.5,84.5,15.5,"Borex VD","NA NA"
5707,59.5,59.5,40.5,"Chavannes-de-Bogis VD","NA NA"
5708,94.1,94.1,5.9,"Chavannes-des-Bois VD","NA NA"
5709,91.7,91.7,8.3,"Chéserex VD","NA NA"
5710,5,5,95,"Coinsins VD","NA NA"
5711,53.2,53.2,46.8,"Commugny VD","NA NA"
5712,59.1,59.1,40.9,"Coppet VD","NA NA"
5713,56.8,56.8,43.2,"Crans-près-Céligny VD","NA NA"
5714,64.2,64.2,35.8,"Crassier VD","NA NA"
5715,43,43,57,"Duillier VD","NA NA"
5716,50.2,50.2,49.8,"Eysins VD","NA NA"
5717,50.6,50.6,49.4,"Founex VD","NA NA"
5718,46.2,46.2,53.8,"Genolier VD","NA NA"
5719,23.9,23.9,76.1,"Gingins VD","NA NA"
5720,46.1,46.1,53.9,"Givrins VD","NA NA"
5721,83.3,83.3,16.7,"Gland VD","NA NA"
5722,46.9,46.9,53.1,"Grens VD","NA NA"
5723,74.4,74.4,25.6,"Mies VD","NA NA"
5724,72,72,28,"Nyon VD","NA NA"
5725,33.8,33.8,66.2,"Prangins VD","NA NA"
5726,64.4,64.4,35.6,"La Rippe VD","NA NA"
5727,10.2,10.2,89.8,"Saint-Cergue VD","NA NA"
5728,17.6,17.6,82.4,"Signy-Avenex VD","NA NA"
5729,78.5,78.5,21.5,"Tannay VD","NA NA"
5730,96.2,96.2,3.8,"Trélex VD","NA NA"
5731,38.9,38.9,61.1,"Le Vaud VD","NA NA"
5732,41.9,41.9,58.1,"Vich VD","NA NA"
5741,5.2,5.2,94.8,"L'Abergement VD","NA NA"
5742,29.2,29.2,70.8,"Agiez VD","NA NA"
5743,46.4,46.4,53.6,"Arnex-sur-Orbe VD","NA NA"
5744,52.4,52.4,47.6,"Ballaigues VD","NA NA"
5745,35,35,65,"Baulmes VD","NA NA"
5746,68.7,68.7,31.3,"Bavois VD","NA NA"
5747,42.9,42.9,57.1,"Bofflens VD","NA NA"
5748,65.9,65.9,34.1,"Bretonnières VD","NA NA"
5749,69.2,69.2,30.8,"Chavornay VD","NA NA"
5750,51.5,51.5,48.5,"Les Clées VD","NA NA"
5752,46,46,54,"Croy VD","NA NA"
5754,41.6,41.6,58.4,"Juriens VD","NA NA"
5755,52.4,52.4,47.6,"Lignerolle VD","NA NA"
5756,58.8,58.8,41.2,"Montcherand VD","NA NA"
5757,2.2,2.2,97.8,"Orbe VD","NA NA"
5758,94.4,94.4,5.6,"La Praz VD","NA NA"
5759,0.1,0.1,99.9,"Premier VD","NA NA"
5760,46.2,46.2,53.8,"Rances VD","NA NA"
5761,95.5,95.5,4.5,"Romainmôtier-Envy VD","NA NA"
5762,71.9,71.9,28.1,"Sergey VD","NA NA"
5763,21.4,21.4,78.6,"Valeyres-sous-Rances VD","NA NA"
5764,58.3,58.3,41.7,"Vallorbe VD","NA NA"
5765,61.4,61.4,38.6,"Vaulion VD","NA NA"
5766,86.4,86.4,13.6,"Vuiteboeuf VD","NA NA"
5785,51.4,51.4,48.6,"Corcelles-le-Jorat VD","NA NA"
5790,69.7,69.7,30.3,"Maracon VD","NA NA"
5792,64.6,64.6,35.4,"Montpreveyres VD","NA NA"
5798,52.6,52.6,47.4,"Ropraz VD","NA NA"
5799,48.5,48.5,51.5,"Servion VD","NA NA"
5803,57.2,57.2,42.8,"Vulliens VD","NA NA"
5804,44.8,44.8,55.2,"Jorat-Menthue VD","NA NA"
5805,28.1,28.1,71.9,"Oron VD","NA NA"
5806,8.5,8.5,91.5,"Jorat-Mézières VD","NA NA"
5812,12.9,12.9,87.1,"Champtauroz VD","NA NA"
5813,54.8,54.8,45.2,"Chevroux VD","NA NA"
5816,83.1,83.1,16.9,"Corcelles-près-Payerne VD","NA NA"
5817,39.7,39.7,60.3,"Grandcour VD","NA NA"
5819,50,50,50,"Henniez VD","NA NA"
5821,73.8,73.8,26.2,"Missy VD","NA NA"
5822,41.8,41.8,58.2,"Payerne VD","NA NA"
5827,52.9,52.9,47.1,"Trey VD","NA NA"
5828,47.7,47.7,52.3,"Treytorrens (Payerne) VD","NA NA"
5830,86.7,86.7,13.3,"Villarzel VD","NA NA"
5831,37.2,37.2,62.8,"Valbroye VD","NA NA"
5841,59.6,59.6,40.4,"Château-d'Oex VD","NA NA"
5842,34.8,34.8,65.2,"Rossinière VD","NA NA"
5843,24.9,24.9,75.1,"Rougemont VD","NA NA"
5851,85.2,85.2,14.8,"Allaman VD","NA NA"
5852,44,44,56,"Bursinel VD","NA NA"
5853,55.9,55.9,44.1,"Bursins VD","NA NA"
5854,54,54,46,"Burtigny VD","NA NA"
5855,89.9,89.9,10.1,"Dully VD","NA NA"
5856,67.3,67.3,32.7,"Essertines-sur-Rolle VD","NA NA"
5857,78.2,78.2,21.8,"Gilly VD","NA NA"
5858,41.1,41.1,58.9,"Luins VD","NA NA"
5859,49,49,51,"Mont-sur-Rolle VD","NA NA"
5860,23.6,23.6,76.4,"Perroy VD","NA NA"
5861,49.3,49.3,50.7,"Rolle VD","NA NA"
5862,38.5,38.5,61.5,"Tartegnin VD","NA NA"
5863,31.9,31.9,68.1,"Vinzel VD","NA NA"
5871,65.2,65.2,34.8,"L'Abbaye VD","NA NA"
5872,50.9,50.9,49.1,"Le Chenit VD","NA NA"
5873,55.3,55.3,44.7,"Le Lieu VD","NA NA"
5882,88,88,12,"Chardonne VD","NA NA"
5883,26.5,26.5,73.5,"Corseaux VD","NA NA"
5884,43.8,43.8,56.2,"Corsier-sur-Vevey VD","NA NA"
5885,40.4,40.4,59.6,"Jongny VD","NA NA"
5886,46.2,46.2,53.8,"Montreux VD","NA NA"
5889,56.1,56.1,43.9,"La Tour-de-Peilz VD","NA NA"
5890,52.6,52.6,47.4,"Vevey VD","NA NA"
5891,85.6,85.6,14.4,"Veytaux VD","NA NA"
5892,11.4,11.4,88.6,"Blonay-Saint-Légier VD","NA NA"
5902,52.5,52.5,47.5,"Belmont-sur-Yverdon VD","NA NA"
5903,32.7,32.7,67.3,"Bioley-Magnoux VD","NA NA"
5904,57.5,57.5,42.5,"Chamblon VD","NA NA"
5905,66.4,66.4,33.6,"Champvent VD","NA NA"
5907,40.9,40.9,59.1,"Chavannes-le-Chêne VD","NA NA"
5908,16.6,16.6,83.4,"Chêne-Pâquier VD","NA NA"
5909,48.2,48.2,51.8,"Cheseaux-Noréaz VD","NA NA"
5910,53.8,53.8,46.2,"Cronay VD","NA NA"
5911,50.5,50.5,49.5,"Cuarny VD","NA NA"
5912,92.2,92.2,7.8,"Démoret VD","NA NA"
5913,46.6,46.6,53.4,"Donneloye VD","NA NA"
5914,40.6,40.6,59.4,"Ependes VD","NA NA"
5919,16,16,84,"Mathod VD","NA NA"
5921,41.5,41.5,58.5,"Molondin VD","NA NA"
5922,92.9,92.9,7.1,"Montagny-près-Yverdon VD","NA NA"
5923,21.4,21.4,78.6,"Oppens VD","NA NA"
5924,62.3,62.3,37.7,"Orges VD","NA NA"
5925,39.9,39.9,60.1,"Orzens VD","NA NA"
5926,67.2,67.2,32.8,"Pomy VD","NA NA"
5928,94.7,94.7,5.3,"Rovray VD","NA NA"
5929,28.9,28.9,71.1,"Suchy VD","NA NA"
5930,2.2,2.2,97.8,"Suscévaz VD","NA NA"
5931,72.1,72.1,27.9,"Treycovagnes VD","NA NA"
5932,91,91,9,"Ursins VD","NA NA"
5933,2.2,2.2,97.8,"Valeyres-sous-Montagny VD","NA NA"
5934,35.5,35.5,64.5,"Valeyres-sous-Ursins VD","NA NA"
5935,72.8,72.8,27.2,"Villars-Epeney VD","NA NA"
5937,54.1,54.1,45.9,"Vugelles-La Mothe VD","NA NA"
5938,8.5,8.5,91.5,"Yverdon-les-Bains VD","NA NA"
5939,32.7,32.7,67.3,"Yvonand VD","NA NA"
