"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
11,57.5,57.5,42.5,"Ottenbach ZH","Die Vorlage das Zivildienstgesetz ist in Ottenbach mit 57,5 Prozent der Stimmen angenommen worden. Ottenbach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
12,49.3,49.3,50.7,"Rifferswil ZH","Rifferswil hat das Zivildienstgesetz mit 50,7 Prozent Nein-Stimmen verworfen. Sowohl Rifferswil als auch der Kanton Zürich verwerfen das Zivildienstgesetz."
13,56.5,56.5,43.5,"Stallikon ZH","In Stallikon wird das Zivildienstgesetz mit 56,5 Prozent angenommen. Stallikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
14,60.2,60.2,39.8,"Wettswil am Albis ZH","In Wettswil am Albis wird das Zivildienstgesetz mit 60,2 Prozent angenommen. Wettswil am Albis nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
22,62.7,62.7,37.3,"Benken ZH","Das Zivildienstgesetz erreicht in Benken ZH 62,7 Prozent Ja-Stimmen. Benken ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
23,67.6,67.6,32.4,"Berg am Irchel ZH","In Berg am Irchel ist das Zivildienstgesetz mit 67,6 Prozent der Stimmen angenommen worden. Berg am Irchel nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
24,61.8,61.8,38.2,"Buch am Irchel ZH","Das Zivildienstgesetz erreicht in Buch am Irchel 61,8 Prozent Ja-Stimmen. Buch am Irchel nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
25,57.5,57.5,42.5,"Dachsen ZH","Das Zivildienstgesetz erreicht in Dachsen 57,5 Prozent Ja-Stimmen. Dachsen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
26,63.8,63.8,36.2,"Dorf ZH","In Dorf wird das Zivildienstgesetz mit 63,8 Prozent angenommen. Dorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
27,55.3,55.3,44.7,"Feuerthalen ZH","In Feuerthalen ist das Zivildienstgesetz mit 55,3 Prozent der Stimmen angenommen worden. Feuerthalen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
28,68.5,68.5,31.5,"Flaach ZH","In Flaach wird das Zivildienstgesetz mit 68,5 Prozent angenommen. Flaach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
29,54.7,54.7,45.3,"Flurlingen ZH","In Flurlingen ist das Zivildienstgesetz mit 54,7 Prozent der Stimmen angenommen worden. Flurlingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
31,61.1,61.1,38.9,"Henggart ZH","In Henggart ist das Zivildienstgesetz mit 61,1 Prozent der Stimmen angenommen worden. Henggart nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
33,60.4,60.4,39.6,"Kleinandelfingen ZH","Die Vorlage das Zivildienstgesetz ist in Kleinandelfingen mit 60,4 Prozent der Stimmen angenommen worden. Kleinandelfingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
34,63.2,63.2,36.8,"Laufen-Uhwiesen ZH","In Laufen-Uhwiesen ist das Zivildienstgesetz mit 63,2 Prozent der Stimmen angenommen worden. Laufen-Uhwiesen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
35,65.1,65.1,34.9,"Marthalen ZH","Die Vorlage das Zivildienstgesetz ist in Marthalen mit 65,1 Prozent der Stimmen angenommen worden. Marthalen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
37,56.5,56.5,43.5,"Ossingen ZH","Das Zivildienstgesetz erreicht in Ossingen 56,5 Prozent Ja-Stimmen. Ossingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
38,48.9,48.9,51.1,"Rheinau ZH","Nein zum Zivildienstgesetz in Rheinau: 51,1 Prozent. Sowohl Rheinau als auch der Kanton Zürich verwerfen das Zivildienstgesetz."
39,61.9,61.9,38.1,"Thalheim an der Thur ZH","In Thalheim an der Thur wird das Zivildienstgesetz mit 61,9 Prozent angenommen. Thalheim an der Thur nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
40,60.9,60.9,39.1,"Trüllikon ZH","Das Zivildienstgesetz erreicht in Trüllikon 60,9 Prozent Ja-Stimmen. Trüllikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
41,55.8,55.8,44.2,"Truttikon ZH","In Truttikon wird das Zivildienstgesetz mit 55,8 Prozent angenommen. Truttikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
43,68.9,68.9,31.1,"Volken ZH","In Volken wird das Zivildienstgesetz mit 68,9 Prozent angenommen. Höchster Ja-Anteil zum Zivildienstgesetz im Kanton Zürich: Volken."
51,61.6,61.6,38.4,"Bachenbülach ZH","Das Zivildienstgesetz erreicht in Bachenbülach 61,6 Prozent Ja-Stimmen. Bachenbülach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
52,56.4,56.4,43.6,"Bassersdorf ZH","In Bassersdorf wird das Zivildienstgesetz mit 56,4 Prozent angenommen. Bassersdorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
53,53.4,53.4,46.6,"Bülach ZH","Das Zivildienstgesetz erreicht in Bülach 53,4 Prozent Ja-Stimmen. Bülach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
54,55.9,55.9,44.1,"Dietlikon ZH","Das Zivildienstgesetz erreicht in Dietlikon 55,9 Prozent Ja-Stimmen. Dietlikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
55,52.4,52.4,47.6,"Eglisau ZH","Das Zivildienstgesetz erreicht in Eglisau 52,4 Prozent Ja-Stimmen. Eglisau nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
56,60.1,60.1,39.9,"Embrach ZH","In Embrach wird das Zivildienstgesetz mit 60,1 Prozent angenommen. Embrach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
57,58,58,42,"Freienstein-Teufen ZH","Die Vorlage das Zivildienstgesetz ist in Freienstein-Teufen mit 58 Prozent der Stimmen angenommen worden. Freienstein-Teufen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
58,61.2,61.2,38.8,"Glattfelden ZH","In Glattfelden wird das Zivildienstgesetz mit 61,2 Prozent angenommen. Glattfelden nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
59,64.6,64.6,35.4,"Hochfelden ZH","In Hochfelden wird das Zivildienstgesetz mit 64,6 Prozent angenommen. Hochfelden nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
60,60.7,60.7,39.3,"Höri ZH","In Höri wird das Zivildienstgesetz mit 60,7 Prozent angenommen. Höri nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
61,62.8,62.8,37.2,"Hüntwangen ZH","In Hüntwangen wird das Zivildienstgesetz mit 62,8 Prozent angenommen. Hüntwangen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
62,55.1,55.1,44.9,"Kloten ZH","In Kloten wird das Zivildienstgesetz mit 55,1 Prozent angenommen. Kloten nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
63,60.8,60.8,39.2,"Lufingen ZH","In Lufingen wird das Zivildienstgesetz mit 60,8 Prozent angenommen. Lufingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
64,66,66,34,"Nürensdorf ZH","In Nürensdorf wird das Zivildienstgesetz mit 66 Prozent angenommen. Nürensdorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
65,64.3,64.3,35.7,"Oberembrach ZH","Das Zivildienstgesetz erreicht in Oberembrach 64,3 Prozent Ja-Stimmen. Oberembrach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
66,53,53,47,"Opfikon ZH","In Opfikon ist das Zivildienstgesetz mit 53 Prozent der Stimmen angenommen worden. Opfikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
67,58.1,58.1,41.9,"Rafz ZH","Das Zivildienstgesetz erreicht in Rafz 58,1 Prozent Ja-Stimmen. Rafz nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
68,56.6,56.6,43.4,"Rorbas ZH","In Rorbas wird das Zivildienstgesetz mit 56,6 Prozent angenommen. Rorbas nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
69,53,53,47,"Wallisellen ZH","In Wallisellen wird das Zivildienstgesetz mit 53 Prozent angenommen. Wallisellen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
70,63.3,63.3,36.7,"Wasterkingen ZH","In Wasterkingen wird das Zivildienstgesetz mit 63,3 Prozent angenommen. Wasterkingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
71,61.6,61.6,38.4,"Wil ZH","In Wil ZH wird das Zivildienstgesetz mit 61,6 Prozent angenommen. Wil ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
72,65.3,65.3,34.7,"Winkel ZH","In Winkel ist das Zivildienstgesetz mit 65,3 Prozent der Stimmen angenommen worden. Winkel nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
81,61.6,61.6,38.4,"Bachs ZH","In Bachs wird das Zivildienstgesetz mit 61,6 Prozent angenommen. Bachs nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
82,63.1,63.1,36.9,"Boppelsen ZH","In Boppelsen wird das Zivildienstgesetz mit 63,1 Prozent angenommen. Boppelsen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
83,59.1,59.1,40.9,"Buchs ZH","In Buchs ZH wird das Zivildienstgesetz mit 59,1 Prozent angenommen. Buchs ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
84,58.1,58.1,41.9,"Dällikon ZH","Das Zivildienstgesetz erreicht in Dällikon 58,1 Prozent Ja-Stimmen. Dällikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
85,57.4,57.4,42.6,"Dänikon ZH","In Dänikon wird das Zivildienstgesetz mit 57,4 Prozent angenommen. Dänikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
86,58.4,58.4,41.6,"Dielsdorf ZH","In Dielsdorf wird das Zivildienstgesetz mit 58,4 Prozent angenommen. Dielsdorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
87,60.8,60.8,39.2,"Hüttikon ZH","Das Zivildienstgesetz erreicht in Hüttikon 60,8 Prozent Ja-Stimmen. Hüttikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
88,67.6,67.6,32.4,"Neerach ZH","Das Zivildienstgesetz erreicht in Neerach 67,6 Prozent Ja-Stimmen. Neerach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
89,58.8,58.8,41.2,"Niederglatt ZH","In Niederglatt ist das Zivildienstgesetz mit 58,8 Prozent der Stimmen angenommen worden. Niederglatt nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
90,59.4,59.4,40.6,"Niederhasli ZH","In Niederhasli wird das Zivildienstgesetz mit 59,4 Prozent angenommen. Niederhasli nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
91,53.7,53.7,46.3,"Niederweningen ZH","In Niederweningen ist das Zivildienstgesetz mit 53,7 Prozent der Stimmen angenommen worden. Niederweningen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
92,57.4,57.4,42.6,"Oberglatt ZH","Die Vorlage das Zivildienstgesetz ist in Oberglatt mit 57,4 Prozent der Stimmen angenommen worden. Oberglatt nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
93,60.9,60.9,39.1,"Oberweningen ZH","In Oberweningen wird das Zivildienstgesetz mit 60,9 Prozent angenommen. Oberweningen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
94,55.9,55.9,44.1,"Otelfingen ZH","Die Vorlage das Zivildienstgesetz ist in Otelfingen mit 55,9 Prozent der Stimmen angenommen worden. Otelfingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
95,58,58,42,"Regensberg ZH","Das Zivildienstgesetz erreicht in Regensberg 58 Prozent Ja-Stimmen. Regensberg nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
96,55.9,55.9,44.1,"Regensdorf ZH","Das Zivildienstgesetz erreicht in Regensdorf 55,9 Prozent Ja-Stimmen. Regensdorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
97,56.1,56.1,43.9,"Rümlang ZH","In Rümlang wird das Zivildienstgesetz mit 56,1 Prozent angenommen. Rümlang nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
98,59.1,59.1,40.9,"Schleinikon ZH","Das Zivildienstgesetz erreicht in Schleinikon 59,1 Prozent Ja-Stimmen. Schleinikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
99,62.8,62.8,37.2,"Schöfflisdorf ZH","In Schöfflisdorf wird das Zivildienstgesetz mit 62,8 Prozent angenommen. Schöfflisdorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
100,64.5,64.5,35.5,"Stadel ZH","Die Vorlage das Zivildienstgesetz ist in Stadel mit 64,5 Prozent der Stimmen angenommen worden. Stadel nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
101,61,61,39,"Steinmaur ZH","In Steinmaur wird das Zivildienstgesetz mit 61 Prozent angenommen. Steinmaur nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
102,62.4,62.4,37.6,"Weiach ZH","Das Zivildienstgesetz erreicht in Weiach 62,4 Prozent Ja-Stimmen. Weiach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
111,61.7,61.7,38.3,"Bäretswil ZH","Das Zivildienstgesetz erreicht in Bäretswil 61,7 Prozent Ja-Stimmen. Bäretswil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
112,56.5,56.5,43.5,"Bubikon ZH","Das Zivildienstgesetz erreicht in Bubikon 56,5 Prozent Ja-Stimmen. Bubikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
113,56.6,56.6,43.4,"Dürnten ZH","In Dürnten ist das Zivildienstgesetz mit 56,6 Prozent der Stimmen angenommen worden. Dürnten nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
114,65.4,65.4,34.6,"Fischenthal ZH","Die Vorlage das Zivildienstgesetz ist in Fischenthal mit 65,4 Prozent der Stimmen angenommen worden. Fischenthal nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
115,60.3,60.3,39.7,"Gossau ZH","Das Zivildienstgesetz erreicht in Gossau ZH 60,3 Prozent Ja-Stimmen. Gossau ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
116,58.1,58.1,41.9,"Grüningen ZH","Das Zivildienstgesetz erreicht in Grüningen 58,1 Prozent Ja-Stimmen. Grüningen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
117,62,62,38,"Hinwil ZH","In Hinwil wird das Zivildienstgesetz mit 62 Prozent angenommen. Hinwil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
118,54.2,54.2,45.8,"Rüti ZH","In Rüti ZH wird das Zivildienstgesetz mit 54,2 Prozent angenommen. Rüti ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
119,57.6,57.6,42.4,"Seegräben ZH","Das Zivildienstgesetz erreicht in Seegräben 57,6 Prozent Ja-Stimmen. Seegräben nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
120,54,54,46,"Wald ZH","In Wald ZH ist das Zivildienstgesetz mit 54 Prozent der Stimmen angenommen worden. Wald ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
121,51.4,51.4,48.6,"Wetzikon ZH","In Wetzikon ZH wird das Zivildienstgesetz mit 51,4 Prozent angenommen. Wetzikon ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
131,51.4,51.4,48.6,"Adliswil ZH","Die Vorlage das Zivildienstgesetz ist in Adliswil mit 51,4 Prozent der Stimmen angenommen worden. Adliswil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
135,58.5,58.5,41.5,"Kilchberg ZH","In Kilchberg ZH wird das Zivildienstgesetz mit 58,5 Prozent angenommen. Kilchberg ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
136,54.6,54.6,45.4,"Langnau am Albis ZH","In Langnau am Albis wird das Zivildienstgesetz mit 54,6 Prozent angenommen. Langnau am Albis nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
137,53.6,53.6,46.4,"Oberrieden ZH","In Oberrieden wird das Zivildienstgesetz mit 53,6 Prozent angenommen. Oberrieden nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
138,55.4,55.4,44.6,"Richterswil ZH","Die Vorlage das Zivildienstgesetz ist in Richterswil mit 55,4 Prozent der Stimmen angenommen worden. Richterswil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
139,57.9,57.9,42.1,"Rüschlikon ZH","Das Zivildienstgesetz erreicht in Rüschlikon 57,9 Prozent Ja-Stimmen. Rüschlikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
141,53.4,53.4,46.6,"Thalwil ZH","Das Zivildienstgesetz erreicht in Thalwil 53,4 Prozent Ja-Stimmen. Thalwil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
151,63.4,63.4,36.6,"Erlenbach ZH","Das Zivildienstgesetz erreicht in Erlenbach ZH 63,4 Prozent Ja-Stimmen. Erlenbach ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
152,66.6,66.6,33.4,"Herrliberg ZH","In Herrliberg wird das Zivildienstgesetz mit 66,6 Prozent angenommen. Herrliberg nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
153,58.3,58.3,41.7,"Hombrechtikon ZH","In Hombrechtikon wird das Zivildienstgesetz mit 58,3 Prozent angenommen. Hombrechtikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
154,62.9,62.9,37.1,"Küsnacht ZH","In Küsnacht ZH wird das Zivildienstgesetz mit 62,9 Prozent angenommen. Küsnacht ZH nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
155,55.6,55.6,44.4,"Männedorf ZH","Das Zivildienstgesetz erreicht in Männedorf 55,6 Prozent Ja-Stimmen. Männedorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
156,59.8,59.8,40.2,"Meilen ZH","Das Zivildienstgesetz erreicht in Meilen 59,8 Prozent Ja-Stimmen. Meilen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
157,57.6,57.6,42.4,"Oetwil am See ZH","In Oetwil am See ist das Zivildienstgesetz mit 57,6 Prozent der Stimmen angenommen worden. Oetwil am See nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
158,54.4,54.4,45.6,"Stäfa ZH","In Stäfa ist das Zivildienstgesetz mit 54,4 Prozent der Stimmen angenommen worden. Stäfa nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
159,58,58,42,"Uetikon am See ZH","Das Zivildienstgesetz erreicht in Uetikon am See 58 Prozent Ja-Stimmen. Uetikon am See nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
160,67.4,67.4,32.6,"Zumikon ZH","Das Zivildienstgesetz erreicht in Zumikon 67,4 Prozent Ja-Stimmen. Zumikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
161,58.6,58.6,41.4,"Zollikon ZH","In Zollikon ist das Zivildienstgesetz mit 58,6 Prozent der Stimmen angenommen worden. Zollikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
172,59.7,59.7,40.3,"Fehraltorf ZH","In Fehraltorf ist das Zivildienstgesetz mit 59,7 Prozent der Stimmen angenommen worden. Fehraltorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
173,59.8,59.8,40.2,"Hittnau ZH","In Hittnau wird das Zivildienstgesetz mit 59,8 Prozent angenommen. Hittnau nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
176,62,62,38,"Lindau ZH","Die Vorlage das Zivildienstgesetz ist in Lindau mit 62 Prozent der Stimmen angenommen worden. Lindau nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
177,53,53,47,"Pfäffikon ZH","In Pfäffikon ist das Zivildienstgesetz mit 53 Prozent der Stimmen angenommen worden. Pfäffikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
178,62.2,62.2,37.8,"Russikon ZH","Die Vorlage das Zivildienstgesetz ist in Russikon mit 62,2 Prozent der Stimmen angenommen worden. Russikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
180,65.1,65.1,34.9,"Weisslingen ZH","In Weisslingen ist das Zivildienstgesetz mit 65,1 Prozent der Stimmen angenommen worden. Weisslingen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
181,60.9,60.9,39.1,"Wila ZH","In Wila ist das Zivildienstgesetz mit 60,9 Prozent der Stimmen angenommen worden. Wila nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
182,61.6,61.6,38.4,"Wildberg ZH","Die Vorlage das Zivildienstgesetz ist in Wildberg mit 61,6 Prozent der Stimmen angenommen worden. Wildberg nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
191,52.4,52.4,47.6,"Dübendorf ZH","Die Vorlage das Zivildienstgesetz ist in Dübendorf mit 52,4 Prozent der Stimmen angenommen worden. Dübendorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
192,57.4,57.4,42.6,"Egg ZH","In Egg wird das Zivildienstgesetz mit 57,4 Prozent angenommen. Egg nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
193,54.4,54.4,45.6,"Fällanden ZH","In Fällanden wird das Zivildienstgesetz mit 54,4 Prozent angenommen. Fällanden nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
194,53.9,53.9,46.1,"Greifensee ZH","In Greifensee wird das Zivildienstgesetz mit 53,9 Prozent angenommen. Greifensee nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
195,59.7,59.7,40.3,"Maur ZH","Die Vorlage das Zivildienstgesetz ist in Maur mit 59,7 Prozent der Stimmen angenommen worden. Maur nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
196,53,53,47,"Mönchaltorf ZH","Die Vorlage das Zivildienstgesetz ist in Mönchaltorf mit 53 Prozent der Stimmen angenommen worden. Mönchaltorf nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
197,53.2,53.2,46.8,"Schwerzenbach ZH","In Schwerzenbach wird das Zivildienstgesetz mit 53,2 Prozent angenommen. Schwerzenbach nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
198,47.3,47.3,52.7,"Uster ZH","Uster hat das Zivildienstgesetz mit 52,7 Prozent Nein-Stimmen verworfen. Sowohl Uster als auch der Kanton Zürich verwerfen das Zivildienstgesetz."
199,59.8,59.8,40.2,"Volketswil ZH","In Volketswil wird das Zivildienstgesetz mit 59,8 Prozent angenommen. Volketswil nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
200,57.4,57.4,42.6,"Wangen-Brüttisellen ZH","Das Zivildienstgesetz erreicht in Wangen-Brüttisellen 57,4 Prozent Ja-Stimmen. Wangen-Brüttisellen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
211,63.6,63.6,36.4,"Altikon ZH","In Altikon wird das Zivildienstgesetz mit 63,6 Prozent angenommen. Altikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
213,64.9,64.9,35.1,"Brütten ZH","In Brütten wird das Zivildienstgesetz mit 64,9 Prozent angenommen. Brütten nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
214,60.2,60.2,39.8,"Dägerlen ZH","In Dägerlen wird das Zivildienstgesetz mit 60,2 Prozent angenommen. Dägerlen nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
215,54.8,54.8,45.2,"Dättlikon ZH","Das Zivildienstgesetz erreicht in Dättlikon 54,8 Prozent Ja-Stimmen. Dättlikon nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
216,62.4,62.4,37.6,"Dinhard ZH","In Dinhard wird das Zivildienstgesetz mit 62,4 Prozent angenommen. Dinhard nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
218,61.1,61.1,38.9,"Ellikon an der Thur ZH","In Ellikon an der Thur wird das Zivildienstgesetz mit 61,1 Prozent angenommen. Ellikon an der Thur nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
219,54.8,54.8,45.2,"Elsau ZH","In Elsau wird das Zivildienstgesetz mit 54,8 Prozent angenommen. Elsau nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
220,66.7,66.7,33.3,"Hagenbuch ZH","In Hagenbuch wird das Zivildienstgesetz mit 66,7 Prozent angenommen. Hagenbuch nimmt das Zivildienstgesetz an, der Kanton Zürich lehnt es ab."
