"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6782,49.5,49.5,50.5,"Cornol (JU)","La réforme du service civil est refusée à 50,5 pour cent à Cornol. Cornol a rejeté la réforme, tout comme son canton."
6783,31.7,31.7,68.3,"Courchavon (JU)","Les habitants de Courchavon s'opposent à la réforme du service civil par 68,3 pour cent des voix. Courchavon a rejeté la réforme, tout comme son canton."
6784,56.5,56.5,43.5,"Courgenay (JU)","La population de Courgenay approuve à 56,5 pour cent la réforme du service civil. Courgenay a approuvé la réforme, contrairement à son canton."
6785,11.2,11.2,88.8,"Courtedoux (JU)","La population de Courtedoux rejette à 88,8 pour cent des voix la réforme du service civil. Courtedoux a rejeté la réforme, tout comme son canton."
6789,57.2,57.2,42.8,"Fahy (JU)","Les habitants de Fahy acceptent à 57,2 pour cent la réforme du service civil. Fahy a approuvé la réforme, contrairement à son canton."
6790,13.4,13.4,86.6,"Fontenais (JU)","La réforme du service civil est refusée à 86,6 pour cent à Fontenais. Fontenais a rejeté la réforme, tout comme son canton."
6792,36.2,36.2,63.8,"Grandfontaine (JU)","La réforme du service civil n'a pas convaincu à Grandfontaine. Les citoyens de la commune ont refusé le texte à 63,8 pour cent. Grandfontaine a rejeté la réforme, tout comme son canton."
6800,21.5,21.5,78.5,"Porrentruy (JU)","La population de Porrentruy rejette à 78,5 pour cent des voix la réforme du service civil. Porrentruy a rejeté la réforme, tout comme son canton."
6806,45.4,45.4,54.6,"Vendlincourt (JU)","La réforme du service civil n'a pas convaincu à Vendlincourt. Les citoyens de la commune ont refusé le texte à 54,6 pour cent. Vendlincourt a rejeté la réforme, tout comme son canton."
6807,83.4,83.4,16.6,"Basse-Allaine (JU)","La population de Basse-Allaine approuve à 83,4 pour cent la réforme du service civil. Basse-Allaine a approuvé la réforme, contrairement à son canton."
6808,56.1,56.1,43.9,"Clos du Doubs (JU)","La réforme du service civil passe la rampe avec 56,1 pour cent de oui à Clos du Doubs. Clos du Doubs a approuvé la réforme, contrairement à son canton."
6809,48.2,48.2,51.8,"Haute-Ajoie (JU)","La réforme du service civil n'a pas convaincu à Haute-Ajoie. Les citoyens de la commune ont refusé le texte à 51,8 pour cent. Haute-Ajoie a rejeté la réforme, tout comme son canton."
6810,32.1,32.1,67.9,"La Baroche (JU)","La réforme du service civil est refusée à 67,9 pour cent à La Baroche. La Baroche a rejeté la réforme, tout comme son canton."
6811,41.6,41.6,58.4,"Damphreux-Lugnez (JU)","La réforme du service civil est refusée à 58,4 pour cent à Damphreux-Lugnez. Damphreux-Lugnez a rejeté la réforme, tout comme son canton."
6812,96.3,96.3,3.7,"Basse-Vendline (JU)","La réforme du service civil passe la rampe avec 96,3 pour cent de oui à Basse-Vendline. Le plus fort pourcentage de oui du canton du Jura a été obtenu à Basse-Vendline."
6831,80.2,80.2,19.8,"Moutier (JU)","Moutier dit oui à 80,2 pour cent à la réforme du service civil. Moutier a approuvé la réforme, contrairement à son canton."
