"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5491,82.5,82.5,17.5,"Mont-la-Ville (VD)","NA NA"
5492,64.9,64.9,35.1,"Montricher (VD)","NA NA"
5493,83,83,17,"Orny (VD)","NA NA"
5495,79.1,79.1,20.9,"Penthalaz (VD)","NA NA"
5496,42.8,42.8,57.2,"Penthaz (VD)","NA NA"
5497,85.7,85.7,14.3,"Pompaples (VD)","NA NA"
5498,31.4,31.4,68.6,"La Sarraz (VD)","NA NA"
5499,55.8,55.8,44.2,"Senarclens (VD)","NA NA"
5501,27.3,27.3,72.7,"Sullens (VD)","NA NA"
5503,21.9,21.9,78.1,"Vufflens-la-Ville (VD)","NA NA"
5511,59.7,59.7,40.3,"Assens (VD)","NA NA"
5512,31.4,31.4,68.6,"Bercher (VD)","NA NA"
5514,62.9,62.9,37.1,"Bottens (VD)","NA NA"
5515,80.5,80.5,19.5,"Bretigny-sur-Morrens (VD)","NA NA"
5516,78.4,78.4,21.6,"Cugy (VD)","NA NA"
5518,60.6,60.6,39.4,"Echallens (VD)","NA NA"
5520,49.6,49.6,50.4,"Essertines-sur-Yverdon (VD)","NA NA"
5521,12.2,12.2,87.8,"Etagnières (VD)","NA NA"
5522,67,67,33,"Fey (VD)","NA NA"
5523,53.7,53.7,46.3,"Froideville (VD)","NA NA"
5527,18.8,18.8,81.2,"Morrens (VD)","NA NA"
5529,23.6,23.6,76.4,"Oulens-sous-Echallens (VD)","NA NA"
5530,18.9,18.9,81.1,"Pailly (VD)","NA NA"
5531,39.7,39.7,60.3,"Penthéréaz (VD)","NA NA"
5533,87.2,87.2,12.8,"Poliez-Pittet (VD)","NA NA"
5534,62.3,62.3,37.7,"Rueyres (VD)","NA NA"
5535,63.2,63.2,36.8,"Saint-Barthélemy (VD)","NA NA"
5537,24.4,24.4,75.6,"Villars-le-Terroir (VD)","NA NA"
5539,91.2,91.2,8.8,"Vuarrens (VD)","NA NA"
5540,92.5,92.5,7.5,"Montilliez (VD)","NA NA"
5541,61.2,61.2,38.8,"Goumoëns (VD)","NA NA"
5551,65.3,65.3,34.7,"Bonvillars (VD)","NA NA"
5552,78.8,78.8,21.2,"Bullet (VD)","NA NA"
5553,69.4,69.4,30.6,"Champagne (VD)","NA NA"
5554,35.6,35.6,64.4,"Concise (VD)","NA NA"
5555,38.4,38.4,61.6,"Corcelles-près-Concise (VD)","NA NA"
5556,41.4,41.4,58.6,"Fiez (VD)","NA NA"
5557,42.6,42.6,57.4,"Fontaines-sur-Grandson (VD)","NA NA"
5559,46.5,46.5,53.5,"Giez (VD)","NA NA"
5560,96.5,96.5,3.5,"Grandevent (VD)","NA NA"
5561,87.3,87.3,12.7,"Grandson (VD)","NA NA"
5562,57,57,43,"Mauborget (VD)","NA NA"
5563,20.2,20.2,79.8,"Mutrux (VD)","NA NA"
5564,5.5,5.5,94.5,"Novalles (VD)","NA NA"
5565,76.6,76.6,23.4,"Onnens (VD)","NA NA"
5566,32.8,32.8,67.2,"Provence (VD)","NA NA"
5568,88.4,88.4,11.6,"Sainte-Croix (VD)","NA NA"
5571,20.2,20.2,79.8,"Tévenon (VD)","NA NA"
5581,5.8,5.8,94.2,"Belmont-sur-Lausanne (VD)","NA NA"
5582,50.1,50.1,49.9,"Cheseaux-sur-Lausanne (VD)","NA NA"
5583,3.7,3.7,96.3,"Crissier (VD)","NA NA"
5584,67.1,67.1,32.9,"Epalinges (VD)","NA NA"
5585,21,21,79,"Jouxtens-Mézery (VD)","NA NA"
5586,24.8,24.8,75.2,"Lausanne (VD)","NA NA"
5587,63.8,63.8,36.2,"Le Mont-sur-Lausanne (VD)","NA NA"
5588,17.3,17.3,82.7,"Paudex (VD)","NA NA"
5589,89.6,89.6,10.4,"Prilly (VD)","NA NA"
5590,68.7,68.7,31.3,"Pully (VD)","NA NA"
5591,10.1,10.1,89.9,"Renens (VD)","NA NA"
5592,38.6,38.6,61.4,"Romanel-sur-Lausanne (VD)","NA NA"
5601,96.1,96.1,3.9,"Chexbres (VD)","NA NA"
5604,20.1,20.1,79.9,"Forel (Lavaux) (VD)","NA NA"
5606,55.4,55.4,44.6,"Lutry (VD)","NA NA"
5607,58,58,42,"Puidoux (VD)","NA NA"
5609,54.8,54.8,45.2,"Rivaz (VD)","NA NA"
5610,97.8,97.8,2.2,"Saint-Saphorin (Lavaux) (VD)","NA NA"
5611,41.1,41.1,58.9,"Savigny (VD)","NA NA"
5613,81.9,81.9,18.1,"Bourg-en-Lavaux (VD)","NA NA"
5621,6.4,6.4,93.6,"Aclens (VD)","NA NA"
5622,66.7,66.7,33.3,"Bremblens (VD)","NA NA"
5623,72.3,72.3,27.7,"Buchillon (VD)","NA NA"
5624,36.9,36.9,63.1,"Bussigny (VD)","NA NA"
5627,91.7,91.7,8.3,"Chavannes-près-Renens (VD)","NA NA"
5628,46,46,54,"Chigny (VD)","NA NA"
5629,90.5,90.5,9.5,"Clarmont (VD)","NA NA"
5631,42.3,42.3,57.7,"Denens (VD)","NA NA"
5632,31.3,31.3,68.7,"Denges (VD)","NA NA"
5633,51.6,51.6,48.4,"Echandens (VD)","NA NA"
5634,50.8,50.8,49.2,"Echichens (VD)","NA NA"
5635,81.5,81.5,18.5,"Ecublens (VD)","NA NA"
5636,59.3,59.3,40.7,"Etoy (VD)","NA NA"
5637,48.7,48.7,51.3,"Lavigny (VD)","NA NA"
5638,24.6,24.6,75.4,"Lonay (VD)","NA NA"
5639,67.3,67.3,32.7,"Lully (VD)","NA NA"
5640,42.8,42.8,57.2,"Lussy-sur-Morges (VD)","NA NA"
5642,15.4,15.4,84.6,"Morges (VD)","NA NA"
5643,79.2,79.2,20.8,"Préverenges (VD)","NA NA"
5645,74.4,74.4,25.6,"Romanel-sur-Morges (VD)","NA NA"
5646,23,23,77,"Saint-Prex (VD)","NA NA"
5648,55.5,55.5,44.5,"Saint-Sulpice (VD)","NA NA"
5649,64.2,64.2,35.8,"Tolochenaz (VD)","NA NA"
5650,69.4,69.4,30.6,"Vaux-sur-Morges (VD)","NA NA"
5651,84.2,84.2,15.8,"Villars-Sainte-Croix (VD)","NA NA"
5652,86.2,86.2,13.8,"Villars-sous-Yens (VD)","NA NA"
5653,40.6,40.6,59.4,"Vufflens-le-Château (VD)","NA NA"
5654,40.9,40.9,59.1,"Vullierens (VD)","NA NA"
5655,32.6,32.6,67.4,"Yens (VD)","NA NA"
5656,61.4,61.4,38.6,"Hautemorges (VD)","NA NA"
5661,71.5,71.5,28.5,"Boulens (VD)","NA NA"
5663,44.7,44.7,55.3,"Bussy-sur-Moudon (VD)","NA NA"
5665,73.3,73.3,26.7,"Chavannes-sur-Moudon (VD)","NA NA"
5669,42.4,42.4,57.6,"Curtilles (VD)","NA NA"
5671,31.7,31.7,68.3,"Dompierre (VD)","NA NA"
5673,92.7,92.7,7.3,"Hermenches (VD)","NA NA"
5674,79,79,21,"Lovatens (VD)","NA NA"
5675,97.7,97.7,2.3,"Lucens (VD)","NA NA"
5678,62,62,38,"Moudon (VD)","NA NA"
5680,64.7,64.7,35.3,"Ogens (VD)","NA NA"
5683,43.4,43.4,56.6,"Prévonloup (VD)","NA NA"
5684,29.9,29.9,70.1,"Rossenges (VD)","NA NA"
5688,4.9,4.9,95.1,"Syens (VD)","NA NA"
5690,43.9,43.9,56.1,"Villars-le-Comte (VD)","NA NA"
5692,88.2,88.2,11.8,"Vucherens (VD)","NA NA"
5693,94,94,6,"Montanaire (VD)","NA NA"
5701,27.2,27.2,72.8,"Arnex-sur-Nyon (VD)","NA NA"
5702,60,60,40,"Arzier-Le Muids (VD)","NA NA"
5703,84.2,84.2,15.8,"Bassins (VD)","NA NA"
5704,91.5,91.5,8.5,"Begnins (VD)","NA NA"
5705,63.6,63.6,36.4,"Bogis-Bossey (VD)","NA NA"
5706,0,0,100,"Borex (VD)","NA NA"
5707,31.5,31.5,68.5,"Chavannes-de-Bogis (VD)","NA NA"
5708,26.5,26.5,73.5,"Chavannes-des-Bois (VD)","NA NA"
5709,73.9,73.9,26.1,"Chéserex (VD)","NA NA"
5710,32,32,68,"Coinsins (VD)","NA NA"
5711,47.5,47.5,52.5,"Commugny (VD)","NA NA"
5712,64.4,64.4,35.6,"Coppet (VD)","NA NA"
5713,19.9,19.9,80.1,"Crans-près-Céligny (VD)","NA NA"
5714,77.1,77.1,22.9,"Crassier (VD)","NA NA"
5715,4.9,4.9,95.1,"Duillier (VD)","NA NA"
5716,78.1,78.1,21.9,"Eysins (VD)","NA NA"
5717,2.4,2.4,97.6,"Founex (VD)","NA NA"
5718,60.8,60.8,39.2,"Genolier (VD)","NA NA"
5719,64,64,36,"Gingins (VD)","NA NA"
5720,56.5,56.5,43.5,"Givrins (VD)","NA NA"
5721,33.6,33.6,66.4,"Gland (VD)","NA NA"
5722,41.7,41.7,58.3,"Grens (VD)","NA NA"
5723,36.4,36.4,63.6,"Mies (VD)","NA NA"
5724,75.8,75.8,24.2,"Nyon (VD)","NA NA"
5725,95.6,95.6,4.4,"Prangins (VD)","NA NA"
5726,13.6,13.6,86.4,"La Rippe (VD)","NA NA"
5727,29.5,29.5,70.5,"Saint-Cergue (VD)","NA NA"
5728,78.1,78.1,21.9,"Signy-Avenex (VD)","NA NA"
5729,51.7,51.7,48.3,"Tannay (VD)","NA NA"
5730,92.7,92.7,7.3,"Trélex (VD)","NA NA"
5731,50.3,50.3,49.7,"Le Vaud (VD)","NA NA"
5732,2.1,2.1,97.9,"Vich (VD)","NA NA"
5741,56.6,56.6,43.4,"L'Abergement (VD)","NA NA"
5742,88.9,88.9,11.1,"Agiez (VD)","NA NA"
5743,29.7,29.7,70.3,"Arnex-sur-Orbe (VD)","NA NA"
5744,56.8,56.8,43.2,"Ballaigues (VD)","NA NA"
5745,50.9,50.9,49.1,"Baulmes (VD)","NA NA"
5746,82.1,82.1,17.9,"Bavois (VD)","NA NA"
5747,63.8,63.8,36.2,"Bofflens (VD)","NA NA"
5748,48,48,52,"Bretonnières (VD)","NA NA"
5749,55.1,55.1,44.9,"Chavornay (VD)","NA NA"
5750,48.8,48.8,51.2,"Les Clées (VD)","NA NA"
5752,65.9,65.9,34.1,"Croy (VD)","NA NA"
5754,38.8,38.8,61.2,"Juriens (VD)","NA NA"
5755,66,66,34,"Lignerolle (VD)","NA NA"
5756,31.3,31.3,68.7,"Montcherand (VD)","NA NA"
5757,31.6,31.6,68.4,"Orbe (VD)","NA NA"
5758,42.9,42.9,57.1,"La Praz (VD)","NA NA"
5759,23.1,23.1,76.9,"Premier (VD)","NA NA"
5760,13.9,13.9,86.1,"Rances (VD)","NA NA"
5761,44.8,44.8,55.2,"Romainmôtier-Envy (VD)","NA NA"
5762,91.4,91.4,8.6,"Sergey (VD)","NA NA"
5763,61.4,61.4,38.6,"Valeyres-sous-Rances (VD)","NA NA"
5764,50,50,50,"Vallorbe (VD)","NA NA"
5765,44.1,44.1,55.9,"Vaulion (VD)","NA NA"
5766,89.6,89.6,10.4,"Vuiteboeuf (VD)","NA NA"
5785,89.1,89.1,10.9,"Corcelles-le-Jorat (VD)","NA NA"
5790,73.6,73.6,26.4,"Maracon (VD)","NA NA"
5792,23.4,23.4,76.6,"Montpreveyres (VD)","NA NA"
5798,49.7,49.7,50.3,"Ropraz (VD)","NA NA"
5799,46,46,54,"Servion (VD)","NA NA"
5803,11.5,11.5,88.5,"Vulliens (VD)","NA NA"
5804,46,46,54,"Jorat-Menthue (VD)","NA NA"
5805,40.4,40.4,59.6,"Oron (VD)","NA NA"
5806,76.7,76.7,23.3,"Jorat-Mézières (VD)","NA NA"
5812,61.3,61.3,38.7,"Champtauroz (VD)","NA NA"
5813,67.3,67.3,32.7,"Chevroux (VD)","NA NA"
5816,55.1,55.1,44.9,"Corcelles-près-Payerne (VD)","NA NA"
5817,34.5,34.5,65.5,"Grandcour (VD)","NA NA"
5819,57.7,57.7,42.3,"Henniez (VD)","NA NA"
5821,16.7,16.7,83.3,"Missy (VD)","NA NA"
5822,56.6,56.6,43.4,"Payerne (VD)","NA NA"
5827,67.9,67.9,32.1,"Trey (VD)","NA NA"
5828,39.7,39.7,60.3,"Treytorrens (Payerne) (VD)","NA NA"
5830,7.9,7.9,92.1,"Villarzel (VD)","NA NA"
5831,58.4,58.4,41.6,"Valbroye (VD)","NA NA"
5841,0.6,0.6,99.4,"Château-d'Oex (VD)","NA NA"
5842,54.2,54.2,45.8,"Rossinière (VD)","NA NA"
5843,70.2,70.2,29.8,"Rougemont (VD)","NA NA"
5851,75.6,75.6,24.4,"Allaman (VD)","NA NA"
5852,58.5,58.5,41.5,"Bursinel (VD)","NA NA"
5853,60.8,60.8,39.2,"Bursins (VD)","NA NA"
5854,69.5,69.5,30.5,"Burtigny (VD)","NA NA"
5855,79.7,79.7,20.3,"Dully (VD)","NA NA"
5856,32.3,32.3,67.7,"Essertines-sur-Rolle (VD)","NA NA"
5857,41.2,41.2,58.8,"Gilly (VD)","NA NA"
5858,28.8,28.8,71.2,"Luins (VD)","NA NA"
5859,3.9,3.9,96.1,"Mont-sur-Rolle (VD)","NA NA"
5860,47.2,47.2,52.8,"Perroy (VD)","NA NA"
5861,50.9,50.9,49.1,"Rolle (VD)","NA NA"
5862,41.3,41.3,58.7,"Tartegnin (VD)","NA NA"
5863,6.5,6.5,93.5,"Vinzel (VD)","NA NA"
5871,38.8,38.8,61.2,"L'Abbaye (VD)","NA NA"
5872,9.8,9.8,90.2,"Le Chenit (VD)","NA NA"
5873,50,50,50,"Le Lieu (VD)","NA NA"
5882,49.6,49.6,50.4,"Chardonne (VD)","NA NA"
5883,66.9,66.9,33.1,"Corseaux (VD)","NA NA"
5884,11.4,11.4,88.6,"Corsier-sur-Vevey (VD)","NA NA"
5885,16.6,16.6,83.4,"Jongny (VD)","NA NA"
5886,34.5,34.5,65.5,"Montreux (VD)","NA NA"
5889,47.5,47.5,52.5,"La Tour-de-Peilz (VD)","NA NA"
5890,29.8,29.8,70.2,"Vevey (VD)","NA NA"
5891,20.2,20.2,79.8,"Veytaux (VD)","NA NA"
5892,90.2,90.2,9.8,"Blonay-Saint-Légier (VD)","NA NA"
5902,71.6,71.6,28.4,"Belmont-sur-Yverdon (VD)","NA NA"
5903,41.5,41.5,58.5,"Bioley-Magnoux (VD)","NA NA"
5904,61.3,61.3,38.7,"Chamblon (VD)","NA NA"
5905,49.8,49.8,50.2,"Champvent (VD)","NA NA"
5907,37.3,37.3,62.7,"Chavannes-le-Chêne (VD)","NA NA"
5908,69.3,69.3,30.7,"Chêne-Pâquier (VD)","NA NA"
5909,55.3,55.3,44.7,"Cheseaux-Noréaz (VD)","NA NA"
5910,57.7,57.7,42.3,"Cronay (VD)","NA NA"
5911,22.3,22.3,77.7,"Cuarny (VD)","NA NA"
5912,83.6,83.6,16.4,"Démoret (VD)","NA NA"
5913,7.4,7.4,92.6,"Donneloye (VD)","NA NA"
5914,94.2,94.2,5.8,"Ependes (VD)","NA NA"
5919,74.7,74.7,25.3,"Mathod (VD)","NA NA"
5921,84.5,84.5,15.5,"Molondin (VD)","NA NA"
5922,63.4,63.4,36.6,"Montagny-près-Yverdon (VD)","NA NA"
5923,82.7,82.7,17.3,"Oppens (VD)","NA NA"
5924,34.1,34.1,65.9,"Orges (VD)","NA NA"
5925,53.3,53.3,46.7,"Orzens (VD)","NA NA"
5926,83,83,17,"Pomy (VD)","NA NA"
5928,12.9,12.9,87.1,"Rovray (VD)","NA NA"
5929,95.9,95.9,4.1,"Suchy (VD)","NA NA"
5930,39.2,39.2,60.8,"Suscévaz (VD)","NA NA"
5931,64.2,64.2,35.8,"Treycovagnes (VD)","NA NA"
5932,69.3,69.3,30.7,"Ursins (VD)","NA NA"
5933,53.4,53.4,46.6,"Valeyres-sous-Montagny (VD)","NA NA"
5934,41.5,41.5,58.5,"Valeyres-sous-Ursins (VD)","NA NA"
5935,44.7,44.7,55.3,"Villars-Epeney (VD)","NA NA"
5937,59.5,59.5,40.5,"Vugelles-La Mothe (VD)","NA NA"
5938,40.6,40.6,59.4,"Yverdon-les-Bains (VD)","NA NA"
5939,51.6,51.6,48.4,"Yvonand (VD)","NA NA"
