"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5634,34.5,34.5,57.7,"Echichens (VD)",
5635,46,46,44.6,"Ecublens (VD)",
5636,38.4,38.4,50.9,"Etoy (VD)",
5637,30.3,30.3,63.7,"Lavigny (VD)",
5638,38.6,38.6,51.3,"Lonay (VD)",
5639,33.5,33.5,58,"Lully (VD)",
5640,36.2,36.2,60.1,"Lussy-sur-Morges (VD)",
5642,46,46,45.2,"Morges (VD)",
5643,42.3,42.3,47.6,"Préverenges (VD)",
5645,34.4,34.4,56.8,"Romanel-sur-Morges (VD)",
5646,36.6,36.6,55.3,"Saint-Prex (VD)",
5648,36.1,36.1,56.5,"Saint-Sulpice (VD)",
5649,39.6,39.6,49.7,"Tolochenaz (VD)",
5650,39.4,39.4,52.5,"Vaux-sur-Morges (VD)",
5651,39.2,39.2,55.8,"Villars-Sainte-Croix (VD)",
5652,42.8,42.8,52.7,"Villars-sous-Yens (VD)",
5653,28.6,28.6,64.4,"Vufflens-le-Château (VD)",
5654,30.9,30.9,59.9,"Vullierens (VD)",
5655,31.5,31.5,61.3,"Yens (VD)",
5656,37.8,37.8,53.1,"Hautemorges (VD)",
5661,48.7,48.7,50,"Boulens (VD)",
5663,23.5,23.5,62.7,"Bussy-sur-Moudon (VD)",
5665,22.4,22.4,76.5,"Chavannes-sur-Moudon (VD)",
5669,40.8,40.8,53.6,"Curtilles (VD)",
5671,28.8,28.8,65.4,"Dompierre (VD)",
5673,29.2,29.2,61.1,"Hermenches (VD)",
5674,44.6,44.6,46.2,"Lovatens (VD)",
5675,44.3,44.3,45.6,"Lucens (VD)",
5678,42,42,43.4,"Moudon (VD)",
5680,38.8,38.8,54.5,"Ogens (VD)",
5683,27.9,27.9,65.1,"Prévonloup (VD)",
5684,43.8,43.8,50,"Rossenges (VD)",
5688,38.9,38.9,58.3,"Syens (VD)",
5690,21.9,21.9,73.4,"Villars-le-Comte (VD)",
5692,41.3,41.3,50.9,"Vucherens (VD)",
5693,36.6,36.6,57,"Montanaire (VD)",
5701,26.1,26.1,69.3,"Arnex-sur-Nyon (VD)",
5702,33.1,33.1,55,"Arzier-Le Muids (VD)",
5703,36.4,36.4,53.8,"Bassins (VD)",
5704,38.5,38.5,56.7,"Begnins (VD)",
5705,32.1,32.1,63.9,"Bogis-Bossey (VD)",
5706,42.1,42.1,54.8,"Borex (VD)",
5707,28.9,28.9,62.2,"Chavannes-de-Bogis (VD)",
5708,28.9,28.9,63.1,"Chavannes-des-Bois (VD)",
5709,29.8,29.8,59.9,"Chéserex (VD)",
5710,33.5,33.5,58.2,"Coinsins (VD)",
5711,31.2,31.2,61.7,"Commugny (VD)",
5712,30.6,30.6,61.6,"Coppet (VD)",
5713,38.3,38.3,59.3,"Crans-près-Céligny (VD)",
5714,37.4,37.4,57.3,"Crassier (VD)",
5715,58.5,58.5,37.3,"Duillier (VD)",
5716,37.3,37.3,51.6,"Eysins (VD)",
5717,33.2,33.2,57.4,"Founex (VD)",
5718,28.9,28.9,64.9,"Genolier (VD)",
5719,30.6,30.6,59,"Gingins (VD)",
5720,33.8,33.8,60,"Givrins (VD)",
5721,39.6,39.6,48.7,"Gland (VD)",
5722,36.2,36.2,58.9,"Grens (VD)",
5723,33,33,57.2,"Mies (VD)",
5724,45.3,45.3,44.8,"Nyon (VD)",
5725,38.6,38.6,51.6,"Prangins (VD)",
5726,34.7,34.7,59.4,"La Rippe (VD)",
5727,39.6,39.6,50.2,"Saint-Cergue (VD)",
5728,28.2,28.2,60.6,"Signy-Avenex (VD)",
5729,31.9,31.9,60.8,"Tannay (VD)",
5730,32.8,32.8,58.7,"Trélex (VD)",
5731,71.4,71.4,28.6,"Le Vaud (VD)",
5732,33.9,33.9,57,"Vich (VD)",
5741,45.3,45.3,47.3,"L'Abergement (VD)",
5742,36.6,36.6,59.3,"Agiez (VD)",
5743,42.5,42.5,49.8,"Arnex-sur-Orbe (VD)",
5744,37.5,37.5,51.4,"Ballaigues (VD)",
5745,48.2,48.2,47.1,"Baulmes (VD)",
5746,36.7,36.7,56.8,"Bavois (VD)",
5747,29.3,29.3,59.8,"Bofflens (VD)",
5748,40.7,40.7,50.4,"Bretonnières (VD)",
5749,41.5,41.5,48.3,"Chavornay (VD)",
5750,45.2,45.2,43.8,"Les Clées (VD)",
5752,51.7,51.7,41.3,"Croy (VD)",
5754,38.2,38.2,53.3,"Juriens (VD)",
5755,34.4,34.4,59.5,"Lignerolle (VD)",
5756,44.7,44.7,48.8,"Montcherand (VD)",
5757,43.9,43.9,46.2,"Orbe (VD)",
5758,47.8,47.8,35.6,"La Praz (VD)",
5759,45.4,45.4,50,"Premier (VD)",
5760,39.1,39.1,58.4,"Rances (VD)",
5761,38.9,38.9,6,"Romainmôtier-Envy (VD)",
5762,43.1,43.1,49.2,"Sergey (VD)",
5763,33.9,33.9,58.3,"Valeyres-sous-Rances (VD)",
5764,38.7,38.7,50.6,"Vallorbe (VD)",
5765,40.4,40.4,53.7,"Vaulion (VD)",
5766,45.6,45.6,49,"Vuiteboeuf (VD)",
5785,36.4,36.4,59,"Corcelles-le-Jorat (VD)",
5790,42.3,42.3,51.5,"Maracon (VD)",
5792,46.1,46.1,49.4,"Montpreveyres (VD)",
5798,32.3,32.3,60.4,"Ropraz (VD)",
5799,41.6,41.6,49.4,"Servion (VD)",
5803,32,32,60.5,"Vulliens (VD)",
5804,37.5,37.5,55.3,"Jorat-Menthue (VD)",
5805,44.4,44.4,45.1,"Oron (VD)",
5806,41,41,49.8,"Jorat-Mézières (VD)",
5812,50.6,50.6,41.6,"Champtauroz (VD)",
5813,39.4,39.4,52.4,"Chevroux (VD)",
5816,33,33,54.8,"Corcelles-près-Payerne (VD)",
5817,27.8,27.8,62.9,"Grandcour (VD)",
5819,33.3,33.3,59.6,"Henniez (VD)",
5821,33.6,33.6,59.5,"Missy (VD)",
5822,35,35,52.7,"Payerne (VD)",
5827,32.1,32.1,58,"Trey (VD)",
5828,12.5,12.5,81.2,"Treytorrens (Payerne) (VD)",
5830,37.8,37.8,57.7,"Villarzel (VD)",
5831,31.6,31.6,55.4,"Valbroye (VD)",
5841,29.1,29.1,59.4,"Château-d'Oex (VD)",
5842,30.9,30.9,64.2,"Rossinière (VD)",
5843,16.5,16.5,75.8,"Rougemont (VD)",
5851,40,40,57.1,"Allaman (VD)",
5852,31.3,31.3,64.2,"Bursinel (VD)",
5853,35.6,35.6,58,"Bursins (VD)",
5854,31.8,31.8,61.6,"Burtigny (VD)",
5855,24.7,24.7,68.6,"Dully (VD)",
5856,30,30,65.2,"Essertines-sur-Rolle (VD)",
5857,29.9,29.9,66.9,"Gilly (VD)",
5858,65,65,26.4,"Luins (VD)",
5859,37,37,55,"Mont-sur-Rolle (VD)",
5860,34,34,56.3,"Perroy (VD)",
5861,41.5,41.5,50.3,"Rolle (VD)",
5862,21.5,21.5,65.8,"Tartegnin (VD)",
5863,32.9,32.9,57,"Vinzel (VD)",
5871,39.8,39.8,51.8,"L'Abbaye (VD)",
5872,43.1,43.1,45.5,"Le Chenit (VD)",
5873,43.5,43.5,51.3,"Le Lieu (VD)",
5882,36.5,36.5,55,"Chardonne (VD)",
5883,36.5,36.5,53.9,"Corseaux (VD)",
5884,45.1,45.1,44.1,"Corsier-sur-Vevey (VD)",
5885,38.5,38.5,55.6,"Jongny (VD)",
5886,42.2,42.2,48.8,"Montreux (VD)",
5889,45.6,45.6,44.9,"La Tour-de-Peilz (VD)",
5890,58.1,58.1,33.9,"Vevey (VD)",
5891,49.2,49.2,44.7,"Veytaux (VD)",
5892,34.4,34.4,56.4,"Blonay-Saint-Légier (((VD)))",
5902,37.7,37.7,59.9,"Belmont-sur-Yverdon (VD)",
5903,38.2,38.2,52.7,"Bioley-Magnoux (VD)",
5904,28.4,28.4,66.7,"Chamblon (VD)",
5905,40,40,53.2,"Champvent (VD)",
5907,28.8,28.8,64.4,"Chavannes-le-Chêne (VD)",
5908,41.9,41.9,46.8,"Chêne-Pâquier (VD)",
5909,35.4,35.4,59,"Cheseaux-Noréaz (VD)",
5910,44.1,44.1,48,"Cronay (VD)",
5911,29.8,29.8,60.5,"Cuarny (VD)",
5912,28.6,28.6,59.5,"Démoret (VD)",
5913,35.1,35.1,55.7,"Donneloye (VD)",
5914,35.7,35.7,59.3,"Ependes (VD)",
5919,40.7,40.7,51.2,"Mathod (VD)",
5921,29,29,62.4,"Molondin (VD)",
5922,40.7,40.7,49.8,"Montagny-près-Yverdon (VD)",
5923,41.3,41.3,56,"Oppens (VD)",
5924,39,39,55.5,"Orges (VD)",
5925,41.3,41.3,48.6,"Orzens (VD)",
5926,32.3,32.3,57.3,"Pomy (VD)",
5928,25.3,25.3,69.7,"Rovray (VD)",
5929,28.2,28.2,63.1,"Suchy (VD)",
5930,55.4,55.4,38.6,"Suscévaz (VD)",
5931,39.6,39.6,55.6,"Treycovagnes (VD)",
5932,21.5,21.5,74.2,"Ursins (VD)",
5933,41.4,41.4,51.2,"Valeyres-sous-Montagny (VD)",
5934,44.5,44.5,51.8,"Valeyres-sous-Ursins (VD)",
5935,28.2,28.2,69.2,"Villars-Epeney (VD)",
5937,28.8,28.8,55.8,"Vugelles-La Mothe (VD)",
5938,51,51,40.6,"Yverdon-les-Bains (VD)",
5939,44.8,44.8,48.2,"Yvonand (VD)",
