"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
11,78.6,78.6,21.4,"Ottenbach ZH","Ottenbach hat sich mit 75,5 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 70,2 Prozent angenommen."
12,24.8,24.8,75.2,"Rifferswil ZH","Die Gemeinde Rifferswil hat die Wohnschutzinitiative mit 57,1 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 70,6 Prozent abgelehnt."
13,50.7,50.7,49.3,"Stallikon ZH","Stallikon hat mit 57,9 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 88,9 Prozent ab."
14,65.5,65.5,34.5,"Wettswil am Albis ZH","Die Wohnschutzinitiative ist in Wettswil am Albis mit 83,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 78,1 Prozent abgelehnt."
22,31,31,69,"Benken ZH","Die Gemeinde Benken ZH hat die Wohnschutzinitiative mit 83,1 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 77,6 Prozent abgelehnt."
23,36.7,36.7,63.3,"Berg am Irchel ZH","Berg am Irchel hat sowohl die Wohnschutzinitiative (66,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (54,5 Prozent Nein) abgelehnt."
24,35.7,35.7,64.3,"Buch am Irchel ZH","Buch am Irchel hat mit 66,4 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 71 Prozent ab."
25,56.1,56.1,43.9,"Dachsen ZH","51,4 Prozent der Abstimmenden in Dachsen haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 65,5 Prozent."
26,30.8,30.8,69.2,"Dorf ZH","56,6 Prozent der Abstimmenden in Dorf haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 84,2 Prozent."
27,52.2,52.2,47.8,"Feuerthalen ZH","Feuerthalen hat mit 66,7 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 50,7 Prozent."
28,48.7,48.7,51.3,"Flaach ZH","Die Wohnschutzinitiative ist in Flaach mit 56,7 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 80 Prozent abgelehnt."
29,64.7,64.7,35.3,"Flurlingen ZH","Die Wohnschutzinitiative ist in Flurlingen mit 53,9 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 76,1 Prozent abgelehnt."
31,66.1,66.1,33.9,"Henggart ZH","Henggart hat die Wohnschutzinitiative mit 77,9 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 61 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 66,1 Prozent für die Initiative ausgesprochen."
33,89.2,89.2,10.8,"Kleinandelfingen ZH","Die Gemeinde Kleinandelfingen hat die Wohnschutzinitiative mit 53,9 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 94 Prozent abgelehnt."
34,86.6,86.6,13.4,"Laufen-Uhwiesen ZH","Die Wohnschutzinitiative ist in Laufen-Uhwiesen mit 94,6 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 59,5 Prozent abgelehnt."
35,48.4,48.4,51.6,"Marthalen ZH","Sowohl die Wohnschutzinitiative (59,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (87,5 Prozent Nein) sind in Marthalen durchgefallen."
37,15.6,15.6,84.4,"Ossingen ZH","Sowohl die Wohnschutzinitiative (67,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (61,2 Prozent Nein) sind in Ossingen durchgefallen."
38,43.3,43.3,56.7,"Rheinau ZH","Rheinau hat sowohl die Wohnschutzinitiative (59,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (57,9 Prozent Nein) abgelehnt."
39,12.5,12.5,87.5,"Thalheim an der Thur ZH","Die Wohnschutzinitiative ist in Thalheim an der Thur mit 66,5 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 51,9 Prozent abgelehnt."
40,38.3,38.3,61.7,"Trüllikon ZH","61,2 Prozent der Abstimmenden in Trüllikon haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 53 Prozent."
41,70.6,70.6,29.4,"Truttikon ZH","56,2 Prozent der Abstimmenden in Truttikon haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 51,8 Prozent."
43,59.4,59.4,40.6,"Volken ZH","Volken hat mit 83,5 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 87,3 Prozent."
51,59.1,59.1,40.9,"Bachenbülach ZH","62,3 Prozent der Abstimmenden in Bachenbülach haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 68,2 Prozent."
52,87.3,87.3,12.7,"Bassersdorf ZH","Bassersdorf hat mit 51,2 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 53,5 Prozent ab."
53,96.8,96.8,3.2,"Bülach ZH","Die die Wohnschutzinitiative ist in Bülach mit 60,1 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 58,3 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 96,8 Prozent für die Initiative ausgesprochen."
54,5.9,5.9,94.1,"Dietlikon ZH","Dietlikon hat mit 72,9 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 59,8 Prozent ab."
55,15,15,85,"Eglisau ZH","Sowohl die Wohnschutzinitiative (73,2 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (68,6 Prozent Nein) sind in Eglisau durchgefallen."
56,28.2,28.2,71.8,"Embrach ZH","Die Wohnschutzinitiative ist in Embrach mit 51,8 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 65,2 Prozent abgelehnt."
57,75.4,75.4,24.6,"Freienstein-Teufen ZH","Freienstein-Teufen hat sich mit 75 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 67,4 Prozent angenommen."
58,51.9,51.9,48.1,"Glattfelden ZH","67,5 Prozent der Abstimmenden in Glattfelden haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 53,1 Prozent."
59,95.9,95.9,4.1,"Hochfelden ZH","Hochfelden hat mit 70,8 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 68,9 Prozent ab."
60,69.9,69.9,30.1,"Höri ZH","95,2 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben sich für die Wohnschutzinitiative und 99,1 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 69,9 Prozent der Initiative den Vorrang."
61,61.4,61.4,38.6,"Hüntwangen ZH","Hüntwangen hat mit 69,5 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 60,4 Prozent ab."
62,81.4,81.4,18.6,"Kloten ZH","Sowohl die Wohnschutzinitiative (80 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (65,5 Prozent Nein) sind in Kloten durchgefallen."
63,12.5,12.5,87.5,"Lufingen ZH","Lufingen hat mit 62,3 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 68 Prozent ab."
64,97.5,97.5,2.5,"Nürensdorf ZH","Nürensdorf hat mit 97,7 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 70,5 Prozent ab."
65,18,18,82,"Oberembrach ZH","Sowohl die Wohnschutzinitiative (60,6 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (54,1 Prozent Nein) sind in Oberembrach durchgefallen."
66,62,62,38,"Opfikon ZH","Opfikon hat sowohl die Wohnschutzinitiative (62 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (50,3 Prozent Nein) abgelehnt."
67,72,72,28,"Rafz ZH","Weder die Wohnschutzinitiative (84,1 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (61,6 Prozent Nein) haben in Rafz eine Mehrheit gefunden."
68,65.8,65.8,34.2,"Rorbas ZH","Rorbas hat die Wohnschutzinitiative mit 99,5 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 57,2 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 65,8 Prozent für die Initiative ausgesprochen."
69,70,70,30,"Wallisellen ZH","Wallisellen hat die Wohnschutzinitiative mit 52 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 84,2 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 70 Prozent für die Initiative ausgesprochen."
70,92.5,92.5,7.5,"Wasterkingen ZH","Wasterkingen hat mit 91,8 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 64,6 Prozent ab."
71,60.4,60.4,39.6,"Wil ZH","Wil ZH hat mit 70,9 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 55 Prozent ab."
72,52.2,52.2,47.8,"Winkel ZH","Die Wohnschutzinitiative ist in Winkel mit 50,9 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 54,4 Prozent abgelehnt."
81,90.8,90.8,9.2,"Bachs ZH","Bachs hat mit 77,1 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 67,6 Prozent ab."
82,22.2,22.2,77.8,"Boppelsen ZH","Die Wohnschutzinitiative ist in Boppelsen mit 57,1 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 57,4 Prozent abgelehnt."
83,48.5,48.5,51.5,"Buchs ZH","Buchs ZH hat sowohl die Wohnschutzinitiative (62,1 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (54,4 Prozent Nein) abgelehnt."
84,44.3,44.3,55.7,"Dällikon ZH","Die Gemeinde Dällikon hat die Wohnschutzinitiative mit 60,8 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 50,3 Prozent abgelehnt."
85,36.7,36.7,63.3,"Dänikon ZH","Dänikon hat mit 58,4 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 52 Prozent."
86,85.9,85.9,14.1,"Dielsdorf ZH","73,4 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben sich für die Wohnschutzinitiative und 77,8 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 85,9 Prozent der Initiative den Vorrang."
87,51.5,51.5,48.5,"Hüttikon ZH","Sowohl die Wohnschutzinitiative (58,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (68,2 Prozent Nein) sind in Hüttikon durchgefallen."
88,78.9,78.9,21.1,"Neerach ZH","Neerach hat mit 51,8 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 92,3 Prozent ab."
89,94.2,94.2,5.8,"Niederglatt ZH","Niederglatt hat mit 93,2 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 52,7 Prozent."
90,58.6,58.6,41.4,"Niederhasli ZH","Niederhasli hat sich mit 94,4 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 67,9 Prozent angenommen."
91,42.1,42.1,57.9,"Niederweningen ZH","Niederweningen hat sowohl die Wohnschutzinitiative (76,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (92,4 Prozent Nein) abgelehnt."
92,80.8,80.8,19.2,"Oberglatt ZH","Die die Wohnschutzinitiative ist in Oberglatt mit 60,3 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 84,6 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 80,8 Prozent für die Initiative ausgesprochen."
93,50.4,50.4,49.6,"Oberweningen ZH","Oberweningen hat mit 54,4 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 99,7 Prozent."
94,10.7,10.7,89.3,"Otelfingen ZH","Otelfingen hat sich mit 78,2 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 77,7 Prozent angenommen."
95,42.2,42.2,57.8,"Regensberg ZH","Weder die Wohnschutzinitiative (70,9 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (55,6 Prozent Nein) haben in Regensberg eine Mehrheit gefunden."
96,86.6,86.6,13.4,"Regensdorf ZH","81,4 Prozent der Stimmbürgerinnen und Stimmbürger von Regensdorf haben sich für die Wohnschutzinitiative und 54,7 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 86,6 Prozent der Initiative den Vorrang."
97,71.5,71.5,28.5,"Rümlang ZH","Rümlang hat sowohl die Wohnschutzinitiative (50,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (61,6 Prozent Nein) abgelehnt."
98,58.6,58.6,41.4,"Schleinikon ZH","Schleinikon hat sich mit 53,3 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 56,8 Prozent angenommen."
99,69.4,69.4,30.6,"Schöfflisdorf ZH","Schöfflisdorf hat die Wohnschutzinitiative mit 62,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrats mit 57,9 Prozent angenommen.Bei der Stichfrage haben sich die Stimmberechtigten mit 69,4 Prozent für die Initiative ausgesprochen."
100,74.1,74.1,25.9,"Stadel ZH","Stadel hat sich mit 84,4 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 55,5 Prozent angenommen."
101,90.4,90.4,9.6,"Steinmaur ZH","Steinmaur hat mit 66,7 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 83,2 Prozent."
102,62.5,62.5,37.5,"Weiach ZH","54,5 Prozent der Abstimmenden in Weiach haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 98,9 Prozent."
111,87,87,13,"Bäretswil ZH","Bäretswil hat sich mit 70,5 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 60,2 Prozent angenommen."
112,64.4,64.4,35.6,"Bubikon ZH","Die Gemeinde Bubikon hat die Wohnschutzinitiative mit 60,6 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 67,1 Prozent abgelehnt."
113,23.3,23.3,76.7,"Dürnten ZH","Die Gemeinde Dürnten hat die Wohnschutzinitiative mit 81,4 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 95,2 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 76,7 Prozent für den Gegenvorschlag aus."
114,6.9,6.9,93.1,"Fischenthal ZH","Fischenthal hat sich mit 52,8 Prozent gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 79,7 Prozent angenommen."
115,23.1,23.1,76.9,"Gossau ZH","Weder die Wohnschutzinitiative (96,5 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (75,4 Prozent Nein) haben in Gossau ZH eine Mehrheit gefunden."
116,4.8,4.8,95.2,"Grüningen ZH","63 Prozent der Abstimmenden in Grüningen haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 95 Prozent."
117,51,51,49,"Hinwil ZH","Weder die Wohnschutzinitiative (94,7 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (52 Prozent Nein) haben in Hinwil eine Mehrheit gefunden."
118,2.5,2.5,97.5,"Rüti ZH","Rüti ZH hat mit 61,9 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 80,5 Prozent ab."
119,57.5,57.5,42.5,"Seegräben ZH","88,6 Prozent der Abstimmenden in Seegräben haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 75 Prozent."
120,94.1,94.1,5.9,"Wald ZH","Wald ZH hat mit 96,3 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 54,3 Prozent."
121,98.9,98.9,1.1,"Wetzikon ZH","68,5 Prozent der Abstimmenden in Wetzikon ZH haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 78,8 Prozent."
131,62.4,62.4,37.6,"Adliswil ZH","Die Gemeinde Adliswil hat die Wohnschutzinitiative mit 69,2 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 82,7 Prozent abgelehnt."
135,48.3,48.3,51.7,"Kilchberg ZH","Die Gemeinde Kilchberg ZH hat die Wohnschutzinitiative mit 68,1 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 52,5 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 51,7 Prozent für den Gegenvorschlag aus."
136,28.6,28.6,71.4,"Langnau am Albis ZH","Die Wohnschutzinitiative ist in Langnau am Albis mit 53,7 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 66,7 Prozent abgelehnt."
137,42.6,42.6,57.4,"Oberrieden ZH","78,9 Prozent der Abstimmenden in Oberrieden haben sich gegen die Wohnschutzinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 78,7 Prozent."
138,34.4,34.4,65.6,"Richterswil ZH","Die Gemeinde Richterswil hat die Wohnschutzinitiative mit 84,2 Prozent angenommen. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 62,7 Prozent abgelehnt."
139,52.1,52.1,47.9,"Rüschlikon ZH","Die die Wohnschutzinitiative ist in Rüschlikon mit 86 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 78,7 Prozent. Bei der Stichfrage haben sich die Stimmberechtigten mit 52,1 Prozent für die Initiative ausgesprochen."
141,45.4,45.4,54.6,"Thalwil ZH","Die Wohnschutzinitiative ist in Thalwil mit 86,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 74,4 Prozent. Bei der Stichfrage bevorzugten 54,6 Prozent den Gegenvorschlag."
151,42.7,42.7,57.3,"Erlenbach ZH","Die Wohnschutzinitiative ist in Erlenbach ZH mit 62,4 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 63,5 Prozent. Bei der Stichfrage bevorzugten 57,3 Prozent den Gegenvorschlag."
152,41.3,41.3,58.7,"Herrliberg ZH","Die Gemeinde Herrliberg hat die Wohnschutzinitiative mit 88,8 Prozent und den Gegenvorschlag von Kantons- und Regierungsrat mit 71,9 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 58,7 Prozent für den Gegenvorschlag aus."
153,69.8,69.8,30.2,"Hombrechtikon ZH","50,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hombrechtikon haben sich für die Wohnschutzinitiative und 78,5 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 69,8 Prozent der Initiative den Vorrang."
154,41.9,41.9,58.1,"Küsnacht ZH","Sowohl die Wohnschutzinitiative (74,7 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (62,5 Prozent Nein) sind in Küsnacht ZH durchgefallen."
155,39.9,39.9,60.1,"Männedorf ZH","Sowohl die Wohnschutzinitiative (55,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (67,6 Prozent Nein) sind in Männedorf durchgefallen."
156,9.3,9.3,90.7,"Meilen ZH","Weder die Wohnschutzinitiative (52,2 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (81,4 Prozent Nein) haben in Meilen eine Mehrheit gefunden."
157,47.5,47.5,52.5,"Oetwil am See ZH","Oetwil am See hat mit 60 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 55 Prozent."
158,42.2,42.2,57.8,"Stäfa ZH","Stäfa hat mit 62,5 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 52,8 Prozent."
159,38.6,38.6,61.4,"Uetikon am See ZH","92 Prozent der Stimmbürgerinnen und Stimmbürger von Uetikon am See haben sich für die Wohnschutzinitiative und 93,3 Prozent für den Gegenvorschlag von Kantons- und Regierungsrat ausgesprochen. Bei der Stichfrage gaben 61,4 Prozent dem Gegenvorschlag den Vorrang."
160,95.7,95.7,4.3,"Zumikon ZH","Sowohl die Wohnschutzinitiative (52,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (62,5 Prozent Nein) sind in Zumikon durchgefallen."
161,27.7,27.7,72.3,"Zollikon ZH","Die Wohnschutzinitiative ist in Zollikon mit 88,7 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Kantons- und Regierungsrat hingegen wurde mit 77 Prozent abgelehnt."
172,20.6,20.6,79.4,"Fehraltorf ZH","Fehraltorf hat mit 52,4 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 79,8 Prozent."
173,69.7,69.7,30.3,"Hittnau ZH","Hittnau hat mit 50,7 Prozent Ja gesagt zur Wohnschutzinitiative. Den Gegenvorschlag von Kantons- und Regierungsrat lehnte eine Mehrheit von 61 Prozent ab."
176,41.6,41.6,58.4,"Lindau ZH","Die Wohnschutzinitiative ist in Lindau mit 62,9 Prozent der Stimmen angenommen worden. Aber auch der Gegenvorschlag von Kantons- und Regierungsrat überzeugte einen Mehrheit von 71 Prozent. Bei der Stichfrage bevorzugten 58,4 Prozent den Gegenvorschlag."
177,39.1,39.1,60.9,"Pfäffikon ZH","Pfäffikon hat mit 74,3 Prozent Nein gesagt zur Wohnschutzinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 96,9 Prozent."
178,43.4,43.4,56.6,"Russikon ZH","Sowohl die Wohnschutzinitiative (76 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (64,9 Prozent Nein) sind in Russikon durchgefallen."
180,62.7,62.7,37.3,"Weisslingen ZH","Weisslingen hat sowohl die Wohnschutzinitiative (66 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (68,7 Prozent Nein) abgelehnt."
