"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5458,41.8,41.8,58.2,"Faoug (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Faoug. Ils ont refusé le texte à 58,2 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Faoug avaient alors dit non à 70,8 pour cent."
5464,47,47,53,"Vully-les-Lacs (VD)","A Vully-les-Lacs, les citoyens rejettent à 53 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Vully-les-Lacs avaient alors dit non à 60,7 pour cent."
5471,50,0,0,"Bettens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5472,50,0,0,"Bournens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5473,46,46,54,"Boussens (VD)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 54 pour cent à Boussens. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Boussens avaient alors dit non à 63,9 pour cent."
5474,42.5,42.5,57.5,"La Chaux (Cossonay) (VD)","La population de La Chaux (Cossonay) rejette à 57,5 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de La Chaux (Cossonay) avaient alors dit non à 68,1 pour cent."
5475,35.9,35.9,64.1,"Chavannes-le-Veyron (VD)","Les habitants de la petite commune de Chavannes-le-Veyron ont refusé l'initiative ""Pas de Suisse à 10 millions!». Ils ont dit non à cet objet par 50 voix contre 28. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Chavannes-le-Veyron avaient alors dit non à 70,7 pour cent."
5476,40.7,40.7,59.3,"Chevilly (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Chevilly. Ils ont refusé le texte à 59,3 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Chevilly avaient alors dit non à 73,2 pour cent."
5477,50,0,0,"Cossonay (VD)","Les résultats ne sont pas encore connus dans cette commune."
5479,41.5,41.5,58.5,"Cuarnens (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Cuarnens. Ils ont refusé le texte à 58,5 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Cuarnens avaient alors dit non à 63,7 pour cent."
5480,50,0,0,"Daillens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5481,48.5,48.5,51.5,"Dizy (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Dizy. Les citoyens de la commune ont refusé le texte à 51,5 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Dizy avaient alors dit non à 60,9 pour cent."
5482,36.5,36.5,63.5,"Eclépens (VD)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 63,5 pour cent à Eclépens. Le résultat a peu changé par rapport au vote sur l'initiative ""pour une immigration modérée» en 2020. Eclépens avait alors dit non à 64,3 pour cent."
5483,35.8,35.8,64.2,"Ferreyres (VD)","A Ferreyres, les citoyens rejettent à 64,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Ferreyres avaient alors dit non à 68,5 pour cent."
5484,41.5,41.5,58.5,"Gollion (VD)","La population de Gollion rejette à 58,5 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Gollion avaient alors dit non à 66 pour cent."
5485,36.1,36.1,63.9,"Grancy (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Grancy. Les citoyens de la commune ont refusé le texte à 63,9 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Grancy avaient alors dit non à 71,7 pour cent."
5486,46.6,46.6,53.4,"L'Isle (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de L'Isle. Ils ont refusé le texte à 53,4 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de L'Isle avaient alors dit non à 64,8 pour cent."
5487,50,0,0,"Lussery-Villars (VD)","Les résultats ne sont pas encore connus dans cette commune."
5488,50,0,0,"Mauraz (VD)","Les résultats ne sont pas encore connus dans cette commune."
5489,50,0,0,"Mex (VD)","Les résultats ne sont pas encore connus dans cette commune."
5490,36,36,64,"Moiry (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Moiry. Les citoyens de la commune ont refusé le texte à 64 pour cent. Le résultat a peu changé par rapport au vote sur l'initiative ""pour une immigration modérée» en 2020. Moiry avait alors dit non à 64,1 pour cent."
5491,50,0,0,"Mont-la-Ville (VD)","Les résultats ne sont pas encore connus dans cette commune."
5492,45,45,55,"Montricher (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Montricher. Ils ont refusé le texte à 55 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Montricher avaient alors dit non à 65,8 pour cent."
5493,39.8,39.8,60.2,"Orny (VD)","Les habitants d'Orny s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 60,2 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Orny avaient alors dit non à 69,5 pour cent."
5495,41.3,41.3,58.7,"Penthalaz (VD)","A Penthalaz, les citoyens rejettent à 58,7 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Penthalaz avaient alors dit non à 66,9 pour cent."
5496,53.8,53.8,46.2,"Penthaz (VD)","Les électeurs de la petite commune de Penthaz soutiennent l'initiative ""Pas de Suisse à 10 millions!». Ils ont dit oui au texte par 7 voix, contre 6. Avec ce résultat, Penthaz bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 66,3 pour cent des voix."
5497,50,0,0,"Pompaples (VD)","Les résultats ne sont pas encore connus dans cette commune."
5498,50,0,0,"La Sarraz (VD)","Les résultats ne sont pas encore connus dans cette commune."
5499,50.3,50.3,49.7,"Senarclens (VD)","La population de Senarclens approuve à 50,3 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Senarclens bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 65,5 pour cent des voix."
5501,50,0,0,"Sullens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5503,50,0,0,"Vufflens-la-Ville (VD)","Les résultats ne sont pas encore connus dans cette commune."
5511,45.2,45.2,54.8,"Assens (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens d'Assens. Ils ont refusé le texte à 54,8 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Assens avaient alors dit non à 64,1 pour cent."
5512,44.5,44.5,55.5,"Bercher (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Bercher. Ils ont refusé le texte à 55,5 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Bercher avaient alors dit non à 71 pour cent."
5514,50,0,0,"Bottens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5515,50,0,0,"Bretigny-sur-Morrens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5516,35.1,35.1,64.9,"Cugy (VD)","A Cugy (VD), les citoyens rejettent à 64,9 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Cugy (VD) avaient alors dit non à 71,2 pour cent."
5518,50,0,0,"Echallens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5520,53,53,47,"Essertines-sur-Yverdon (VD)","Les habitants d'Essertines-sur-Yverdon acceptent à 53 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Essertines-sur-Yverdon bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 63,7 pour cent des voix."
5521,34.1,34.1,65.9,"Etagnières (VD)","A Etagnières, les citoyens rejettent à 65,9 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Etagnières avaient alors dit non à 69 pour cent."
5522,50,0,0,"Fey (VD)","Les résultats ne sont pas encore connus dans cette commune."
5523,43.5,43.5,56.5,"Froideville (VD)","A Froideville, les citoyens rejettent à 56,5 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Froideville avaient alors dit non à 63,3 pour cent."
5527,50,0,0,"Morrens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5529,47.2,47.2,52.8,"Oulens-sous-Echallens (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens d'Oulens-sous-Echallens. Ils ont refusé le texte à 52,8 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Oulens-sous-Echallens avaient alors dit non à 67,5 pour cent."
5530,58.6,58.6,41.4,"Pailly (VD)","A Pailly, les habitants disent oui à 58,6 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Pailly bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 60,2 pour cent des voix."
5531,46.8,46.8,53.2,"Penthéréaz (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Penthéréaz. Les citoyens de la commune ont refusé le texte à 53,2 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Penthéréaz avaient alors dit non à 71,8 pour cent."
5533,46.3,46.3,53.7,"Poliez-Pittet (VD)","La population de Poliez-Pittet rejette à 53,7 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Poliez-Pittet avaient alors dit non à 64 pour cent."
5534,45.9,45.9,54.1,"Rueyres (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Rueyres. Les citoyens de la commune ont refusé le texte à 54,1 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Rueyres avaient alors dit non à 60,6 pour cent."
5535,48.8,48.8,51.2,"Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), les citoyens rejettent à 51,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Saint-Barthélemy (VD) avaient alors dit non à 67,3 pour cent."
5537,47.5,47.5,52.5,"Villars-le-Terroir (VD)","Les habitants de Villars-le-Terroir s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 52,5 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Villars-le-Terroir avaient alors dit non à 64,1 pour cent."
5539,50.6,50.6,49.4,"Vuarrens (VD)","Vuarrens dit oui à 50,6 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Vuarrens bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 53,7 pour cent des voix."
5540,50,0,0,"Montilliez (VD)","Les résultats ne sont pas encore connus dans cette commune."
5541,46.8,46.8,53.2,"Goumoëns (VD)","La population de Goumoëns rejette à 53,2 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Goumoëns avaient alors dit non à 66,2 pour cent."
5551,46.8,46.8,53.2,"Bonvillars (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Bonvillars. Les citoyens de la commune ont refusé le texte à 53,2 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Bonvillars avaient alors dit non à 65,1 pour cent."
5552,55.2,55.2,44.8,"Bullet (VD)","Les habitants de Bullet soutiennent à 55,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Bullet bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 59,6 pour cent des voix."
5553,37,37,63,"Champagne (VD)","La population de Champagne rejette à 63 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Champagne avaient alors dit non à 74,3 pour cent."
5554,50,0,0,"Concise (VD)","Les résultats ne sont pas encore connus dans cette commune."
5555,37.2,37.2,62.8,"Corcelles-près-Concise (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Corcelles-près-Concise. Les citoyens de la commune ont refusé le texte à 62,8 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Corcelles-près-Concise avaient alors dit non à 71,3 pour cent."
5556,50,0,0,"Fiez (VD)","Les résultats ne sont pas encore connus dans cette commune."
5557,50,0,0,"Fontaines-sur-Grandson (VD)","Les résultats ne sont pas encore connus dans cette commune."
5559,36,36,64,"Giez (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Giez. Les citoyens de la commune ont refusé le texte à 64 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Giez avaient alors dit non à 68,6 pour cent."
5560,50,0,0,"Grandevent (VD)","Les résultats ne sont pas encore connus dans cette commune."
5561,50,0,0,"Grandson (VD)","Les résultats ne sont pas encore connus dans cette commune."
5562,50,0,0,"Mauborget (VD)","Les résultats ne sont pas encore connus dans cette commune."
5563,48.9,48.9,51.1,"Mutrux (VD)","Les habitants de la petite commune de Mutrux ont refusé l'initiative ""Pas de Suisse à 10 millions!». Ils ont dit non à cet objet par 23 voix contre 22. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Mutrux avaient alors dit non à 60 pour cent."
5564,41.8,41.8,58.2,"Novalles (VD)","L'initiative ""Pas de Suisse à 10 millions!» ne passe pas la rampe à Novalles. Les habitants de cette petite commune l'ont rejetée par 32 voix, contre 23. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Novalles avaient alors dit non à 64 pour cent."
5565,50,0,0,"Onnens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5566,52.1,52.1,47.9,"Provence (VD)","La population de Provence approuve à 52,1 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Provence bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 61,5 pour cent des voix."
5568,50.1,50.1,49.9,"Sainte-Croix (VD)","La population de Sainte-Croix approuve à 50,1 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Sainte-Croix bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 62,5 pour cent des voix."
5571,42.9,42.9,57.1,"Tévenon (VD)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Tévenon. Les habitants ont refusé le texte à 57,1 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Tévenon avaient alors dit non à 65,9 pour cent."
5581,50,0,0,"Belmont-sur-Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5582,38,38,62,"Cheseaux-sur-Lausanne (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Cheseaux-sur-Lausanne. Les citoyens de la commune ont refusé le texte à 62 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Cheseaux-sur-Lausanne avaient alors dit non à 71,9 pour cent."
5583,36.7,36.7,63.3,"Crissier (VD)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Crissier. Ils ont refusé le texte à 63,3 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Crissier avaient alors dit non à 69,8 pour cent."
5584,50,0,0,"Epalinges (VD)","Les résultats ne sont pas encore connus dans cette commune."
5585,32,32,68,"Jouxtens-Mézery (VD)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 68 pour cent à Jouxtens-Mézery. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Jouxtens-Mézery avaient alors dit non à 76,5 pour cent."
5586,50,0,0,"Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5587,50,0,0,"Le Mont-sur-Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5588,50,0,0,"Paudex (VD)","Les résultats ne sont pas encore connus dans cette commune."
5589,31.8,31.8,68.2,"Prilly (VD)","A Prilly, les citoyens rejettent à 68,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Prilly avaient alors dit non à 72,7 pour cent."
5590,50,0,0,"Pully (VD)","Les résultats ne sont pas encore connus dans cette commune."
5591,50,0,0,"Renens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5592,50,0,0,"Romanel-sur-Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5601,33.8,33.8,66.2,"Chexbres (VD)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 66,2 pour cent à Chexbres. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Chexbres avaient alors dit non à 71,8 pour cent."
5604,50,0,0,"Forel (Lavaux) (VD)","Les résultats ne sont pas encore connus dans cette commune."
5606,30.5,30.5,69.5,"Lutry (VD)","Les habitants de Lutry s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 69,5 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Lutry avaient alors dit non à 76,7 pour cent."
5607,39.1,39.1,60.9,"Puidoux (VD)","La population de Puidoux rejette à 60,9 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Puidoux avaient alors dit non à 67,4 pour cent."
