"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4012,66.6,66.6,33.4,"Suhr AG","66,6 Prozent der Stimmbürgerinnen und Stimmbürger von Suhr haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 63,7 Prozent der Stimmen abgelehnt."
4013,43.1,43.1,56.9,"Unterentfelden AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Unterentfelden 56,9 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 62,9 Prozent Nein gestimmt."
4021,61.8,61.8,38.2,"Baden AG","61,8 Prozent der Stimmbürgerinnen und Stimmbürger von Baden haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 76,8 Prozent der Stimmen abgelehnt."
4022,54.8,54.8,45.2,"Bellikon AG","Mit 54,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Bellikon der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 53,8 Prozent der Stimmen abgelehnt."
4023,60,60,40,"Bergdietikon AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Bergdietikon 60 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 56,3 Prozent der Stimmen abgelehnt."
4024,45.1,45.1,54.9,"Birmenstorf AG","54,9 Prozent der Stimmbürgerinnen und Stimmbürger von Birmenstorf AG sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 60,1 Prozent Nein gestimmt."
4026,37.4,37.4,62.6,"Ennetbaden AG","In Ennetbaden wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 62,6 Prozent abgelehnt. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 81,7 Prozent Nein gestimmt."
4027,51.9,51.9,48.1,"Fislisbach AG","Mit 51,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Fislisbach der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 63,6 Prozent der Stimmen abgelehnt."
4028,9,9,91,"Freienwil AG","In Freienwil wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 91 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 62,8 Prozent."
4029,62.5,62.5,37.5,"Gebenstorf AG","Mit 62,5 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Gebenstorf der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 62,6 Prozent der Stimmen abgelehnt."
4030,20.9,20.9,79.1,"Killwangen AG","79,1 Prozent der Stimmbürgerinnen und Stimmbürger von Killwangen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 58,4 Prozent."
4031,16.7,16.7,83.3,"Künten AG","83,3 Prozent der Stimmbürgerinnen und Stimmbürger von Künten sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 53,7 Prozent."
4032,28.8,28.8,71.2,"Mägenwil AG","In Mägenwil findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 71,2 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 56,2 Prozent."
4033,39.9,39.9,60.1,"Mellingen AG","60,1 Prozent der Stimmbürgerinnen und Stimmbürger von Mellingen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 58,2 Prozent."
4034,47.2,47.2,52.8,"Neuenhof AG","52,8 Prozent der Stimmbürgerinnen und Stimmbürger von Neuenhof sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 55 Prozent Nein gestimmt."
4035,6.4,6.4,93.6,"Niederrohrdorf AG","In Niederrohrdorf findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 93,6 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 65,2 Prozent."
4037,65.7,65.7,34.3,"Oberrohrdorf AG","Mit 65,7 Prozent befürworten die Stimmberechtigten von Oberrohrdorf die Initiative ""Keine 10-Millionen-Schweiz"". Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 62,8 Prozent der Stimmen abgelehnt."
4038,76.5,76.5,23.5,"Obersiggenthal AG","In Obersiggenthal erhält die Initiative ""Keine 10-Millionen-Schweiz"" 76,5 Prozent Zustimmung. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 66,1 Prozent der Stimmen abgelehnt."
4039,27.8,27.8,72.2,"Remetschwil AG","72,2 Prozent der Stimmbürgerinnen und Stimmbürger von Remetschwil sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 56,7 Prozent."
4040,75.7,75.7,24.3,"Spreitenbach AG","75,7 Prozent der Stimmbürgerinnen und Stimmbürger von Spreitenbach haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 54,2 Prozent der Stimmen abgelehnt."
4041,39.8,39.8,60.2,"Stetten AG","60,2 Prozent der Stimmbürgerinnen und Stimmbürger von Stetten AG sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 57,5 Prozent."
4044,46,46,54,"Untersiggenthal AG","54 Prozent der Stimmbürgerinnen und Stimmbürger von Untersiggenthal sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 62,1 Prozent Nein gestimmt."
4045,82,82,18,"Wettingen AG","Mit 82 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Wettingen der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 67,4 Prozent der Stimmen abgelehnt."
4046,47.8,47.8,52.2,"Wohlenschwil AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Wohlenschwil 52,2 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 59,9 Prozent Nein gestimmt."
4047,3.1,3.1,96.9,"Würenlingen AG","In Würenlingen findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 96,9 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 51,1 Prozent."
4048,30.6,30.6,69.4,"Würenlos AG","69,4 Prozent der Stimmbürgerinnen und Stimmbürger von Würenlos sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 59,2 Prozent."
4049,46.2,46.2,53.8,"Ehrendingen AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Ehrendingen 53,8 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 58,7 Prozent Nein gestimmt."
4061,56.4,56.4,43.6,"Arni AG","56,4 Prozent der Stimmbürgerinnen und Stimmbürger von Arni AG haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 60,6 Prozent der Stimmen abgelehnt."
4062,2.3,2.3,97.7,"Berikon AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Berikon 97,7 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 58,2 Prozent."
4063,49,49,51,"Bremgarten AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Bremgarten AG 51 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 62,2 Prozent Nein gestimmt."
4064,99.5,99.5,0.5,"Büttikon AG","Mit 99,5 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Büttikon der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 58 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
4065,69.5,69.5,30.5,"Dottikon AG","In Dottikon erhält die Initiative ""Keine 10-Millionen-Schweiz"" 69,5 Prozent Zustimmung. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 51,2 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
4066,28.3,28.3,71.7,"Eggenwil AG","71,7 Prozent der Stimmbürgerinnen und Stimmbürger von Eggenwil sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 55,6 Prozent."
4067,92.3,92.3,7.7,"Fischbach-Göslikon AG","Mit 92,3 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Fischbach-Göslikon der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 53,1 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
4068,86.7,86.7,13.3,"Hägglingen AG","Hägglingen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 86,7 Prozent. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 50,2 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
4071,13.7,13.7,86.3,"Jonen AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Jonen 86,3 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 59,5 Prozent."
4072,44.9,44.9,55.1,"Niederwil AG","55,1 Prozent der Stimmbürgerinnen und Stimmbürger von Niederwil AG sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #Gemeinde_f hatte die Zuwanderungsinitiative im Jahr 2020 mit 49,5 Prozent abgelehnt."
4073,68,68,32,"Oberlunkhofen AG","Oberlunkhofen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 68 Prozent. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 58,3 Prozent der Stimmen abgelehnt."
4074,50.2,50.2,49.8,"Oberwil-Lieli AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Oberwil-Lieli 50,2 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 53,4 Prozent der Stimmen abgelehnt."
4075,71.3,71.3,28.7,"Rudolfstetten-Friedlisberg AG","Rudolfstetten-Friedlisberg hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 71,3 Prozent. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 53,4 Prozent der Stimmen abgelehnt."
4076,46.4,46.4,53.6,"Sarmenstorf AG","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Sarmenstorf sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #Gemeinde_f hatte die Zuwanderungsinitiative im Jahr 2020 mit 49,3 Prozent abgelehnt."
4077,62.7,62.7,37.3,"Tägerig AG","Mit 62,7 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Tägerig der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 53,5 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
4078,52.8,52.8,47.2,"Uezwil AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Uezwil 52,8 Prozent Ja-Stimmen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» fällt geringer aus als jene für die Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 62,2 Prozent Ja gestimmt."
4079,63.5,63.5,36.5,"Unterlunkhofen AG","63,5 Prozent der Stimmbürgerinnen und Stimmbürger von Unterlunkhofen haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 53 Prozent der Stimmen abgelehnt."
4080,41.9,41.9,58.1,"Villmergen AG","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Villmergen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #Gemeinde_f hatte die Zuwanderungsinitiative im Jahr 2020 mit 45,9 Prozent abgelehnt."
4081,40.8,40.8,59.2,"Widen AG","In Widen wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 59,2 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 58,1 Prozent."
4082,35.6,35.6,64.4,"Wohlen AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Wohlen AG 64,4 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 54,8 Prozent."
4083,53.7,53.7,46.3,"Zufikon AG","Mit 53,7 Prozent befürworten die Stimmberechtigten von Zufikon die Initiative ""Keine 10-Millionen-Schweiz"". Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 55,1 Prozent der Stimmen abgelehnt."
4084,34.7,34.7,65.3,"Islisberg AG","In Islisberg wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 65,3 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 54,8 Prozent."
4091,15,15,85,"Auenstein AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Auenstein 85 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 56,4 Prozent."
4092,33,33,67,"Birr AG","In Birr wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 67 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 55,7 Prozent."
4093,67.1,67.1,32.9,"Birrhard AG","Mit 67,1 Prozent befürworten die Stimmberechtigten von Birrhard die Initiative ""Keine 10-Millionen-Schweiz"". Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 55,3 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
4095,44.9,44.9,55.1,"Brugg AG","In Brugg ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 55,1 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 65,4 Prozent Nein gestimmt."
4099,26.4,26.4,73.6,"Habsburg AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Habsburg 73,6 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 56,3 Prozent."
4100,3.4,3.4,96.6,"Hausen AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Hausen AG 96,6 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 57,3 Prozent."
4104,5.7,5.7,94.3,"Lupfig AG","94,3 Prozent der Stimmbürgerinnen und Stimmbürger von Lupfig sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 51,1 Prozent."
4105,65.1,65.1,34.9,"Mandach AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Mandach 65,1 Prozent Ja-Stimmen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 62,5 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
4106,39.4,39.4,60.6,"Mönthal AG","60,6 Prozent der Stimmbürgerinnen und Stimmbürger von Mönthal sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #Gemeinde_f hatte die Zuwanderungsinitiative im Jahr 2020 mit 47,4 Prozent abgelehnt."
4107,91.8,91.8,8.2,"Mülligen AG","Mülligen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 91,8 Prozent. Mit diesem Ergebnis wechselt #Gemeinde_f ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 61,7 Prozent der Stimmen abgelehnt."
4110,18.1,18.1,81.9,"Remigen AG","In Remigen findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 81,9 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 54 Prozent."
4111,48,48,52,"Riniken AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Riniken 52 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #Gemeinde_f hatten damals mit 59,8 Prozent Nein gestimmt."
4112,9.2,9.2,90.8,"Rüfenach AG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Rüfenach 90,8 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #Gemeinde_f lag damals bei 58 Prozent."
4117,65.1,65.1,34.9,"Thalheim AG","65,1 Prozent der Stimmbürgerinnen und Stimmbürger von Thalheim AG haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #Gemeinde_f gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 55,8 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
