"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
2771,65.5,65.5,34.5,"Oberwil BL","In Oberwil BL wird das Zivildienstgesetz mit 65,5 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Oberwil BL dem Zivildienstgesetz zu."
2772,75.3,75.3,24.7,"Pfeffingen BL","In Pfeffingen ist das Zivildienstgesetz mit 75,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Pfeffingen dem Zivildienstgesetz zu."
2773,49.9,49.9,50.1,"Reinach BL","Nein zum Zivildienstgesetz in Reinach BL: 50,1 Prozent. Reinach BL lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2774,59.7,59.7,40.3,"Schönenbuch BL","In Schönenbuch wird das Zivildienstgesetz mit 59,7 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Schönenbuch dem Zivildienstgesetz zu."
2775,65.2,65.2,34.8,"Therwil BL","Die Vorlage das Zivildienstgesetz ist in Therwil mit 65,2 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Therwil dem Zivildienstgesetz zu."
2781,6.9,6.9,93.1,"Blauen BL","Nein zum Zivildienstgesetz in Blauen: 93,1 Prozent. Blauen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2782,40.4,40.4,59.6,"Brislach BL","In Brislach wird das Zivildienstgesetz mit 59,6 Prozent abgelehnt. Brislach lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2783,72.4,72.4,27.6,"Burg im Leimental BL","In Burg im Leimental wird das Zivildienstgesetz mit 72,4 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Burg im Leimental dem Zivildienstgesetz zu."
2784,87,87,13,"Dittingen BL","In Dittingen wird das Zivildienstgesetz mit 87 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Dittingen dem Zivildienstgesetz zu."
2785,6.2,6.2,93.8,"Duggingen BL","Duggingen hat das Zivildienstgesetz mit 93,8 Prozent Nein-Stimmen verworfen. Duggingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2786,70.2,70.2,29.8,"Grellingen BL","In Grellingen ist das Zivildienstgesetz mit 70,2 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Grellingen dem Zivildienstgesetz zu."
2787,30.3,30.3,69.7,"Laufen BL","Laufen hat das Zivildienstgesetz mit 69,7 Prozent Nein-Stimmen verworfen. Laufen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2788,4.2,4.2,95.8,"Liesberg BL","Liesberg hat das Zivildienstgesetz mit 95,8 Prozent Nein-Stimmen verworfen. Liesberg lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2789,60.8,60.8,39.2,"Nenzlingen BL","In Nenzlingen wird das Zivildienstgesetz mit 60,8 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Nenzlingen dem Zivildienstgesetz zu."
2790,74.4,74.4,25.6,"Roggenburg BL","In Roggenburg ist das Zivildienstgesetz mit 74,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Roggenburg dem Zivildienstgesetz zu."
2791,23.4,23.4,76.6,"Röschenz BL","In Röschenz hat das Zivildienstgesetz keine Mehrheit gefunden: 76,6 Prozent lehnen die Vorlage ab. Röschenz lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2792,61.7,61.7,38.3,"Wahlen BL","In Wahlen wird das Zivildienstgesetz mit 61,7 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Wahlen dem Zivildienstgesetz zu."
2793,26.4,26.4,73.6,"Zwingen BL","73,6 Prozent der Stimmbürgerinnen und Stimmbürger von Zwingen haben das Zivildienstgesetz abgelehnt. Zwingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2821,84.3,84.3,15.7,"Arisdorf BL","In Arisdorf wird das Zivildienstgesetz mit 84,3 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Arisdorf dem Zivildienstgesetz zu."
2822,39.2,39.2,60.8,"Augst BL","Nein zum Zivildienstgesetz in Augst: 60,8 Prozent. Augst lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2823,33.3,33.3,66.7,"Bubendorf BL","Bubendorf hat das Zivildienstgesetz mit 66,7 Prozent Nein-Stimmen verworfen. Bubendorf lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2824,14,14,86,"Frenkendorf BL","Nein zum Zivildienstgesetz in Frenkendorf: 86 Prozent. Frenkendorf lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2825,84.7,84.7,15.3,"Füllinsdorf BL","In Füllinsdorf wird das Zivildienstgesetz mit 84,7 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Füllinsdorf dem Zivildienstgesetz zu."
2826,67.6,67.6,32.4,"Giebenach BL","Das Zivildienstgesetz erreicht in Giebenach 67,6 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Giebenach dem Zivildienstgesetz zu."
2827,45.9,45.9,54.1,"Hersberg BL","Hersberg hat das Zivildienstgesetz mit 54,1 Prozent Nein-Stimmen verworfen. Hersberg lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2828,50.7,50.7,49.3,"Lausen BL","In Lausen wird das Zivildienstgesetz mit 50,7 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Lausen dem Zivildienstgesetz zu."
2829,5.2,5.2,94.8,"Liestal BL","94,8 Prozent der Stimmbürgerinnen und Stimmbürger von Liestal haben das Zivildienstgesetz abgelehnt. Liestal lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2830,95.3,95.3,4.7,"Lupsingen BL","In Lupsingen ist das Zivildienstgesetz mit 95,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Lupsingen dem Zivildienstgesetz zu."
2831,62.2,62.2,37.8,"Pratteln BL","Das Zivildienstgesetz erreicht in Pratteln 62,2 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Pratteln dem Zivildienstgesetz zu."
2832,60.9,60.9,39.1,"Ramlinsburg BL","Die Vorlage das Zivildienstgesetz ist in Ramlinsburg mit 60,9 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Ramlinsburg dem Zivildienstgesetz zu."
2833,44.9,44.9,55.1,"Seltisberg BL","In Seltisberg hat das Zivildienstgesetz keine Mehrheit gefunden: 55,1 Prozent lehnen die Vorlage ab. Seltisberg lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2834,28.1,28.1,71.9,"Ziefen BL","In Ziefen hat das Zivildienstgesetz keine Mehrheit gefunden: 71,9 Prozent lehnen die Vorlage ab. Ziefen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2841,31.8,31.8,68.2,"Anwil BL","Anwil hat das Zivildienstgesetz mit 68,2 Prozent Nein-Stimmen verworfen. Anwil lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2842,45.1,45.1,54.9,"Böckten BL","Böckten hat das Zivildienstgesetz mit 54,9 Prozent Nein-Stimmen verworfen. Böckten lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2843,88,88,12,"Buckten BL","Das Zivildienstgesetz erreicht in Buckten 88 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Buckten dem Zivildienstgesetz zu."
2844,64.3,64.3,35.7,"Buus BL","Die Vorlage das Zivildienstgesetz ist in Buus mit 64,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Buus dem Zivildienstgesetz zu."
2845,16.3,16.3,83.7,"Diepflingen BL","In Diepflingen hat das Zivildienstgesetz keine Mehrheit gefunden: 83,7 Prozent lehnen die Vorlage ab. Diepflingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2846,25.8,25.8,74.2,"Gelterkinden BL","Gelterkinden hat das Zivildienstgesetz mit 74,2 Prozent Nein-Stimmen verworfen. Gelterkinden lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2847,44.4,44.4,55.6,"Häfelfingen BL","55,6 Prozent der Stimmbürgerinnen und Stimmbürger von Häfelfingen haben das Zivildienstgesetz abgelehnt. Häfelfingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2848,3.7,3.7,96.3,"Hemmiken BL","In Hemmiken hat das Zivildienstgesetz keine Mehrheit gefunden: 96,3 Prozent lehnen die Vorlage ab. Hemmiken verzeichnet im Kanton Basel-Landschaft den höchsten Nein-Anteil zum Zivildienstgesetz."
2849,93.5,93.5,6.5,"Itingen BL","In Itingen wird das Zivildienstgesetz mit 93,5 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Itingen dem Zivildienstgesetz zu."
2850,34.9,34.9,65.1,"Känerkinden BL","In Känerkinden wird das Zivildienstgesetz mit 65,1 Prozent abgelehnt. Känerkinden lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2851,63.5,63.5,36.5,"Kilchberg BL","Die Vorlage das Zivildienstgesetz ist in Kilchberg BL mit 63,5 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Kilchberg BL dem Zivildienstgesetz zu."
2852,39.9,39.9,60.1,"Läufelfingen BL","Nein zum Zivildienstgesetz in Läufelfingen: 60,1 Prozent. Läufelfingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2853,56.2,56.2,43.8,"Maisprach BL","In Maisprach wird das Zivildienstgesetz mit 56,2 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Maisprach dem Zivildienstgesetz zu."
2854,4,4,96,"Nusshof BL","Nein zum Zivildienstgesetz in Nusshof: 96 Prozent. Nusshof lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2855,43.2,43.2,56.8,"Oltingen BL","In Oltingen hat das Zivildienstgesetz keine Mehrheit gefunden: 56,8 Prozent lehnen die Vorlage ab. Oltingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2856,11.7,11.7,88.3,"Ormalingen BL","Ormalingen hat das Zivildienstgesetz mit 88,3 Prozent Nein-Stimmen verworfen. Ormalingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2857,65.6,65.6,34.4,"Rickenbach BL","In Rickenbach BL ist das Zivildienstgesetz mit 65,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Rickenbach BL dem Zivildienstgesetz zu."
2858,62.4,62.4,37.6,"Rothenfluh BL","Die Vorlage das Zivildienstgesetz ist in Rothenfluh mit 62,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Rothenfluh dem Zivildienstgesetz zu."
2859,70.2,70.2,29.8,"Rümlingen BL","In Rümlingen wird das Zivildienstgesetz mit 70,2 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Rümlingen dem Zivildienstgesetz zu."
2860,54.5,54.5,45.5,"Rünenberg BL","Die Vorlage das Zivildienstgesetz ist in Rünenberg mit 54,5 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Rünenberg dem Zivildienstgesetz zu."
2861,38.4,38.4,61.6,"Sissach BL","Nein zum Zivildienstgesetz in Sissach: 61,6 Prozent. Sissach lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2862,98.4,98.4,1.6,"Tecknau BL","In Tecknau ist das Zivildienstgesetz mit 98,4 Prozent der Stimmen angenommen worden. Höchster Ja-Anteil zum Zivildienstgesetz im Kanton Basel-Landschaft: Tecknau."
2863,6.5,6.5,93.5,"Tenniken BL","93,5 Prozent der Stimmbürgerinnen und Stimmbürger von Tenniken haben das Zivildienstgesetz abgelehnt. Tenniken lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2864,32.4,32.4,67.6,"Thürnen BL","Thürnen hat das Zivildienstgesetz mit 67,6 Prozent Nein-Stimmen verworfen. Thürnen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2865,47.4,47.4,52.6,"Wenslingen BL","In Wenslingen hat das Zivildienstgesetz keine Mehrheit gefunden: 52,6 Prozent lehnen die Vorlage ab. Wenslingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2866,44.1,44.1,55.9,"Wintersingen BL","Wintersingen hat das Zivildienstgesetz mit 55,9 Prozent Nein-Stimmen verworfen. Wintersingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2867,73.5,73.5,26.5,"Wittinsburg BL","In Wittinsburg wird das Zivildienstgesetz mit 73,5 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Wittinsburg dem Zivildienstgesetz zu."
2868,4,4,96,"Zeglingen BL","In Zeglingen wird das Zivildienstgesetz mit 96 Prozent abgelehnt. Zeglingen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2869,49.5,49.5,50.5,"Zunzgen BL","Zunzgen hat das Zivildienstgesetz mit 50,5 Prozent Nein-Stimmen verworfen. Zunzgen lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2881,64.4,64.4,35.6,"Arboldswil BL","In Arboldswil ist das Zivildienstgesetz mit 64,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Arboldswil dem Zivildienstgesetz zu."
2882,92.2,92.2,7.8,"Bennwil BL","Das Zivildienstgesetz erreicht in Bennwil 92,2 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Bennwil dem Zivildienstgesetz zu."
2883,73.8,73.8,26.2,"Bretzwil BL","Die Vorlage das Zivildienstgesetz ist in Bretzwil mit 73,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Bretzwil dem Zivildienstgesetz zu."
2884,21.2,21.2,78.8,"Diegten BL","Diegten hat das Zivildienstgesetz mit 78,8 Prozent Nein-Stimmen verworfen. Diegten lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2885,67.8,67.8,32.2,"Eptingen BL","In Eptingen ist das Zivildienstgesetz mit 67,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Eptingen dem Zivildienstgesetz zu."
2886,45.9,45.9,54.1,"Hölstein BL","Nein zum Zivildienstgesetz in Hölstein: 54,1 Prozent. Hölstein lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2887,72,72,28,"Lampenberg BL","Das Zivildienstgesetz erreicht in Lampenberg 72 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Lampenberg dem Zivildienstgesetz zu."
2888,46.5,46.5,53.5,"Langenbruck BL","53,5 Prozent der Stimmbürgerinnen und Stimmbürger von Langenbruck haben das Zivildienstgesetz abgelehnt. Langenbruck lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2889,76.7,76.7,23.3,"Lauwil BL","Das Zivildienstgesetz erreicht in Lauwil 76,7 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Lauwil dem Zivildienstgesetz zu."
2890,32.1,32.1,67.9,"Liedertswil BL","67,9 Prozent der Stimmbürgerinnen und Stimmbürger von Liedertswil haben das Zivildienstgesetz abgelehnt. Liedertswil lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2891,41.6,41.6,58.4,"Niederdorf BL","58,4 Prozent der Stimmbürgerinnen und Stimmbürger von Niederdorf haben das Zivildienstgesetz abgelehnt. Niederdorf lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2892,39.5,39.5,60.5,"Oberdorf BL","Oberdorf BL hat das Zivildienstgesetz mit 60,5 Prozent Nein-Stimmen verworfen. Oberdorf BL lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
2893,75.7,75.7,24.3,"Reigoldswil BL","In Reigoldswil ist das Zivildienstgesetz mit 75,7 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Reigoldswil dem Zivildienstgesetz zu."
2894,57.2,57.2,42.8,"Titterten BL","In Titterten wird das Zivildienstgesetz mit 57,2 Prozent angenommen. Übereinstimmend mit dem Kanton Basel-Landschaft stimmt Titterten dem Zivildienstgesetz zu."
2895,5.6,5.6,94.4,"Waldenburg BL","In Waldenburg wird das Zivildienstgesetz mit 94,4 Prozent abgelehnt. Waldenburg lehnt das Zivildienstgesetz ab, der Kanton Basel-Landschaft nimmt sie an."
