"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4590,50.6,50.6,49.4,"Hüttlingen TG","Hüttlingen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 50,6 Prozent. NA"
4591,34.1,34.1,65.9,"Matzingen TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Matzingen 65,9 Prozent Nein-Stimmen. NA"
4601,26.8,26.8,73.2,"Neunforn TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Neunforn 73,2 Prozent Nein-Stimmen. NA"
4606,74.5,74.5,25.5,"Stettfurt TG","Mit 74,5 Prozent befürworten die Stimmberechtigten von Stettfurt die Initiative ""Keine 10-Millionen-Schweiz"". NA"
4611,34,34,66,"Thundorf TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Thundorf 66 Prozent Nein-Stimmen. NA"
4616,84.8,84.8,15.2,"Uesslingen-Buch TG","84,8 Prozent der Stimmbürgerinnen und Stimmbürger von Uesslingen-Buch haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen."
4621,32.6,32.6,67.4,"Warth-Weiningen TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Warth-Weiningen 67,4 Prozent Nein-Stimmen. NA"
4641,40.4,40.4,59.6,"Altnau TG","59,6 Prozent der Stimmbürgerinnen und Stimmbürger von Altnau sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
4643,86.4,86.4,13.6,"Bottighofen TG","Mit 86,4 Prozent befürworten die Stimmberechtigten von Bottighofen die Initiative ""Keine 10-Millionen-Schweiz"". NA"
4646,44.9,44.9,55.1,"Ermatingen TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Ermatingen 55,1 Prozent Nein-Stimmen. NA"
4651,75,75,25,"Gottlieben TG","Mit 75 Prozent befürworten die Stimmberechtigten von Gottlieben die Initiative ""Keine 10-Millionen-Schweiz"". NA"
4656,96.4,96.4,3.6,"Güttingen TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Güttingen 96,4 Prozent Ja-Stimmen. NA"
4666,35.4,35.4,64.6,"Kemmental TG","In Kemmental wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 64,6 Prozent abgelehnt. NA"
4671,93.3,93.3,6.7,"Kreuzlingen TG","Mit 93,3 Prozent befürworten die Stimmberechtigten von Kreuzlingen die Initiative ""Keine 10-Millionen-Schweiz"". NA"
4681,81.3,81.3,18.7,"Langrickenbach TG","Langrickenbach hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 81,3 Prozent. NA"
4683,60.9,60.9,39.1,"Lengwil TG","Mit 60,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Lengwil der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
4691,88.7,88.7,11.3,"Münsterlingen TG","In Münsterlingen erhält die Initiative ""Keine 10-Millionen-Schweiz"" 88,7 Prozent Zustimmung. NA"
4696,38.8,38.8,61.2,"Tägerwilen TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Tägerwilen 61,2 Prozent Nein-Stimmen. NA"
4701,69.3,69.3,30.7,"Wäldi TG","Wäldi hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 69,3 Prozent. NA"
4711,55.1,55.1,44.9,"Affeltrangen TG","Affeltrangen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 55,1 Prozent. NA"
4716,41.5,41.5,58.5,"Bettwiesen TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Bettwiesen 58,5 Prozent Nein-Stimmen. NA"
4721,68.9,68.9,31.1,"Bichelsee-Balterswil TG","68,9 Prozent der Stimmbürgerinnen und Stimmbürger von Bichelsee-Balterswil haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
4723,26.1,26.1,73.9,"Braunau TG","In Braunau wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 73,9 Prozent abgelehnt. NA"
4724,31.6,31.6,68.4,"Eschlikon TG","In Eschlikon ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 68,4 Prozent der Stimmen gescheitert. NA"
4726,66.4,66.4,33.6,"Fischingen TG","Mit 66,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Fischingen der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
4741,36,36,64,"Lommis TG","64 Prozent der Stimmbürgerinnen und Stimmbürger von Lommis sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
4746,28.8,28.8,71.2,"Münchwilen TG","71,2 Prozent der Stimmbürgerinnen und Stimmbürger von Münchwilen TG sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
4751,20.1,20.1,79.9,"Rickenbach TG","79,9 Prozent der Stimmbürgerinnen und Stimmbürger von Rickenbach TG sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
4756,21.5,21.5,78.5,"Schönholzerswilen TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Schönholzerswilen 78,5 Prozent Nein-Stimmen. NA"
4761,36.9,36.9,63.1,"Sirnach TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Sirnach 63,1 Prozent Nein-Stimmen. NA"
4776,60.5,60.5,39.5,"Tobel-Tägerschen TG","Tobel-Tägerschen hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 60,5 Prozent. NA"
4781,14.7,14.7,85.3,"Wängi TG","85,3 Prozent der Stimmbürgerinnen und Stimmbürger von Wängi sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
4786,81.1,81.1,18.9,"Wilen TG","Mit 81,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Wilen TG der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
4791,51.3,51.3,48.7,"Wuppenau TG","Mit 51,3 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Wuppenau der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
4801,4.1,4.1,95.9,"Berlingen TG","95,9 Prozent der Stimmbürgerinnen und Stimmbürger von Berlingen sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. NA"
4806,92.5,92.5,7.5,"Eschenz TG","Mit 92,5 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Eschenz der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
4811,22.9,22.9,77.1,"Herdern TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Herdern 77,1 Prozent Nein-Stimmen. NA"
4816,59,59,41,"Homburg TG","In Homburg erhält die Initiative ""Keine 10-Millionen-Schweiz"" 59 Prozent Zustimmung. NA"
4821,49.8,49.8,50.2,"Hüttwilen TG","In Hüttwilen ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 50,2 Prozent der Stimmen gescheitert. NA"
4826,42.6,42.6,57.4,"Mammern TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Mammern 57,4 Prozent Nein-Stimmen. NA"
4831,59.4,59.4,40.6,"Müllheim TG","In Müllheim erhält die Initiative ""Keine 10-Millionen-Schweiz"" 59,4 Prozent Zustimmung. NA"
4841,77.1,77.1,22.9,"Pfyn TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Pfyn 77,1 Prozent Ja-Stimmen. NA"
4846,65.4,65.4,34.6,"Raperswilen TG","In Raperswilen erhält die Initiative ""Keine 10-Millionen-Schweiz"" 65,4 Prozent Zustimmung. NA"
4851,46.7,46.7,53.3,"Salenstein TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Salenstein 53,3 Prozent Nein-Stimmen. NA"
4864,31.3,31.3,68.7,"Steckborn TG","In Steckborn findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 68,7 Prozent keine Mehrheit. NA"
4871,43.1,43.1,56.9,"Wagenhausen TG","In Wagenhausen ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 56,9 Prozent der Stimmen gescheitert. NA"
4881,55.6,55.6,44.4,"Amlikon-Bissegg TG","Mit 55,6 Prozent befürworten die Stimmberechtigten von Amlikon-Bissegg die Initiative ""Keine 10-Millionen-Schweiz"". NA"
4891,30.7,30.7,69.3,"Berg TG","In Berg TG findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 69,3 Prozent keine Mehrheit. NA"
4901,66.6,66.6,33.4,"Birwinken TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Birwinken 66,6 Prozent Ja-Stimmen. NA"
4911,2.6,2.6,97.4,"Bürglen TG","In Bürglen TG findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 97,4 Prozent keine Mehrheit. NA"
4921,29.4,29.4,70.6,"Bussnang TG","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Bussnang 70,6 Prozent Nein-Stimmen. NA"
4941,59.1,59.1,40.9,"Märstetten TG","Mit 59,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Märstetten der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
4946,76.7,76.7,23.3,"Weinfelden TG","Mit 76,7 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Weinfelden der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. NA"
4951,77.7,77.7,22.3,"Wigoltingen TG","77,7 Prozent der Stimmbürgerinnen und Stimmbürger von Wigoltingen haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. NA"
