"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1345,92.3,92.3,7.7,"Reichenburg SZ","Die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ist in Reichenburg mit 92,3 Prozent der Stimmen angenommen worden. Reichenburg und der Kanton Schwyz sagen Ja zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand""."
1346,25.9,25.9,74.1,"Schübelbach SZ","Nein zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" in Schübelbach: 74,1 Prozent. Schübelbach lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1347,5.5,5.5,94.5,"Tuggen SZ","Nein zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" in Tuggen: 94,5 Prozent. Im Kanton Schwyz liegt Tuggen beim Nein-Anteil zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" vorn."
1348,20.8,20.8,79.2,"Vorderthal SZ","Vorderthal hat die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" mit 79,2 Prozent Nein-Stimmen verworfen. Vorderthal lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1349,44.3,44.3,55.7,"Wangen SZ","In Wangen SZ wird die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" mit 55,7 Prozent abgelehnt. Wangen SZ lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1361,11.4,11.4,88.6,"Alpthal SZ","Nein zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" in Alpthal: 88,6 Prozent. Alpthal lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1362,7.8,7.8,92.2,"Arth SZ","In Arth wird die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" mit 92,2 Prozent abgelehnt. Arth lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1363,24.5,24.5,75.5,"Illgau SZ","Nein zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" in Illgau: 75,5 Prozent. Illgau lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1364,67.7,67.7,32.3,"Ingenbohl SZ","Die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ist in Ingenbohl mit 67,7 Prozent der Stimmen angenommen worden. Ingenbohl und der Kanton Schwyz sagen Ja zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand""."
1365,44.7,44.7,55.3,"Lauerz SZ","Nein zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" in Lauerz: 55,3 Prozent. Lauerz lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1366,45.1,45.1,54.9,"Morschach SZ","In Morschach wird die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" mit 54,9 Prozent abgelehnt. Morschach lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1367,97.1,97.1,2.9,"Muotathal SZ","97,1 Prozent der Stimmbürgerinnen und Stimmbürger in Muotathal sagen Ja zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"". Muotathal erzielt im Kanton Schwyz den höchsten Ja-Anteil zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand""."
1368,38.6,38.6,61.4,"Oberiberg SZ","Oberiberg hat die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" mit 61,4 Prozent Nein-Stimmen verworfen. Oberiberg lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1369,66.8,66.8,33.2,"Riemenstalden SZ","Die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" erreicht in Riemenstalden 66,8 Prozent Ja-Stimmen. Riemenstalden und der Kanton Schwyz sagen Ja zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand""."
1370,81.2,81.2,18.8,"Rothenthurm SZ","81,2 Prozent der Stimmbürgerinnen und Stimmbürger in Rothenthurm sagen Ja zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"". Rothenthurm und der Kanton Schwyz sagen Ja zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand""."
1371,41.3,41.3,58.7,"Sattel SZ","Sattel hat die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" mit 58,7 Prozent Nein-Stimmen verworfen. Sattel lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1372,42.1,42.1,57.9,"Schwyz SZ","Schwyz hat die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" mit 57,9 Prozent Nein-Stimmen verworfen. Schwyz lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1373,81,81,19,"Steinen SZ","Die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" erreicht in Steinen 81 Prozent Ja-Stimmen. Steinen und der Kanton Schwyz sagen Ja zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand""."
1374,26.6,26.6,73.4,"Steinerberg SZ","Nein zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" in Steinerberg: 73,4 Prozent. Steinerberg lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
1375,28.5,28.5,71.5,"Unteriberg SZ","Nein zur Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" in Unteriberg: 71,5 Prozent. Unteriberg lehnt die Volksinitiative ""Kaufkraft stärken - Prämienverbilligung auch für den Mittelstand"" ab, der Kanton Schwyz nimmt sie an."
